,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
53,55,54,54,Jun 1,,BOS,"W,5-1",9.0,5,1,1,0,1,9,0,0,3.84,33,131,85,0.0,0.0,1,0,32,1,0,0,0,0,0,0,3,Carlos Torres,"L.Garcia (5-68-W), B.Raley (2), R.Stanek (2)"
54,56,55,55,Jun 2,,BOS,"W,2-1",9.0,7,1,1,0,2,11,0,0,3.78,36,127,85,0.0,0.0,0,0,34,0,0,0,0,0,0,0,3,Tim Timmons,"F.Valdez (4-71-W), R.Stanek (0-H), R.Pressly (3-Sv)"
55,57,56,56,Jun 3,,BOS,"L,1-5",9.0,8,5,5,0,7,12,1,0,3.81,41,185,120,0.0,0.0,0,1,34,4,0,1,0,0,0,0,5,Lance Barrett,"J.Odorizzi (4-38-L), E.Paredes (2), C.Javier (5), J.Smith (4), B.Taylor (47)"
56,58,57,57,Jun 4,@,TOR,"W,13-1",9.0,6,1,1,0,1,3,1,0,3.76,32,102,75,,,0,1,31,0,0,0,0,0,0,0,1,Pat Hoberg,Z.Greinke (4-73-W)
57,59,58,58,Jun 5,@,TOR,"L,2-6",8.0,11,6,6,0,3,10,2,0,3.8,36,139,89,0.0,0.0,0,0,33,1,0,0,0,0,0,1,4,Ben May,"J.Urquidy (4-26-L), E.Paredes (1), J.Smith (1), B.Taylor (1)"
58,60,59,59,Jun 6,@,TOR,"W,6-3",9.0,5,3,3,0,4,9,0,1,3.79,37,134,85,0.0,0.0,0,0,31,2,0,0,0,1,0,0,4,Chris Conroy,"L.Garcia (4-68-W), B.Raley (4), R.Stanek (3), R.Pressly (3-Sv)"
59,61,60,60,Jun 8,@,BOS,"W,7-1",9.0,6,1,1,0,1,12,0,2,3.74,36,128,87,1.0,0.0,0,0,33,1,0,0,0,0,0,0,3,John Tumpane,"F.Valdez (5-72-W), E.Paredes (2), B.Taylor (2)"
60,62,61,61,Jun 9,@,BOS,"W,8-3",9.0,4,3,3,0,1,9,1,0,3.73,32,124,88,0.0,0.0,0,0,30,1,0,0,0,1,0,0,2,Marvin Hudson,"J.Odorizzi (5-54-W), C.Javier (5-Sv)"
61,63,62,62,Jun 10,@,BOS,"L,8-12",8.0,14,12,8,4,4,3,2,2,3.81,45,164,99,5.0,4.0,0,0,38,4,0,0,0,1,1,0,6,Sean Barber,"Z.Greinke (5-30), B.Bielak (11), B.Taylor (1-BL), E.Paredes (1), B.Raley (3), N.Rodriguez (9)"
62,64,63,63,Jun 11,@,MIN,"W,6-4",9.0,6,4,4,0,1,11,4,0,3.81,35,139,100,0.0,0.0,0,0,34,1,0,0,0,0,1,0,3,Lance Barrett,"J.Urquidy (5-64), R.Stanek (4-BW), R.Pressly (4-Sv)"
