,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
87,90,88,88,Jul 11,,BAL,"L,1-4",9.0,8,4,4,0,5,8,1,0,3.97,40,172,102,3.0,0.0,2,0,35,3,0,0,0,0,1,1,5,Dan Iassogna,"C.Wilson (4-46-L), D.O'Day (1), D.Oliver (2), A.Ogando (2), F.Francisco (2)"
88,91,89,89,Jul 15,@,BOS,"W,7-2",9.0,6,2,2,0,3,6,2,1,3.95,37,152,93,0.0,0.0,0,0,33,0,0,0,0,0,0,0,3,Bruce Dreckman,"T.Hunter (6-55-W), D.Oliver (3), A.Ogando (3)"
89,92,90,90,Jul 16,@,BOS,"W,8-4",9.0,8,4,4,0,2,10,1,0,3.95,37,174,116,0.0,0.0,0,0,34,2,0,0,0,1,0,0,5,Paul Emmel,"C.Lewis (8-53-W), M.Harrison (18), D.O'Day (4-H), F.Francisco (4), N.Feliz (6)"
90,93,91,91,Jul 17,@,BOS,"L,2-3",10.1,6,3,3,0,3,6,0,0,3.93,40,130,88,3.0,1.0,0,0,34,3,0,2,2,1,1,1,3,Bill Hohn,"C.Lee (6-72), A.Ogando (1-L), D.O'Day (0)"
91,94,92,92,Jul 18,@,BOS,"W,4-2",9.0,5,2,2,0,6,14,1,0,3.91,37,164,94,1.0,0.0,0,0,31,2,0,0,0,0,1,2,4,Gary Darling,"C.Wilson (6-69-W), D.O'Day (0-H), F.Francisco (1-H), N.Feliz (1-Sv)"
92,95,93,93,Jul 19,@,DET,"W,8-6",14.0,13,6,6,0,8,10,3,1,3.91,64,257,156,3.0,1.0,0,0,55,1,1,1,0,0,2,2,7,John Hirschbeck,"S.Feldman (9-32), D.Nippert (9), D.O'Day (0), A.Ogando (1-H), F.Francisco (0-BSv), M.Harrison (2-W), N.Feliz (0-Sv)"
93,96,94,94,Jul 20,@,DET,"W,8-0",9.0,4,0,0,0,3,4,0,0,3.87,32,122,76,0.0,0.0,0,0,29,1,0,0,0,0,0,2,3,Wally Bell,"T.Hunter (4-72-W), D.Oliver (4), D.Mathis (13)"
94,97,95,95,Jul 21,@,DET,"L,1-4",8.0,10,4,4,0,2,5,1,0,3.87,36,118,82,0.0,0.0,0,0,33,0,0,0,0,1,0,0,2,Jim Wolf,"C.Lewis (4-46-L), D.Mathis (0)"
95,98,96,96,Jul 22,,LAA,"W,3-2",9.0,5,2,2,0,0,4,1,0,3.85,32,107,73,0.0,0.0,0,0,32,2,0,0,0,0,0,0,2,Brian Knight,"C.Lee (4-69-W), N.Feliz (2-Sv)"
96,99,97,97,Jul 23,,LAA,"W,1-0",9.0,4,0,0,0,0,4,0,0,3.81,30,113,69,0.0,0.0,0,0,30,0,0,0,0,0,0,1,2,Gerry Davis,"C.Wilson (4-77-W), N.Feliz (0-Sv)"
97,100,98,98,Jul 24,,LAA,"L,2-6",9.0,13,6,6,0,4,1,1,0,3.84,43,161,97,4.0,1.0,0,1,38,1,1,1,0,1,1,0,6,Sam Holbrook,"S.Feldman (4-41-L), A.Ogando (4), D.Oliver (3), D.O'Day (4), M.Harrison (4), D.Mathis (2)"
