,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
66,68,67,67,Jun 14,,CLE,"L,4-13",37,33,4,7,0,1,2,4,3,0,10,0,0,1,0,0,0,0,0.23,0.292,0.38,0.673,6,10,R,A.Plutko(57)
67,69,68,68,Jun 15,,CLE,"L,2-4",33,32,2,6,2,0,0,2,1,0,15,0,0,0,0,1,0,0,0.23,0.291,0.378,0.67,4,11,R,S.Bieber(74)
68,70,69,69,Jun 16,,CLE,"L,0-8",31,31,0,4,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0.228,0.289,0.377,0.666,4,9,R,T.Bauer(87)
69,71,70,70,Jun 18,@,PIT,"W,5-4",37,31,5,6,1,0,0,3,4,0,9,1,1,0,2,0,1,2,0.228,0.29,0.375,0.664,5,17,R,M.Keller(51)
70,72,71,71,Jun 19,@,PIT,"L,7-8",38,37,7,11,3,0,2,7,1,0,12,0,0,0,0,0,0,0,0.229,0.29,0.377,0.667,4,15,R,T.Williams(28)
71,73,72,72,Jun 21,@,CLE,"L,6-7",40,38,6,12,4,0,2,6,2,0,10,0,0,0,0,0,1,0,0.23,0.291,0.38,0.671,7,9,R,T.Bauer(26)
72,74,73,73,Jun 22,@,CLE,"L,0-2",36,33,0,6,1,0,0,0,3,0,10,0,0,0,0,0,0,0,0.229,0.29,0.378,0.669,9,9,R,A.Civale(71)
73,75,74,74,Jun 23,@,CLE,"L,3-8",35,33,3,8,1,0,1,3,2,0,4,0,0,0,0,0,0,0,0.23,0.29,0.378,0.668,5,10,R,Z.Plesac(64)
74,76,75,75,Jun 25,,TEX,"L,3-5",36,33,3,6,0,1,1,2,3,0,10,0,0,0,0,0,0,0,0.229,0.29,0.377,0.667,6,11,R,J.Chavez(68)
75,77,76,76,Jun 26,,TEX,"L,1-4",32,30,1,5,1,0,1,1,2,0,7,0,0,0,0,2,0,0,0.228,0.289,0.377,0.666,4,10,L,M.Minor(78)
76,78,77,77,Jun 27,,TEX,"L,1-3",36,33,1,9,3,0,0,1,1,0,7,1,0,1,0,2,0,0,0.229,0.289,0.376,0.666,8,10,R,A.Jurado(68)
77,79,78,78,Jun 28,,WSN,"L,1-3",37,34,1,6,1,0,1,1,3,0,11,0,0,0,1,0,1,0,0.228,0.289,0.375,0.664,9,10,R,A.Sanchez(63)
78,80,79,79,Jun 29,,WSN,"W,7-5",40,33,7,12,2,0,0,7,4,0,7,2,0,1,0,1,0,1,0.23,0.291,0.376,0.667,9,9,R,A.Voth(40)
79,81,80,80,Jun 30,,WSN,"L,1-2",33,32,1,5,1,0,1,1,1,0,15,0,0,0,0,0,0,0,0.229,0.29,0.375,0.664,5,12,R,M.Scherzer(84)
80,83,81,81,Jul 3 (1),@,CHW,"L,5-7",39,33,5,6,2,0,1,5,5,0,11,1,0,0,0,0,0,0,0.228,0.29,0.374,0.664,7,10,R,D.Cease(49)
81,84,82,82,Jul 3 (2),@,CHW,"L,6-9",49,43,6,12,1,0,1,6,5,0,8,0,1,0,1,4,1,0,0.229,0.291,0.374,0.665,7,10,L,R.Detwiler(45)
82,85,83,83,Jul 4,@,CHW,"W,11-5",44,43,11,15,5,0,3,11,0,0,7,1,0,0,1,0,1,0,0.231,0.292,0.379,0.671,6,9,R,R.Lopez(27)
83,86,84,84,Jul 5,,BOS,"L,6-9",38,35,6,9,2,0,1,5,2,0,9,0,0,1,1,1,0,0,0.231,0.292,0.379,0.671,5,9,L,E.Rodriguez(58)
84,87,85,85,Jul 6,,BOS,"L,6-10",43,41,6,14,0,2,2,6,2,0,9,0,0,0,0,0,0,0,0.233,0.293,0.382,0.675,10,11,R,R.Porcello(31)
85,88,86,86,Jul 7,,BOS,"L,3-6",37,33,3,6,2,0,1,3,4,0,13,0,0,0,0,0,0,0,0.232,0.293,0.381,0.674,7,10,L,D.Price(59)
