,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
39,40,40,40,May 18,@,COL,"W,4-3",9.0,10,3,3,0,1,11,0,0,4.07,38,146,105,0.0,0.0,2,0,37,1,1,0,0,0,1,1,3,Jerry Layne,"C.Hamels (4-68-W), L.Garcia (0-H), J.Papelbon (1-Sv)"
40,41,41,41,May 19,@,COL,"L,5-6",8.0,7,6,3,3,4,10,1,0,4.06,35,139,85,0.0,0.0,0,0,31,2,1,0,0,0,1,1,3,Hunter Wendelstedt,"A.Harang (4-64), J.Diekman (2), J.De Fratus (2-L)"
41,42,42,42,May 20,@,COL,"W,4-2",9.0,7,2,2,0,0,4,0,1,4.01,32,121,88,1.0,1.0,1,0,31,1,0,0,0,0,0,1,5,Bob Davidson,"S.Gonzalez (16-53-W), J.Diekman (0-H), L.Garcia (1-H), K.Giles (2-H), J.Papelbon (1-Sv)"
42,43,43,43,May 21,@,COL,"L,3-7",8.0,11,7,6,1,6,0,1,1,4.07,42,127,80,0.0,0.0,0,0,34,1,0,1,1,0,2,1,3,Ryan Blakney,"J.Williams (4-28-L), E.Araujo (5), J.Gomez (3)"
43,44,44,44,May 22,@,WSN,"L,1-2",8.0,6,2,2,0,2,6,1,0,4.03,30,119,71,0.0,0.0,0,0,28,1,0,1,0,0,0,1,3,Alfonso Marquez,"S.O'Sullivan (4-56-L), L.Garcia (1), K.Giles (1)"
44,45,45,45,May 23,@,WSN,"W,8-1",9.0,5,1,1,0,1,7,0,0,3.96,33,116,80,0.0,0.0,0,0,31,2,0,0,1,0,0,0,2,Dan Bellino,"C.Hamels (4-72-W), J.De Fratus (3)"
45,46,46,46,May 24,@,WSN,"L,1-4",8.0,10,4,4,0,2,3,0,0,3.97,36,119,77,1.0,1.0,0,0,32,4,1,0,2,0,0,0,4,Ben May,"A.Harang (4-50-L), J.De Fratus (0), J.Diekman (3), J.Gomez (2)"
46,47,47,47,May 25,@,NYM,"L,3-6",8.0,8,6,6,0,3,9,3,1,4.02,34,132,82,4.0,1.0,1,0,30,0,0,0,0,0,0,1,5,Larry Vanover,"S.Gonzalez (4-47), E.Araujo (3-L), J.De Fratus (0), J.Gomez (0), J.Diekman (0)"
47,48,48,48,May 26,@,NYM,"L,4-5",9.2,9,5,5,0,7,7,0,0,4.04,42,176,100,1.0,1.0,1,0,34,1,0,0,0,1,0,2,5,Ron Kulpa,"J.Williams (4-50), L.Garcia (3), K.Giles (3-BSv), J.Gomez (0-L), E.Araujo (0)"
48,49,49,49,May 27,@,NYM,"L,0-7",8.0,12,7,7,0,2,4,4,1,4.11,38,140,91,2.0,0.0,0,0,34,1,0,0,0,1,1,2,3,Vic Carapazza,"S.O'Sullivan (4-20-L), J.Diekman (1), J.Papelbon (6)"
49,50,50,50,May 29,,COL,"L,1-4",9.0,7,4,4,0,2,9,3,0,4.11,34,138,92,0.0,0.0,0,0,32,0,0,0,0,0,0,0,2,Angel Hernandez,"C.Hamels (5-72-L), L.Garcia (2)"
50,51,51,51,May 30,,COL,"L,2-5",9.0,10,5,5,0,0,10,3,1,4.13,38,159,110,2.0,1.0,0,0,36,2,0,0,1,0,0,0,6,Scott Barry,"A.Harang (5-63-L), L.Garcia (0), J.Diekman (2), J.De Fratus (4), K.Giles (3), J.Gomez (3)"
51,52,52,52,May 31,,COL,"L,1-4",9.0,9,4,4,0,1,9,2,1,4.12,36,116,80,0.0,0.0,0,1,34,1,0,0,0,0,0,1,4,Ted Barrett,"J.Williams (4-39-L), J.Gomez (0), J.De Fratus (0), J.Papelbon (3)"
52,54,53,53,Jun 2,,CIN,"W,5-4",9.0,10,4,4,0,2,5,0,1,4.12,39,125,85,2.0,0.0,1,1,34,4,0,0,2,0,1,1,5,Alfonso Marquez,"S.O'Sullivan (5-35), J.De Fratus (1), J.Diekman (2), L.Garcia (2), J.Papelbon (1-W)"
53,55,54,54,Jun 3,,CIN,"W,5-4",11.0,9,4,4,0,7,12,1,0,4.1,51,173,111,1.0,0.0,3,0,43,3,0,1,1,0,2,0,6,Dan Bellino,"C.Hamels (4-62), K.Giles (3), J.Diekman (0), J.Gomez (2), J.Papelbon (0), L.Garcia (0-W)"
54,56,55,55,Jun 4,,CIN,"L,4-6",9.0,6,6,5,1,6,5,0,0,4.12,38,141,81,1.0,0.0,1,1,30,2,0,1,2,0,0,1,4,Tom Hallion,"A.Harang (4-31-L), J.Diekman (0), J.De Fratus (1), J.Gomez (0)"
55,57,56,56,Jun 5,,SFG,"L,4-5",9.0,12,5,5,0,1,7,3,1,4.14,39,152,98,2.0,1.0,1,1,37,2,0,0,0,0,0,1,5,Mike Muchlinski,"J.Williams (4-31), E.Araujo (9), L.Garcia (1-L), K.Giles (1), J.Gomez (0)"
56,58,57,57,Jun 6,,SFG,"L,5-7",9.0,12,7,6,1,3,10,0,2,4.17,45,167,105,3.0,2.0,0,0,39,1,0,0,0,1,1,0,5,Mike Winters,"S.Gonzalez (11-24-L), D.McGowan (31), E.Araujo (0), J.De Fratus (1), J.Papelbon (2)"
