,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
64,66,65,65,Jun 14,,PHI,"W,6-3",35,31,6,11,2,1,1,6,3,0,4,0,1,0,0,3,0,0,0.256,0.321,0.391,0.712,5,11,L,R.Wolf(36)
65,67,66,66,Jun 15,@,FLA,"L,4-7",34,34,4,7,2,1,0,4,0,0,7,0,0,0,0,0,0,0,0.255,0.319,0.39,0.709,3,14,R,A.Burnett(65)
66,68,67,67,Jun 16,@,FLA,"L,0-11",29,29,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0.252,0.316,0.386,0.702,2,12,R,B.Penny(80)
67,69,68,68,Jun 17,@,FLA,"L,4-6",39,36,4,10,3,0,0,4,3,1,7,0,0,0,1,2,1,0,0.252,0.316,0.385,0.701,8,17,R,R.Dempster(48)
68,70,69,69,Jun 19,,BOS,"L,4-5",35,31,4,3,1,0,0,4,4,0,8,0,0,0,1,0,0,0,0.25,0.315,0.382,0.696,4,12,R,T.Wakefield(79)
69,71,70,70,Jun 20,,BOS,"L,2-8",35,33,2,7,0,0,1,2,2,0,6,0,0,0,0,0,1,1,0.25,0.314,0.381,0.695,6,11,R,D.Cone(50)
70,72,71,71,Jun 21,,BOS,"L,4-7",39,35,4,10,1,0,1,4,3,0,8,0,1,0,0,1,1,0,0.25,0.314,0.381,0.695,8,11,R,P.Martinez(60)
71,73,72,72,Jun 22,,NYY,"L,3-6",38,37,3,10,0,0,2,3,1,0,7,0,0,0,0,0,1,0,0.251,0.314,0.382,0.696,8,12,R,M.Mussina(55)
72,74,73,73,Jun 23,,NYY,"L,1-2",37,32,1,6,1,1,0,1,4,0,12,1,0,0,0,0,2,0,0.25,0.314,0.38,0.694,9,12,R,R.Clemens(63)
73,75,74,74,Jun 24,,NYY,"W,5-4",36,30,5,8,4,0,0,5,2,0,10,2,0,2,0,0,0,0,0.25,0.314,0.381,0.695,7,9,L,T.Lilly(65)
74,76,75,75,Jun 25,@,BOS,"L,8-12",42,32,8,9,1,0,4,8,7,0,4,1,1,1,0,1,0,0,0.25,0.315,0.385,0.7,7,11,R,D.Cone(33)
75,77,76,76,Jun 26,@,BOS,"L,6-7",37,35,6,8,2,0,2,6,1,0,12,1,0,0,0,0,0,0,0.25,0.315,0.386,0.7,4,10,R,P.Martinez(43)
76,78,77,77,Jun 27,@,BOS,"W,9-7",43,41,9,15,3,0,2,9,2,1,11,0,0,0,0,1,0,0,0.252,0.316,0.389,0.705,7,10,R,H.Nomo(37)
77,79,78,78,Jun 28,@,BOS,"W,4-3",38,33,4,9,3,0,1,4,4,0,7,0,1,0,0,1,0,0,0.252,0.317,0.39,0.706,7,12,R,F.Castillo(43)
78,80,79,79,Jun 29,@,NYY,"L,5-7",37,36,5,10,2,1,0,5,1,0,13,0,0,0,0,1,0,0,0.253,0.316,0.389,0.706,5,11,R,R.Clemens(52)
79,81,80,80,Jun 30,@,NYY,"L,4-5",42,39,4,11,3,0,0,4,2,1,7,0,0,1,2,0,0,0,0.253,0.316,0.389,0.705,11,10,L,T.Lilly(33)
80,83,81,81,Jul 1,@,NYY,"L,1-6",34,32,1,6,1,0,0,1,2,0,6,0,0,0,1,2,0,0,0.252,0.315,0.387,0.702,6,9,L,A.Pettitte(68)
