,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
105,109,106,106,Aug 1,,SEA,"L,7-8",42,39,7,12,1,0,3,7,0,0,12,3,0,0,1,0,0,0,0.239,0.315,0.429,0.744,8,10,R,E.Ramirez(45)
106,110,107,107,Aug 2,,SEA,"W,5-1",32,31,5,9,1,0,3,5,0,0,7,0,0,1,1,0,2,0,0.24,0.314,0.431,0.745,3,10,L,A.Miranda(42)
107,111,108,108,Aug 3,@,MIN,"W,4-1",40,35,4,9,1,0,1,4,4,0,11,1,0,0,0,1,0,0,0.24,0.315,0.43,0.745,9,10,L,A.Mejia(35)
108,112,109,109,Aug 4,@,MIN,"L,4-8",36,35,4,9,4,0,1,4,1,0,5,0,0,0,0,1,0,0,0.24,0.314,0.43,0.745,5,9,R,B.Colon(57)
109,113,110,110,Aug 5,@,MIN,"W,4-1",37,33,4,8,0,0,1,4,2,0,10,1,0,1,0,1,1,0,0.24,0.314,0.43,0.744,6,10,R,K.Gibson(44)
110,114,111,111,Aug 6,@,MIN,"L,5-6",37,34,5,7,2,0,2,5,1,0,8,2,0,0,0,0,0,0,0.24,0.314,0.43,0.744,5,10,R,J.Berrios(40)
111,115,112,112,Aug 8,@,NYM,"L,4-5",36,32,4,6,2,0,3,4,3,0,10,1,0,0,0,1,0,0,0.239,0.314,0.431,0.744,5,14,R,C.Flexen(50)
112,116,113,113,Aug 9,@,NYM,"W,5-1",47,37,5,10,2,0,1,4,8,0,15,2,0,0,0,0,2,1,0.239,0.315,0.43,0.745,15,11,R,R.Montero(35)
113,117,114,114,Aug 11,,HOU,"W,6-4",37,34,6,10,3,0,0,6,2,0,8,0,1,0,1,0,0,0,0.24,0.315,0.43,0.745,7,9,R,C.Morton(43)
114,118,115,115,Aug 12,,HOU,"W,8-3",38,29,8,9,1,0,2,8,6,0,6,3,0,0,0,1,1,0,0.24,0.316,0.431,0.747,6,9,R,M.Fiers(26)
115,119,116,116,Aug 13,,HOU,"L,1-2",37,31,1,7,1,0,1,1,5,0,9,0,1,0,0,0,1,0,0.24,0.316,0.43,0.747,9,11,L,D.Keuchel(62)
116,120,117,117,Aug 14,,DET,"W,6-2",35,29,6,11,1,0,1,6,3,0,3,0,2,1,0,3,2,0,0.241,0.317,0.431,0.748,5,9,R,M.Fulmer(32)
117,121,118,118,Aug 15,,DET,"W,10-4",38,33,10,11,1,0,3,9,5,2,11,0,0,0,0,1,1,0,0.242,0.318,0.433,0.751,4,9,R,J.Verlander(44)
118,122,119,119,Aug 16,,DET,"W,12-6",48,40,12,16,1,0,4,11,7,0,10,1,0,0,2,1,1,1,0.244,0.32,0.435,0.756,12,9,R,A.Sanchez(31)
119,123,120,120,Aug 17,,CHW,"W,9-8",40,31,9,8,0,0,2,8,9,0,9,0,0,0,0,1,1,1,0.244,0.321,0.436,0.757,7,9,R,R.Lopez(31)
120,124,121,121,Aug 18,,CHW,"L,3-4",36,30,3,6,2,0,1,3,5,0,9,0,1,0,0,1,0,0,0.244,0.321,0.435,0.756,6,9,R,J.Shields(53)
121,125,122,122,Aug 19,,CHW,"W,17-7",50,42,17,20,4,0,4,16,7,0,6,1,0,0,1,2,2,0,0.246,0.324,0.439,0.763,9,10,L,D.Holland(15)
122,126,123,123,Aug 20,,CHW,"L,2-3",39,32,2,6,0,0,1,2,7,0,7,0,0,0,0,1,2,0,0.245,0.324,0.438,0.762,10,12,R,M.Gonzalez(66)
123,127,124,124,Aug 21,@,LAA,"W,5-3",37,34,5,7,1,0,1,5,1,0,10,2,0,0,0,0,1,0,0.245,0.323,0.437,0.761,5,9,L,T.Skaggs(45)
124,128,125,125,Aug 22,@,LAA,"L,1-10",38,34,1,9,1,0,0,1,3,0,10,0,0,1,0,1,0,0,0.245,0.323,0.436,0.759,10,11,R,R.Nolasco(53)
125,129,126,126,Aug 23,@,LAA,"W,7-5",46,39,7,13,1,0,3,7,3,2,9,1,2,1,0,0,0,0,0.246,0.324,0.438,0.761,9,10,L,A.Heaney(39)
126,130,127,127,Aug 24,@,LAA,"W,3-0",34,31,3,5,2,0,2,3,2,0,11,1,0,0,0,0,1,0,0.245,0.323,0.437,0.761,4,10,R,T.Scribner(53)
127,131,128,128,Aug 25,@,OAK,"L,1-3",34,33,1,9,1,1,0,1,1,0,9,0,0,0,0,1,0,0,0.246,0.323,0.437,0.76,6,9,R,K.Graveman(61)
128,132,129,129,Aug 26,@,OAK,"L,3-8",39,35,3,9,2,0,0,3,3,0,8,1,0,0,0,0,0,2,0.246,0.323,0.436,0.759,9,10,L,S.Manaea(47)
129,133,130,130,Aug 27,@,OAK,"L,3-8",37,36,3,8,2,0,1,2,1,1,9,0,0,0,2,0,0,0,0.246,0.322,0.435,0.758,7,9,R,J.Cotton(67)
130,134,131,131,Aug 29,@,HOU,"W,12-2",46,41,12,14,3,1,2,11,4,0,9,1,0,0,0,1,2,0,0.246,0.323,0.437,0.76,7,10,R,M.Fiers(14)
131,135,132,132,Aug 30,@,HOU,"W,8-1",43,37,8,11,4,0,1,8,6,1,10,0,0,0,0,1,0,0,0.247,0.324,0.437,0.761,8,9,L,D.Keuchel(42)
132,136,133,133,Aug 31,@,HOU,"L,1-5",35,30,1,4,2,0,0,1,4,0,6,1,0,0,0,0,1,0,0.246,0.323,0.436,0.759,7,10,R,C.McHugh(55)
133,138,134,134,Sep 1,,LAA,"W,10-9",44,36,10,11,3,1,3,8,8,0,4,0,0,0,1,0,4,0,0.247,0.324,0.438,0.762,10,9,L,T.Skaggs(22)
134,139,135,135,Sep 2,,LAA,"L,4-7",42,35,4,6,2,0,1,4,6,0,10,1,0,0,2,1,2,1,0.246,0.324,0.437,0.761,8,9,R,R.Nolasco(50)
135,140,136,136,Sep 3,,LAA,"W,7-6",39,31,7,10,1,0,4,7,7,0,10,0,1,0,0,0,0,2,0.247,0.325,0.439,0.764,8,10,L,A.Heaney(29)
136,141,137,137,Sep 4,@,ATL,"W,8-2",40,34,8,11,3,1,3,7,4,0,6,0,0,2,0,1,0,1,0.247,0.326,0.441,0.767,5,13,R,R.Dickey(21)
137,142,138,138,Sep 6 (1),@,ATL,"W,12-8",44,36,12,12,6,1,2,11,5,0,12,1,1,1,0,1,0,0,0.248,0.326,0.443,0.77,5,17,L,L.Gohara(32)
138,143,139,139,Sep 6 (2),@,ATL,"L,4-5",41,35,4,9,3,1,1,4,5,0,7,1,0,0,0,1,1,0,0.248,0.327,0.444,0.77,10,17,R,J.Teheran(43)
139,144,140,140,Sep 8,,NYY,"W,11-5",41,37,11,15,5,1,1,10,3,0,11,0,0,1,0,1,0,0,0.249,0.327,0.445,0.773,6,10,R,M.Tanaka(25)
140,145,141,141,Sep 9,,NYY,"L,1-3",32,29,1,1,1,0,0,1,3,0,13,0,0,0,1,0,0,0,0.248,0.326,0.443,0.769,4,11,R,L.Severino(78)
141,146,142,142,Sep 10,,NYY,"L,7-16",45,37,7,10,4,0,1,7,7,0,13,0,0,1,1,0,0,0,0.248,0.327,0.443,0.77,11,15,L,J.Montgomery(41)
142,147,143,143,Sep 11,,SEA,"W,5-3",34,30,5,7,2,0,1,5,4,0,8,0,0,0,0,0,0,0,0.248,0.327,0.443,0.77,5,10,L,A.Miranda(25)
143,148,144,144,Sep 12,,SEA,"L,3-10",38,35,3,10,0,0,0,3,3,0,9,0,0,0,1,3,0,0,0.248,0.327,0.442,0.769,8,11,L,M.Gonzales(44)
