,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
63,65,64,64,Jun 9,,ATL,"L,1-3",35,30,1,4,1,0,1,1,4,0,7,0,1,0,0,0,0,0,0.281,0.332,0.461,0.793,7,15,R,G.Floyd(65)
64,66,65,65,Jun 10,,ATL,"L,10-13",46,36,10,13,0,1,1,9,6,0,7,1,0,3,0,0,2,0,0.283,0.334,0.461,0.795,9,18,L,M.Minor(8)
65,67,66,66,Jun 11,,ATL,"W,8-2",37,34,8,13,3,1,0,7,1,0,6,1,0,1,0,0,0,0,0.284,0.335,0.462,0.797,5,12,R,J.Teheran(30)
66,68,67,67,Jun 12,,ATL,"W,10-3",39,33,10,12,4,0,2,9,4,1,9,1,0,1,0,0,0,1,0.285,0.337,0.465,0.802,5,15,R,E.Santana(41)
67,69,68,68,Jun 13,@,SFG,"W,7-4",37,33,7,8,0,0,0,6,4,1,9,0,0,0,0,0,0,2,0.285,0.336,0.462,0.799,3,17,R,T.Lincecum(62)
68,70,69,69,Jun 14,@,SFG,"W,5-4",39,36,5,12,5,0,1,5,2,0,5,0,1,0,0,0,0,1,0.285,0.337,0.464,0.8,7,15,R,R.Vogelsong(42)
69,71,70,70,Jun 15,@,SFG,"W,8-7",40,33,8,10,2,1,1,8,5,0,10,1,1,0,0,2,0,0,0.286,0.338,0.464,0.802,5,17,L,M.Bumgarner(54)
70,72,71,71,Jun 16,@,LAD,"L,1-6",32,31,1,4,2,0,1,1,1,0,9,0,0,0,0,0,0,0,0.284,0.336,0.462,0.798,4,14,L,H.Ryu(67)
71,73,72,72,Jun 17,@,LAD,"L,2-4",42,37,2,11,2,0,0,2,4,1,7,0,0,1,0,1,0,0,0.284,0.336,0.46,0.797,13,13,R,Z.Greinke(59)
72,74,73,73,Jun 18,@,LAD,"L,0-8",28,28,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0.281,0.333,0.455,0.788,1,15,L,C.Kershaw(102)
73,75,74,74,Jun 20,,MIL,"L,10-13",44,43,10,16,4,0,3,10,1,0,11,0,0,0,0,0,3,0,0.282,0.334,0.459,0.793,7,16,R,M.Estrada(27)
74,76,75,75,Jun 21,,MIL,"L,4-9",37,36,4,9,1,0,1,4,1,0,3,0,0,0,1,0,2,0,0.282,0.333,0.458,0.79,6,14,R,W.Peralta(50)
75,77,76,76,Jun 22,,MIL,"L,5-6",44,40,5,15,2,2,1,5,4,1,4,0,0,0,0,0,3,1,0.283,0.334,0.46,0.794,12,15,R,K.Lohse(41)
76,78,77,77,Jun 23,,STL,"L,0-8",30,30,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.281,0.332,0.456,0.788,3,13,R,L.Lynn(83)
77,79,78,78,Jun 24,,STL,"W,10-5",47,40,10,17,2,0,2,10,6,1,5,1,0,0,0,0,2,1,0.283,0.335,0.458,0.793,13,14,R,S.Miller(31)
78,80,79,79,Jun 25,,STL,"L,6-9",40,35,6,9,3,0,1,6,4,0,8,0,1,0,0,0,0,0,0.283,0.335,0.458,0.793,7,16,L,M.Gonzales(34)
79,81,80,80,Jun 26,@,MIL,"L,4-7",39,35,4,10,2,0,1,4,4,0,10,0,0,0,0,1,1,1,0.283,0.335,0.457,0.792,8,15,R,W.Peralta(45)
80,82,81,81,Jun 27,@,MIL,"L,2-3",35,31,2,9,2,0,1,2,2,0,6,0,2,0,0,2,0,1,0.283,0.335,0.457,0.792,6,15,R,K.Lohse(61)
81,83,82,82,Jun 28,@,MIL,"L,4-7",35,33,4,10,2,0,0,4,1,0,9,0,0,1,0,0,0,2,0.283,0.335,0.456,0.791,4,13,R,M.Garza(44)
82,84,83,83,Jun 29,@,MIL,"W,10-4",45,42,10,15,3,0,1,7,2,0,6,0,0,1,1,0,0,0,0.284,0.335,0.457,0.792,8,15,R,Y.Gallardo(23)
83,85,84,84,Jun 30,@,WSN,"L,3-7",36,32,3,9,2,0,0,2,2,0,6,0,1,1,0,0,0,1,0.284,0.335,0.456,0.791,6,13,R,J.Zimmermann(54)
84,87,85,85,Jul 1,@,WSN,"L,1-7",34,31,1,5,0,0,1,1,3,0,9,0,0,0,0,1,0,0,0.283,0.334,0.454,0.788,6,15,R,S.Strasburg(72)
85,88,86,86,Jul 2,@,WSN,"L,3-4",36,35,3,9,1,0,1,3,1,0,8,0,0,0,0,1,0,0,0.283,0.333,0.453,0.786,6,13,R,D.Fister(56)
86,89,87,87,Jul 3,,LAD,"L,2-3",36,34,2,9,1,1,0,2,2,1,9,0,0,0,0,1,0,0,0.283,0.333,0.452,0.785,7,15,R,Z.Greinke(64)
87,90,88,88,Jul 4,,LAD,"L,0-9",30,27,0,2,0,0,0,0,2,0,9,0,1,0,1,1,0,1,0.281,0.331,0.448,0.78,3,13,L,C.Kershaw(85)
88,91,89,89,Jul 5,,LAD,"W,8-7",35,34,8,12,2,1,2,8,1,0,9,0,0,0,0,1,1,0,0.282,0.332,0.45,0.782,3,15,R,D.Haren(24)
89,92,90,90,Jul 6,,LAD,"L,2-8",38,32,2,6,1,0,0,1,6,0,4,0,0,0,0,1,3,0,0.281,0.332,0.448,0.78,9,15,R,J.Beckett(60)
90,93,91,91,Jul 7,,SDP,"L,1-6",33,30,1,6,0,0,1,1,2,0,13,1,0,0,0,2,0,1,0.28,0.331,0.447,0.778,5,13,R,I.Kennedy(72)
91,94,92,92,Jul 8,,SDP,"W,2-1",32,30,2,7,1,0,1,2,1,0,9,0,1,0,0,0,1,0,0.279,0.33,0.446,0.776,6,14,R,T.Ross(58)
92,95,93,93,Jul 9,,SDP,"W,6-3",32,31,6,8,0,0,5,6,0,0,10,0,1,0,0,0,0,0,0.279,0.33,0.449,0.778,2,14,L,E.Stults(50)
93,96,94,94,Jul 11,,MIN,"W,6-2",33,32,6,11,0,1,3,6,0,0,6,0,1,0,0,1,0,1,0.28,0.33,0.451,0.781,3,14,L,K.Johnson(29)
94,97,95,95,Jul 12,,MIN,"L,3-9",40,37,3,13,1,0,0,3,1,0,3,2,0,0,0,1,1,0,0.281,0.331,0.45,0.781,10,14,R,K.Correia(54)
95,98,96,96,Jul 13,,MIN,"L,5-13",40,37,5,13,5,0,0,5,0,0,11,1,1,1,0,0,1,1,0.281,0.331,0.451,0.782,8,17,R,P.Hughes(33)
96,99,97,97,Jul 18,@,PIT,"L,2-4",40,36,2,8,0,0,0,2,4,1,12,0,0,0,2,1,2,0,0.281,0.331,0.448,0.779,11,15,L,F.Liriano(64)
97,100,98,98,Jul 19,@,PIT,"L,2-3",37,33,2,7,1,0,1,2,1,0,6,2,1,0,0,3,0,2,0.28,0.33,0.447,0.777,2,17,R,C.Morton(61)
98,101,99,99,Jul 20,@,PIT,"L,3-5",35,31,3,8,0,0,2,3,3,1,6,0,1,0,0,2,0,1,0.28,0.33,0.447,0.777,5,12,L,J.Locke(47)
99,102,100,100,Jul 21,,WSN,"L,2-7",37,35,2,10,2,0,0,2,2,0,7,0,0,0,0,1,0,0,0.28,0.33,0.446,0.776,8,13,R,D.Fister(45)
100,103,101,101,Jul 22,,WSN,"L,4-7",39,38,4,13,3,2,2,4,0,0,8,0,1,0,0,1,0,0,0.281,0.33,0.449,0.779,8,16,R,J.Zimmermann(41)
101,104,102,102,Jul 23,,WSN,"W,6-4",38,33,6,11,5,0,0,5,4,1,8,0,1,0,0,2,0,0,0.281,0.331,0.449,0.78,8,12,R,S.Strasburg(36)
102,105,103,103,Jul 25,,PIT,"W,8-1",36,34,8,10,5,1,1,8,2,1,6,0,0,0,0,0,0,0,0.281,0.331,0.45,0.781,4,17,R,C.Morton(44)
103,106,104,104,Jul 26,,PIT,"W,8-1",40,37,8,14,1,0,3,8,3,1,7,0,0,0,0,1,1,0,0.282,0.332,0.452,0.784,8,13,L,J.Locke(33)
104,107,105,105,Jul 27,,PIT,"L,5-7",40,35,5,10,3,0,2,5,4,1,6,0,1,0,1,2,0,1,0.282,0.332,0.453,0.785,8,16,R,E.Volquez(37)
105,108,106,106,Jul 28,@,CHC,"L,1-4",33,30,1,6,1,0,0,1,1,0,8,0,2,0,0,1,0,0,0.282,0.331,0.451,0.783,5,13,L,T.Wada(68)
106,109,107,107,Jul 29,@,CHC,"L,3-4",63,54,3,9,4,0,0,3,8,0,18,1,0,0,0,2,1,1,0.28,0.331,0.448,0.779,12,20,R,E.Jackson(39)
107,110,108,108,Jul 30,@,CHC,"W,6-4",45,41,6,12,5,0,0,5,4,1,15,0,0,0,0,0,1,0,0.28,0.331,0.448,0.779,9,14,L,T.Wood(49)
108,111,109,109,Jul 31,@,CHC,"L,1-3",34,32,1,5,1,0,0,1,2,0,9,0,0,0,0,0,1,0,0.279,0.33,0.446,0.776,6,12,R,J.Arrieta(72)
109,113,110,110,Aug 1,@,DET,"L,2-4",37,36,2,9,2,0,0,2,1,0,6,0,0,0,0,1,0,0,0.279,0.329,0.444,0.774,8,10,R,J.Verlander(63)
110,114,111,111,Aug 2,@,DET,"L,5-11",38,34,5,8,3,1,0,5,4,0,12,0,0,0,1,0,0,1,0.278,0.329,0.444,0.773,6,10,R,R.Porcello(72)
111,115,112,112,Aug 3,@,DET,"L,0-4",32,32,0,4,0,0,0,0,0,0,14,0,0,0,1,0,1,0,0.277,0.328,0.441,0.769,5,9,R,A.Sanchez(85)
112,116,113,113,Aug 5,,CHC,"L,5-6",53,46,5,14,2,0,1,5,5,1,7,0,2,0,1,2,0,0,0.277,0.328,0.441,0.769,12,22,L,T.Wood(45)
113,117,114,114,Aug 6,,CHC,"W,13-4",41,35,13,16,3,2,2,12,3,0,4,2,1,0,0,3,0,1,0.279,0.33,0.444,0.774,4,15,R,J.Arrieta(8)
114,118,115,115,Aug 7,,CHC,"L,2-6",35,33,2,6,2,0,0,2,1,0,5,0,1,0,1,0,0,0,0.278,0.329,0.443,0.772,6,13,R,K.Hendricks(69)
115,119,116,116,Aug 8,@,ARI,"L,3-5",37,36,3,9,1,1,1,3,1,0,11,0,0,0,0,0,0,0,0.278,0.329,0.442,0.771,7,14,R,C.Anderson(65)
116,120,117,117,Aug 9,@,ARI,"L,4-14",36,32,4,6,3,0,1,3,2,0,9,1,0,1,1,1,0,0,0.277,0.328,0.442,0.77,5,13,R,T.Cahill(64)
117,121,118,118,Aug 10,@,ARI,"W,5-3",42,38,5,9,0,0,3,5,3,1,11,1,0,0,0,1,0,0,0.277,0.328,0.442,0.77,7,16,L,W.Miley(56)
118,122,119,119,Aug 11,@,SDP,"L,3-4",35,32,3,5,0,0,1,3,3,0,14,0,0,0,0,0,0,0,0.276,0.327,0.441,0.768,5,15,R,J.Hahn(47)
119,123,120,120,Aug 12,@,SDP,"L,1-4",34,31,1,6,1,0,1,1,2,0,10,0,1,0,1,1,0,0,0.275,0.326,0.44,0.766,6,12,R,O.Despaigne(73)
120,124,121,121,Aug 13,@,SDP,"L,3-5",38,36,3,10,2,0,1,3,2,1,13,0,0,0,0,0,2,0,0.275,0.326,0.44,0.766,8,12,R,I.Kennedy(54)
121,125,122,122,Aug 14,,CIN,"W,7-3",37,34,7,10,2,0,1,7,2,1,7,0,0,1,1,0,0,0,0.275,0.326,0.44,0.766,6,13,R,A.Simon(24)
122,126,123,123,Aug 15,,CIN,"L,2-3",35,30,2,6,1,0,1,2,3,1,6,1,1,0,0,1,1,0,0.275,0.326,0.439,0.765,6,17,R,J.Cueto(66)
123,127,124,124,Aug 17 (1),,CIN,"W,10-9",47,36,10,14,2,0,3,10,9,0,7,0,0,2,0,1,1,1,0.276,0.328,0.441,0.769,11,14,R,M.Latos(43)
124,128,125,125,Aug 17 (2),,CIN,"W,10-5",42,39,10,16,2,1,2,9,3,0,7,0,0,0,0,1,1,0,0.277,0.329,0.443,0.772,8,14,R,D.Axelrod(56)
125,129,126,126,Aug 19,,KCR,"L,4-7",41,36,4,11,2,0,2,3,3,0,8,2,0,0,0,2,0,0,0.277,0.329,0.444,0.773,10,14,R,J.Shields(51)
126,130,127,127,Aug 20,,KCR,"W,5-2",32,30,5,6,0,1,1,5,1,0,6,0,0,1,1,0,1,0,0.277,0.329,0.443,0.772,3,11,L,D.Duffy(60)
127,131,128,128,Aug 22,,MIA,"L,5-13",41,38,5,13,2,1,2,5,2,0,9,0,1,0,0,1,0,0,0.277,0.329,0.445,0.774,9,16,R,H.Alvarez(41)
128,132,129,129,Aug 23,,MIA,"W,5-4",50,45,5,14,2,0,2,4,3,1,6,0,2,0,0,2,0,1,0.278,0.329,0.445,0.774,9,21,R,T.Koehler(53)
129,133,130,130,Aug 24,,MIA,"W,7-4",40,35,7,14,3,1,2,7,4,0,5,1,0,0,0,1,1,1,0.279,0.33,0.447,0.778,9,14,L,B.Hand(33)
130,134,131,131,Aug 25,@,SFG,"W,3-2",34,31,3,6,1,0,0,2,1,0,8,0,0,2,2,0,0,1,0.278,0.329,0.446,0.775,4,11,R,J.Peavy(61)
131,135,132,132,Aug 26,@,SFG,"L,0-3",28,28,0,1,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0.277,0.328,0.443,0.771,1,13,L,M.Bumgarner(98)
132,136,133,133,Aug 27,@,SFG,"L,2-4",33,30,2,5,1,0,1,2,2,1,8,1,0,0,1,2,0,1,0.276,0.327,0.442,0.77,4,15,R,T.Hudson(77)
133,137,134,134,Aug 28,@,SFG,"L,1-4",32,29,1,4,1,0,0,1,3,0,9,0,0,0,0,1,0,1,0.275,0.327,0.441,0.767,4,13,R,Y.Petit(69)
134,138,135,135,Aug 29,@,ARI,"L,2-5",32,31,2,6,1,0,0,2,0,0,9,0,0,1,0,0,0,1,0.274,0.326,0.439,0.765,3,13,R,J.Collmenter(70)
135,139,136,136,Aug 30,@,ARI,"W,2-0",30,30,2,3,0,0,2,2,0,0,7,0,0,0,0,0,0,0,0.273,0.324,0.438,0.763,1,14,L,V.Nuno(81)
136,140,137,137,Aug 31,@,ARI,"L,2-6",35,32,2,7,1,0,1,2,1,0,11,0,1,1,0,0,0,0,0.273,0.324,0.438,0.762,6,12,R,C.Anderson(66)
137,142,138,138,Sep 1,,SFG,"W,10-9",46,41,10,15,0,1,1,10,2,1,7,1,2,0,1,0,1,1,0.274,0.325,0.438,0.763,10,19,R,T.Hudson(35)
138,143,139,139,Sep 2,,SFG,"L,7-12",39,37,7,10,3,1,1,7,2,1,6,0,0,0,0,0,1,0,0.274,0.324,0.439,0.763,5,14,R,Y.Petit(28)
