,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
80,82,81,81,Jun 30,@,OAK,"L,5-7",37,35,5,8,3,0,3,4,2,0,7,0,0,0,1,0,0,1,0.274,0.334,0.413,0.747,5,12,L,T.Milone(43)
81,84,82,82,Jul 2,@,LAA,"L,1-5",36,35,1,9,3,0,0,1,0,0,7,1,0,0,1,2,0,0,0.274,0.333,0.413,0.746,8,9,R,J.Weaver(66)
82,85,83,83,Jul 3,@,LAA,"W,12-2",47,38,12,13,2,0,2,11,7,0,4,2,0,0,1,1,0,2,0.275,0.335,0.414,0.75,8,14,R,J.Williams(17)
83,86,84,84,Jul 4,@,LAA,"L,5-6",38,35,5,10,1,0,1,5,2,0,12,0,0,1,1,2,1,0,0.275,0.335,0.414,0.749,6,9,R,J.Blanton(39)
84,87,85,85,Jul 5,,MIA,"W,4-1",32,29,4,7,4,0,0,4,2,0,3,0,0,1,0,1,0,0,0.275,0.334,0.414,0.748,4,12,R,J.Turner(44)
85,88,86,86,Jul 6,,MIA,"W,5-4",36,32,5,8,0,1,1,4,4,0,4,0,0,0,0,2,0,0,0.274,0.334,0.414,0.748,5,14,R,N.Eovaldi(52)
86,89,87,87,Jul 7,,MIA,"W,3-2",34,26,3,6,2,0,1,2,5,2,6,2,0,1,0,2,2,0,0.274,0.335,0.414,0.749,7,13,R,J.Fernandez(53)
87,90,88,88,Jul 9,,HOU,"W,9-5",41,34,9,15,5,0,1,9,3,1,5,2,1,1,0,3,0,0,0.276,0.337,0.417,0.754,8,16,R,B.Norris(21)
88,91,89,89,Jul 10,,HOU,"W,5-4",35,30,5,7,1,0,1,5,4,1,4,1,0,0,0,1,1,0,0.275,0.337,0.416,0.753,6,15,R,J.Lyles(45)
89,92,90,90,Jul 11,@,CHC,"L,0-3",34,32,0,4,2,0,0,0,2,0,8,0,0,0,1,0,0,0,0.274,0.335,0.414,0.749,7,12,R,E.Jackson(76)
90,93,91,91,Jul 12,@,CHC,"W,3-2",37,34,3,7,2,2,0,3,3,0,7,0,0,0,0,0,0,0,0.273,0.335,0.414,0.748,7,16,R,C.Villanueva(58)
91,94,92,92,Jul 13,@,CHC,"L,4-6",44,38,4,12,2,0,0,4,5,1,6,0,0,1,1,0,0,1,0.274,0.335,0.413,0.748,13,17,R,M.Garza(48)
92,95,93,93,Jul 14,@,CHC,"W,10-6",52,47,10,21,4,0,1,10,3,0,3,1,1,0,0,0,0,0,0.276,0.337,0.416,0.753,15,13,L,T.Wood(35)
93,96,94,94,Jul 19,,SDP,"W,9-6",40,32,9,14,4,0,0,9,4,0,1,0,2,2,0,2,0,0,0.278,0.339,0.417,0.756,7,14,R,J.Marquis(25)
94,97,95,95,Jul 20,,SDP,"L,3-5",33,30,3,4,0,0,0,3,3,0,3,0,0,0,0,1,0,0,0.276,0.338,0.415,0.752,3,16,R,E.Volquez(47)
95,98,96,96,Jul 21,,SDP,"W,3-2",33,32,3,8,2,0,0,3,1,0,4,0,0,0,1,0,0,0,0.276,0.337,0.414,0.751,6,12,L,E.Stults(45)
96,99,97,97,Jul 23,,PHI,"W,4-1",38,33,4,11,3,1,0,4,4,0,9,0,1,0,0,0,1,0,0.277,0.338,0.414,0.752,10,15,R,J.Pettibone(42)
