,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
80,81,81,Jul 3,@,PIT,"L,7-8",42,36,7,13,6,0,0,7,3,1,9,0,1,2,0,1,2,0,0.245,0.312,0.385,0.697,8,14,R,A.Burnett(22)
81,82,82,Jul 4,@,PIT,"L,4-6",37,33,4,9,0,0,1,4,2,0,3,0,1,1,0,1,2,0,0.246,0.312,0.385,0.697,6,15,R,K.Correia(47)
82,83,83,Jul 5,@,PIT,"L,0-2",32,29,0,4,0,0,0,0,3,0,8,0,0,0,0,2,1,0,0.244,0.311,0.382,0.693,5,12,R,J.Karstens(81)
83,84,84,Jul 6,,MIL,"L,1-7",36,32,1,5,0,0,1,1,3,0,8,1,0,0,0,0,0,0,0.243,0.31,0.381,0.691,8,13,R,Y.Gallardo(63)
84,85,85,Jul 7,,MIL,"W,6-3",38,33,6,13,2,1,1,5,2,0,8,0,1,2,1,1,2,0,0.245,0.312,0.383,0.695,8,17,R,Z.Greinke(42)
85,86,86,Jul 8,,MIL,"L,3-5",39,35,3,7,1,0,0,3,3,0,13,0,1,0,0,1,0,0,0.245,0.311,0.381,0.692,6,15,R,Z.Greinke(40)
86,87,87,Jul 13,@,SFG,"L,1-5",34,30,1,3,0,0,1,1,3,0,9,1,0,0,0,0,0,0,0.243,0.31,0.379,0.689,6,12,L,M.Bumgarner(72)
87,88,88,Jul 14,@,SFG,"L,2-3",46,43,2,7,1,0,0,1,2,0,16,0,1,0,0,0,1,0,0.242,0.308,0.377,0.685,8,19,R,T.Lincecum(82)
88,89,89,Jul 15,@,SFG,"L,2-3",34,31,2,5,2,0,0,1,1,0,9,1,1,0,1,0,0,1,0.241,0.307,0.375,0.682,5,14,R,M.Cain(62)
89,90,90,Jul 16,@,SDP,"W,2-0",42,28,2,5,2,0,0,2,9,0,7,2,1,2,0,0,5,0,0.241,0.308,0.374,0.682,13,13,R,K.Wells(46)
90,91,91,Jul 17,@,SDP,"L,2-8",34,33,2,6,2,0,0,2,1,0,12,0,0,0,1,1,2,0,0.24,0.307,0.373,0.68,5,13,R,R.Ohlendorf(59)
91,92,92,Jul 18,@,SDP,"L,4-8",36,35,4,9,1,0,2,4,1,0,3,0,0,0,1,1,0,1,0.24,0.307,0.373,0.681,5,16,L,C.Richard(51)
92,93,93,Jul 19,@,SDP,"L,0-1",30,27,0,1,0,0,0,0,3,0,5,0,0,0,1,0,0,1,0.238,0.306,0.371,0.676,3,11,R,E.Volquez(87)
