,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
31,32,32,May 14,,NYY,"W,3-2",9.0,9,2,2,0,4,8,0,0,3.76,37,142,88,2.0,0.0,3,0,32,1,0,0,0,1,0,2,4,Jordan Baker,"D.Keuchel (5-59), K.Graveman (3-H), J.Kelly (1-H), L.Hendriks (4-BW)"
32,33,33,May 15,,NYY,"L,1-5",9.0,2,5,5,0,5,6,1,0,3.8,34,149,86,0.0,0.0,0,0,29,0,0,0,0,0,0,0,4,Adam Beck,"M.Kopech (5-57-L), R.Burr (2), R.López (1), J.Ruiz (2)"
33,34,34,May 16,@,KCR,"W,5-3",10.0,6,3,3,0,2,14,0,0,3.76,36,135,95,0.0,0.0,0,0,34,2,0,0,0,0,0,2,5,Shane Livensparger,"J.Cueto (99-73), M.Foster (2-H), K.Graveman (1-BSv), R.Burr (0-W), L.Hendriks (1-Sv)"
34,35,35,May 17(1),@,KCR,"W,3-0",9.0,9,0,0,0,4,14,0,0,3.66,39,158,97,1.0,0.0,1,0,35,3,0,0,0,0,0,0,5,Ramon De Jesus,"D.Cease (4-62-W), B.Sousa (3-H), J.Kelly (2-H), J.Ruiz (1-H), L.Hendriks (0-Sv)"
35,36,36,May 17(2),@,KCR,"L,1-2",8.0,8,2,2,0,1,10,1,1,3.62,33,146,103,0.0,0.0,0,1,31,3,0,0,0,0,0,0,3,Lance Barrett,"D.Martin (99-59-L), T.Banks (4), K.Crick (20)"
36,37,37,May 18,@,KCR,"L,2-6",8.0,12,6,6,0,2,9,2,0,3.7,37,141,90,0.0,0.0,2,1,34,1,1,0,0,1,1,1,3,Junior Valentine,"L.Giolito (7-50), R.López (2-L), R.Burr (1)"
37,38,38,May 19,@,KCR,"W,7-4",9.0,11,4,4,0,1,4,1,0,3.71,38,152,103,0.0,0.0,1,0,37,3,0,0,0,0,0,1,5,Alfonso Márquez,"V.Velasquez (5-41), B.Sousa (1-W), J.Kelly (1-H), K.Graveman (2-H), L.Hendriks (1-Sv)"
38,39,39,May 21,@,NYY,"L,5-7",8.0,8,7,7,0,6,3,1,0,3.8,37,162,101,0.0,0.0,0,0,30,0,0,1,0,1,0,1,5,Nick Mahrley,"D.Keuchel (6-23-L), R.López (2), J.Ruiz (3), M.Foster (4), K.Graveman (1)"
39,40,40,May 22(1),@,NYY,"W,3-1",9.0,8,1,1,0,3,9,1,0,3.73,36,146,96,2.0,0.0,0,0,33,1,0,1,0,0,0,0,4,Will Little,"J.Cueto (5-63), J.Kelly (2-H), K.Graveman (0-BW), L.Hendriks (2-Sv)"
40,41,41,May 22(2),@,NYY,"W,5-0",9.0,3,0,0,0,2,7,0,0,3.64,32,120,85,0.0,0.0,0,0,30,2,0,0,0,0,0,0,3,Greg Gibson,"M.Kopech (6-79-W), M.Foster (0), R.López (0)"
41,42,42,May 24,,BOS,"L,3-16",9.0,19,16,16,0,5,12,4,0,3.94,51,204,123,4.0,2.0,0,0,45,5,0,0,0,1,0,0,6,Alan Porter,"D.Cease (6-17-L), J.Ruiz (2), B.Sousa (4), M.Foster (1), V.Velasquez (4), A.Bummer (17)"
42,43,43,May 25,,BOS,"W,3-1",9.0,7,1,1,0,7,10,0,0,3.87,40,155,95,1.0,0.0,0,0,33,0,0,0,0,0,0,1,5,Ryan Wills,"L.Giolito (6-61-W), A.Bummer (0-H), K.Graveman (2-H), J.Kelly (2-H), L.Hendriks (2-Sv)"
43,44,44,May 26,,BOS,"L,7-16",9.0,19,16,14,2,5,12,3,0,4.1,51,218,132,2.0,2.0,1,0,46,4,0,0,0,0,1,1,7,Todd Tichenor,"D.Keuchel (4-20-L), R.López (3), J.Ruiz (1), M.Foster (1), T.Banks (8), B.Sousa (1), J.Harrison (99)"
44,45,45,May 28,,CHC,"L,1-5",9.0,10,5,5,0,5,3,0,0,4.12,39,130,81,4.0,0.0,3,2,34,2,0,1,0,0,0,1,4,Nestor Ceja,"J.Cueto (5-35-L), B.Sousa (1), M.Foster (1), J.Ruiz (1)"
45,46,46,May 29,,CHC,"W,5-4",12.0,5,4,0,4,5,10,0,0,4.0,46,177,109,0.0,0.0,3,0,38,1,0,1,2,1,1,2,6,Ted Barrett,"D.Cease (4-72), K.Graveman (3), L.Hendriks (3), R.López (2), A.Bummer (3), M.Foster (0-W)"
46,47,47,May 31,@,TOR,"L,5-6",8.0,12,6,6,0,3,10,2,0,4.05,39,157,94,1.0,0.0,0,0,36,4,0,0,0,0,0,0,4,Adrian Johnson,"L.Giolito (5-30-L), R.López (1), A.Bummer (1), K.Crick (13)"
47,48,48,Jun 1,@,TOR,"L,3-7",8.0,10,7,7,0,8,10,3,0,4.12,41,185,107,0.0,0.0,0,1,33,3,0,0,0,0,0,0,5,Erich Bacchus,"M.Kopech (9-27-L), K.Crick (0), M.Foster (2), J.Ruiz (3), B.Sousa (3)"
48,49,49,Jun 2,@,TOR,"L,3-8",8.0,12,8,7,1,3,8,1,2,4.19,40,143,93,5.0,3.0,0,0,35,6,0,0,0,0,0,1,5,Ryan Blakney,"J.Cueto (4-49-L), T.Banks (6), R.López (1), A.Bummer (1), J.Lambert (42)"
49,50,50,Jun 3,@,TBR,"L,3-6",8.0,8,6,6,0,4,2,1,0,4.24,35,137,87,2.0,1.0,2,1,30,2,0,0,0,1,0,0,4,Hunter Wendelstedt,"D.Martin (16-40-L), B.Sousa (1), M.Foster (1), T.Banks (0)"
50,51,51,Jun 4,@,TBR,"W,3-2",9.0,4,2,0,2,8,11,0,0,4.15,38,166,98,2.0,1.0,2,1,30,0,0,0,0,0,1,0,5,Adam Hamari,"D.Cease (5-56), A.Bummer (1), K.Crick (2-W), K.Graveman (5-H), L.Hendriks (5-Sv)"
51,52,52,Jun 5,@,TBR,"W,6-5",9.0,9,5,2,3,2,8,2,0,4.11,36,141,89,0.0,0.0,0,1,33,1,1,0,0,1,1,2,4,Chad Whitson,"L.Giolito (4-43-W), A.Bummer (0-H), K.Graveman (0-H), L.Hendriks (0-Sv)"
52,53,53,Jun 7,,LAD,"W,4-0",9.0,5,0,0,0,3,9,0,0,4.03,33,146,89,1.0,0.0,2,0,30,0,0,0,0,0,0,2,5,Ryan Wills,"M.Kopech (5-77-W), R.López (4), A.Bummer (1), K.Graveman (1), L.Hendriks (1)"
53,54,54,Jun 8,,LAD,"L,1-4",9.0,6,4,4,0,1,9,3,0,4.03,34,133,86,0.0,0.0,0,0,33,0,0,0,0,0,0,0,4,Jerry Meals,"J.Cueto (5-56-L), B.Sousa (4), M.Foster (4), J.Ruiz (6)"
54,55,55,Jun 9,,LAD,"L,9-11",9.0,12,11,5,6,7,15,1,0,4.05,46,206,128,2.0,1.0,1,1,39,4,0,1,0,0,0,0,6,Ed Hickox,"D.Cease (4-45-L), M.Foster (0), B.Sousa (0), R.López (1), K.Crick (4), J.Ruiz (0)"
55,56,56,Jun 10,,TEX,"W,8-3",9.0,6,3,3,0,1,12,3,0,4.03,34,145,94,0.0,0.0,1,0,33,1,0,0,0,0,0,0,4,Jim Reynolds,"R.López (0-57), D.Martin (6), K.Graveman (2-BW), L.Hendriks (2)"
56,57,57,Jun 11,,TEX,"L,9-11",10.0,15,11,10,1,6,11,1,0,4.13,49,184,119,4.0,3.0,1,1,41,6,0,0,0,2,0,0,6,Alex Tosi,"L.Giolito (5-44), K.Crick (1-H), B.Sousa (1-H), J.Lambert (8-BSv), M.Foster (1-L), J.Ruiz (1)"
57,58,58,Jun 12,,TEX,"L,6-8",12.0,11,8,6,2,5,13,2,0,4.14,52,202,124,0.0,0.0,1,1,46,0,0,0,0,1,1,0,7,,"M.Kopech (4-52), R.López (1), J.Cueto (3-BSv), T.Banks (8), K.Graveman (1), J.Ruiz (0), M.Foster (0-L)"
