,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
41,42,42,May 23,@,ATL,"W,7-3",9.0,11,3,3,0,1,12,0,0,3.89,37,153,99,2.0,1.0,0,0,36,2,0,0,0,0,0,1,4,Hunter Wendelstedt,"Z.Wheeler (4-60-W), J.Familia (1), C.Brogdon (1), C.Knebel (0)"
42,43,43,May 24,@,ATL,"L,5-6",8.0,14,6,5,1,2,13,1,0,3.92,38,176,109,3.0,1.0,0,2,34,1,0,0,0,2,1,1,5,Adam Hamari,"K.Gibson (4-52), J.Norwood (3), A.Bellatti (3), B.Hand (2), N.Nelson (3-L)"
43,44,44,May 25,@,ATL,"L,4-8",8.0,13,8,8,0,7,12,3,0,4.03,41,185,109,1.0,1.0,0,0,34,2,0,0,0,0,0,2,5,Shane Livensparger,"R.Suárez (4-31-L), J.Alvarado (2), A.Bellatti (0), C.Brogdon (1), J.Norwood (0)"
44,45,45,May 26,@,ATL,"W,4-1",9.0,5,1,1,0,1,11,0,1,3.96,34,124,83,1.0,1.0,0,0,32,2,0,0,0,0,0,0,2,Chad Whitson,"A.Nola (4-79-W), C.Knebel (2)"
45,46,46,May 27,@,NYM,"L,6-8",8.0,9,8,5,3,5,9,1,1,3.99,38,167,109,1.0,1.0,2,0,30,2,0,1,0,2,1,2,5,,"B.Falter (15-36-L), N.Nelson (2), A.Bellatti (1), J.Familia (3), B.Hand (2)"
46,47,47,May 28,@,NYM,"L,2-8",8.0,10,8,8,0,4,5,1,0,4.09,36,140,87,3.0,0.0,0,0,30,1,1,0,0,2,0,1,4,Alan Porter,"Z.Eflin (5-30-L), J.Norwood (2), C.Brogdon (2), S.Domínguez (5)"
47,48,48,May 29,@,NYM,"L,4-5",9.1,7,5,2,3,4,10,1,1,4.04,41,144,101,1.0,0.0,0,0,36,2,1,2,0,0,0,0,5,Ryan Wills,"Z.Wheeler (5-60), B.Hand (1), J.Familia (1), S.Domínguez (0-H), C.Knebel (2-BL)"
48,49,49,May 30,,SFG,"L,4-5",10.0,6,5,4,1,2,7,3,2,4.03,39,159,102,0.0,0.0,0,1,35,0,0,0,0,0,0,0,5,Sean Barber,"K.Gibson (5-61), J.Familia (0), B.Hand (0), C.Knebel (0), A.Bellatti (2-L)"
49,50,50,May 31,,SFG,"L,4-7",11.0,12,7,5,2,5,11,1,0,4.03,49,208,129,3.0,2.0,0,0,43,4,0,1,0,1,1,1,6,David Rackley,"R.Suárez (5-47), N.Nelson (3), C.Brogdon (2), S.Domínguez (1), J.Familia (0), A.Bellatti (0-L)"
50,51,51,Jun 1,,SFG,"W,6-5",9.0,5,5,5,0,0,8,1,1,4.05,33,128,87,0.0,0.0,0,0,32,3,0,0,0,0,0,0,4,Larry Vanover,"A.Nola (5-47-W), C.Sánchez (23-H), B.Hand (1-H), C.Knebel (1-Sv)"
51,52,52,Jun 3,,LAA,"W,10-0",9.0,5,0,0,0,1,8,0,0,3.97,33,117,76,0.0,0.0,0,0,32,0,0,0,0,0,0,0,2,Ramon De Jesus,"Z.Eflin (5-77-W), J.Norwood (5)"
52,53,53,Jun 4,,LAA,"W,7-2",9.0,7,2,2,0,2,12,0,1,3.94,36,136,89,0.0,0.0,0,1,33,2,0,0,0,0,0,0,4,Alfonso Márquez,"Z.Wheeler (5-59-W), B.Hand (2-H), S.Domínguez (3-H), C.Brogdon (3)"
53,54,54,Jun 5,,LAA,"W,9-7",9.0,8,7,6,1,4,9,0,0,3.98,38,160,94,3.0,0.0,1,1,34,1,0,0,0,0,1,1,5,Dan Bellino,"K.Gibson (5-29), N.Nelson (4), C.Sánchez (3), J.Familia (4), C.Knebel (3-W)"
54,55,55,Jun 7,@,MIL,"W,3-2",9.0,7,2,2,0,3,7,0,0,3.94,36,140,89,0.0,0.0,0,0,33,2,0,0,0,0,0,1,3,Laz Diaz,"R.Suárez (6-62), C.Brogdon (2-W), C.Knebel (1-Sv)"
55,56,56,Jun 8,@,MIL,"W,10-0",9.0,5,0,0,0,0,7,0,0,3.87,31,113,81,0.0,0.0,1,0,31,0,0,0,0,0,0,1,2,Tripp Gibson,"A.Nola (6-78-W), A.Bellatti (7)"
56,57,57,Jun 9,@,MIL,"W,8-3",9.0,11,3,3,0,3,9,2,1,3.85,42,189,119,0.0,0.0,0,0,38,2,0,0,0,0,0,0,6,Nate Tomlinson,"Z.Eflin (5-49), N.Nelson (3), C.Brogdon (1-H), S.Domínguez (4-W), J.Familia (3), J.Norwood (5)"
57,58,58,Jun 10,,ARI,"W,7-5",9.0,7,5,5,0,4,7,1,0,3.87,38,154,97,3.0,2.0,1,0,34,2,0,0,0,0,0,0,5,Edwin Moscoso,"K.Gibson (4-53-W), B.Hand (5), S.Domínguez (0-H), C.Brogdon (0-H), C.Knebel (2-Sv)"
58,59,59,Jun 11,,ARI,"W,4-0",9.0,6,0,0,0,1,11,0,0,3.81,34,148,95,3.0,0.0,0,0,33,1,0,0,0,0,0,0,5,Chris Guccione,"Z.Wheeler (6-76-W), J.Familia (1-H), A.Bellatti (2-H), B.Hand (0-H), C.Sánchez (5)"
59,60,60,Jun 12,,ARI,"L,1-13",9.0,12,13,11,2,11,4,1,1,3.93,50,210,115,3.0,1.0,0,0,38,2,1,0,0,0,0,2,6,,"R.Suárez (4-41-L), N.Nelson (2), A.Bellatti (0), J.Alvarado (17), J.Norwood (2), G.Stubbs (99)"
60,61,61,Jun 13,,MIA,"W,3-2",9.0,6,2,2,0,0,8,0,0,3.9,33,126,90,0.0,0.0,1,0,33,3,0,0,0,0,0,0,3,John Libka,"A.Nola (4-63), C.Brogdon (2), S.Domínguez (2-W)"
61,62,62,Jun 14,,MIA,"L,9-11",9.0,12,11,9,2,3,10,4,0,3.98,42,156,95,3.0,2.0,2,0,39,3,0,0,0,0,0,0,6,Jim Reynolds,"Z.Eflin (4-50), J.Familia (2), S.Domínguez (0-BSv), B.Hand (2), C.Knebel (3-BL), A.Bellatti (1)"
62,63,63,Jun 15,,MIA,"W,3-1",9.0,7,1,1,0,0,8,1,0,3.93,32,103,72,1.0,0.0,2,0,32,1,0,0,0,0,0,2,2,Alex Tosi,"K.Gibson (4-70), C.Brogdon (1-W)"
63,64,64,Jun 16,@,WSN,"W,10-1",9.0,5,1,1,0,1,5,1,1,3.88,33,126,82,0.0,0.0,0,0,31,1,2,0,0,0,0,1,3,John Bacon,"Z.Wheeler (4-68-W), M.Kelly (99), J.Alvarado (3)"
64,65,65,Jun 17(1),@,WSN,"W,5-3",9.0,9,3,3,0,4,8,1,0,3.87,38,146,87,1.0,0.0,0,0,34,1,0,0,0,0,0,2,4,Scott Barry,"R.Suárez (4-47-W), C.Brogdon (1-H), S.Domínguez (2-H), B.Hand (2-Sv)"
65,66,66,Jun 17(2),@,WSN,"W,8-7",10.0,10,7,5,2,5,11,2,0,3.88,45,165,107,1.0,1.0,0,0,39,2,0,1,0,1,1,1,6,Clint Vondrak,"B.Falter (20-48), N.Nelson (4), C.Knebel (2), J.Familia (2), A.Bellatti (2-H), J.Alvarado (0-BW)"
66,67,67,Jun 18,@,WSN,"W,2-1",10.0,5,1,1,0,2,8,0,0,3.83,36,139,93,0.0,0.0,0,1,33,0,0,1,1,0,0,0,3,Ben May,"A.Nola (4-81), B.Hand (0-BW), S.Domínguez (0-Sv)"
67,68,68,Jun 19,@,WSN,"L,3-9",8.0,12,9,9,0,4,6,2,1,3.91,41,151,99,3.0,1.0,1,0,36,3,0,1,0,0,0,0,5,Dan Iassogna,"Z.Eflin (4-32-L), A.Bellatti (1), C.Knebel (1), N.Nelson (1), M.Kelly (2)"
68,69,69,Jun 21,@,TEX,"L,0-7",8.0,11,7,7,0,1,5,4,0,3.97,33,136,82,2.0,0.0,0,1,32,1,0,0,0,0,0,2,3,Charlie Ramos,"K.Gibson (5-51-L), J.Familia (3), J.Alvarado (3)"
69,70,70,Jun 22,@,TEX,"L,2-4",8.0,7,4,2,2,4,14,0,0,3.94,35,154,96,1.0,0.0,0,0,31,3,0,0,0,0,1,0,5,Chris Conroy,"Z.Wheeler (5-42-L), A.Bellatti (2), C.Brogdon (4), J.Alvarado (0), C.Knebel (2)"
70,71,71,Jun 23,@,SDP,"W,6-2",9.0,7,2,2,0,2,4,1,0,3.92,35,117,78,2.0,1.0,0,0,33,1,0,0,0,0,0,0,3,Lance Barrett,"R.Suárez (5-57-W), S.Domínguez (4), B.Hand (4)"
71,72,72,Jun 24,@,SDP,"L,0-1",8.0,7,1,1,0,2,13,0,0,3.88,31,113,80,0.0,0.0,0,1,29,2,0,0,0,0,0,0,2,Ramon De Jesus,"A.Nola (5-67-L), J.Alvarado (1)"
72,73,73,Jun 25,@,SDP,"W,4-2",9.0,4,2,2,0,2,7,0,1,3.86,34,130,77,0.0,0.0,0,0,31,2,0,0,0,0,0,0,5,Doug Eddings,"Z.Eflin (5-52-W), A.Bellatti (2-H), C.Knebel (2-H), B.Hand (1-H), S.Domínguez (1-Sv)"
73,74,74,Jun 26,@,SDP,"W,8-5",9.0,5,5,5,0,3,7,0,2,3.87,37,137,86,2.0,0.0,0,0,32,3,0,0,0,0,0,0,5,Edwin Moscoso,"K.Gibson (4-29), N.Nelson (6-W), C.Knebel (0-H), J.Alvarado (1-H), A.Bellatti (0-Sv)"
74,75,75,Jun 28,,ATL,"L,3-5",9.0,8,5,5,0,1,11,3,1,3.89,37,160,103,1.0,0.0,0,0,35,2,0,0,0,0,0,0,4,John Libka,"Z.Wheeler (5-58), C.Knebel (1), A.Bellatti (1-L), B.Hand (2)"
75,76,76,Jun 29,,ATL,"L,1-4",9.0,8,4,4,0,2,9,1,0,3.89,35,140,83,1.0,1.0,1,1,33,2,0,0,0,0,0,1,4,Quinn Wolcott,"R.Suárez (5-51-L), J.Alvarado (2), J.Familia (7), M.Appel (99)"
76,77,77,Jun 30,,ATL,"W,14-4",9.0,9,4,4,0,1,9,2,0,3.89,37,139,100,0.0,0.0,0,0,36,0,0,0,0,0,0,0,3,Alex Tosi,"A.Nola (5-54-W), J.Familia (0), M.Appel (0)"
77,78,78,Jul 1,,STL,"W,5-3",9.0,7,3,3,0,3,15,1,1,3.88,36,165,108,1.0,0.0,0,0,32,2,1,0,0,0,0,1,6,Ryan Wills,"B.Falter (13-44), N.Nelson (4), J.Alvarado (1-W), A.Bellatti (2-H), S.Domínguez (5-H), B.Hand (2-Sv)"
78,79,79,Jul 2,,STL,"L,6-7",9.0,9,7,7,0,5,8,5,2,3.92,43,167,101,4.0,1.0,0,0,36,1,0,0,0,0,0,0,6,Sean Barber,"K.Gibson (5-24), C.Knebel (3), A.Bellatti (0), J.Alvarado (0), B.Hand (0), S.Domínguez (0-L)"
79,80,80,Jul 3,,STL,"W,4-0",9.0,4,0,0,0,2,8,0,0,3.87,32,135,90,0.0,0.0,0,1,30,0,0,0,0,0,0,0,3,Larry Vanover,"Z.Wheeler (4-73-W), N.Nelson (1), C.Knebel (0)"
80,81,81,Jul 5,,WSN,"W,11-0",9.0,3,0,0,0,4,6,0,0,3.82,32,114,67,0.0,0.0,1,0,28,0,0,0,0,0,0,2,4,Roberto Ortiz,"C.Sánchez (23-63-W), J.Familia (4), A.Bellatti (2), M.Appel (4)"
81,82,82,Jul 6,,WSN,"L,2-3",9.0,8,3,3,0,1,4,0,0,3.81,34,120,84,1.0,0.0,0,1,33,3,0,0,0,0,0,1,3,Bill Miller,"A.Nola (5-55-L), J.Alvarado (3), C.Knebel (2)"
82,83,83,Jul 7,,WSN,"W,5-3",9.0,8,3,3,0,2,12,0,2,3.8,39,134,89,0.0,0.0,0,0,35,4,0,0,0,0,0,0,5,Jeremy Riggs,"B.Falter (5-47), N.Nelson (3-W), J.Alvarado (0-H), B.Hand (4-H), S.Domínguez (4-Sv)"
83,84,84,Jul 8,@,STL,"W,2-0",9.0,6,0,0,0,1,5,0,0,3.75,34,116,77,0.0,0.0,0,0,33,0,0,0,0,0,0,0,3,Rob Drake,"Z.Wheeler (4-71-W), S.Domínguez (0-H), B.Hand (0-Sv)"
84,85,85,Jul 9,@,STL,"W,1-0",9.0,2,0,0,0,3,7,0,0,3.71,33,127,79,0.0,0.0,1,0,30,1,0,1,0,0,0,0,3,John Tumpane,"K.Gibson (6-78), J.Alvarado (1-W), C.Knebel (2-Sv)"
85,86,86,Jul 10,@,STL,"L,3-4",8.0,8,4,4,0,6,5,1,1,3.72,38,157,90,1.0,1.0,1,0,30,1,0,0,0,1,0,1,5,Todd Tichenor,"N.Nelson (2-49), J.Familia (4), C.Sánchez (4-H), A.Bellatti (4-BSv), S.Domínguez (1-L)"
86,87,87,Jul 11,@,STL,"L,1-6",8.0,9,6,6,0,0,9,2,0,3.75,33,117,87,0.0,0.0,0,0,33,2,0,0,0,0,0,0,2,Jeremy Riggs,"A.Nola (4-50-L), M.Kelly (21)"
87,88,88,Jul 12,@,TOR,"L,3-4",8.0,14,4,4,0,2,9,0,0,3.76,35,132,82,2.0,0.0,1,1,33,4,0,0,0,0,0,1,6,Jeremie Rehak,"A.Bellatti (1-42), M.Appel (6), J.Familia (1-L), C.Knebel (2), J.Alvarado (2), M.Kelly (0)"
88,89,89,Jul 13,@,TOR,"L,2-8",8.0,11,8,8,0,2,7,3,0,3.81,35,137,94,1.0,0.0,2,0,32,0,0,0,0,1,0,2,5,Nestor Ceja,"Z.Wheeler (4-29-L), J.Familia (0), N.Duron (99), B.Hand (4), B.Rossman (99)"
89,90,90,Jul 15,@,MIA,"W,2-1",9.0,4,1,1,0,4,10,0,0,3.78,35,165,99,0.0,0.0,2,0,30,2,0,0,0,1,0,0,4,Nate Tomlinson,"K.Gibson (5-64-W), J.Alvarado (2-H), B.Hand (1-H), S.Domínguez (4-Sv)"
