,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
38,39,39,May 17,,CLE,"W,7-5",9.0,8,5,5,0,3,8,2,1,4.83,38,163,102,3.0,0.0,0,0,34,3,1,0,0,0,0,1,4,Ted Barrett,"A.Sonnanstine (4-37-W), G.Balfour (0-H), J.Howell (1-H), T.Percival (1-Sv)"
39,40,40,May 18,,OAK,"W,13-4",9.0,9,4,3,1,0,3,2,0,4.79,35,127,89,0.0,0.0,0,0,34,1,0,0,0,1,1,2,2,Mike Winters,"J.Niemann (4-55-W), J.Isringhausen (99)"
40,41,41,May 19,,OAK,"L,1-4",11.0,7,4,0,4,4,6,1,0,4.64,43,145,90,3.0,1.0,1,0,37,1,0,0,2,0,1,1,4,Lance Barksdale,"J.Shields (4-78), J.Howell (1), D.Wheeler (3-L), J.Nelson (2)"
41,42,42,May 20,,OAK,"L,6-7",9.0,9,7,7,0,6,6,0,1,4.7,43,151,88,2.0,2.0,1,0,35,2,0,0,0,1,0,0,5,Alfonso Marquez,"S.Kazmir (4-18-L), G.Balfour (2), J.Isringhausen (1), L.Cormier (4), J.Howell (0)"
42,43,43,May 21,,OAK,"W,6-5",9.0,12,5,5,0,7,10,0,0,4.71,45,168,96,5.0,3.0,1,0,37,0,0,0,0,1,0,0,5,Randy Marsh,"M.Garza (4-56), B.Shouse (4-H), D.Wheeler (1-BSv), T.Percival (3), J.Nelson (1-W)"
43,44,44,May 22,@,FLA,"W,15-2",9.0,8,2,2,0,0,2,1,0,4.64,34,147,100,0.0,0.0,0,0,34,1,0,0,0,0,0,1,2,Jeff Nelson,"A.Sonnanstine (4-60-W), D.Thayer (99-Sv)"
44,45,45,May 23,@,FLA,"W,10-3",9.0,7,3,3,0,3,9,1,1,4.61,38,157,103,2.0,0.0,2,0,33,0,0,0,1,0,0,0,5,Mark Carlson,"J.Niemann (4-64), J.Howell (2-BSv), G.Balfour (2-W), D.Wheeler (1-H), J.Isringhausen (2)"
45,46,46,May 24,@,FLA,"L,4-5",10.1,17,5,5,0,5,10,1,0,4.6,49,168,105,5.0,1.0,1,0,43,2,0,1,1,0,0,2,7,Tim Tschida,"J.Shields (4-39), G.Balfour (0), J.Nelson (2), D.Wheeler (0), J.Howell (0), L.Cormier (3-L), B.Shouse (2)"
46,47,47,May 25,@,CLE,"L,10-11",8.2,12,11,4,7,10,6,2,0,4.59,48,230,127,7.0,4.0,0,0,38,2,0,0,0,0,2,2,7,Angel Hernandez,"D.Price (99-45), L.Cormier (0), J.Nelson (0), D.Thayer (2), R.Choate (99), G.Balfour (0), J.Isringhausen (1-BL)"
47,48,48,May 26,@,CLE,"L,1-5",8.0,6,5,5,0,0,9,4,1,4.61,32,136,88,0.0,0.0,0,0,31,0,0,0,0,0,1,0,2,Bill Welke,"M.Garza (4-53-L), R.Choate (0)"
