,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
124,125,125,Aug 21,,TEX,"W,4-3",9.0,9,3,3,0,1,9,1,0,4.99,37,147,94,0.0,0.0,0,0,36,3,0,0,0,0,0,0,3,Brian Gorman,"J.Shields (4-50-W), B.Meadows (0-H), S.McClung (0-Sv)"
125,126,126,Aug 22,,TEX,"W,5-3",9.0,8,3,1,2,2,13,0,0,4.96,38,163,107,0.0,0.0,0,0,36,1,0,0,0,0,1,0,4,Bill Miller,"S.Kazmir (4-63), S.Camp (1-W), D.Miceli (2-H), S.McClung (0-Sv)"
126,127,127,Aug 23,,TEX,"W,7-3",9.0,6,3,1,2,2,12,1,0,4.93,37,151,92,1.0,0.0,0,0,35,2,0,0,0,0,2,0,3,Eric Cooper,"C.Fossum (4-59), S.Camp (0-W), R.Lugo (2)"
127,128,128,Aug 24,,TEX,"L,3-4",9.0,9,4,3,1,3,4,1,0,4.91,38,148,88,0.0,0.0,1,1,34,3,0,1,0,1,0,0,4,Gerry Davis,"T.Corcoran (4-50-L), C.Orvella (3), B.Meadows (2), J.Switzer (4)"
128,129,129,Aug 25,@,BAL,"L,0-4",8.0,8,4,3,1,5,3,0,0,4.9,35,131,79,1.0,0.0,0,0,28,3,0,0,0,2,0,1,3,Kerwin Danley,"J.Hammel (99-48-L), J.Switzer (0), D.Miceli (2)"
129,130,130,Aug 26,@,BAL,"L,2-3",8.2,9,3,3,0,1,4,2,1,4.89,36,123,80,0.0,0.0,1,0,34,0,0,0,0,0,0,1,3,Gary Cederstrom,"J.Shields (4-62), B.Meadows (1), S.Camp (2-L)"
130,131,131,Aug 27,@,BAL,"L,4-5",8.1,13,5,5,0,4,9,0,0,4.89,40,156,98,2.0,0.0,0,0,35,3,0,1,0,1,0,2,5,Tim Welke,"J.Howell (20-57), R.Lugo (3-H), J.Switzer (1-H), D.Miceli (1-BSv), S.McClung (4-L)"
131,132,132,Aug 29,@,CHW,"L,9-12",8.0,13,12,10,2,7,2,1,1,4.93,46,172,92,5.0,4.0,2,0,37,3,0,0,1,0,2,0,6,Ed Rapuano,"C.Fossum (5-16-L), C.Orvella (4), J.Switzer (1), S.Camp (2), R.Lugo (1), B.Meadows (2)"
132,133,133,Aug 30,@,CHW,"L,4-5",8.0,11,5,4,1,2,10,1,1,4.93,41,162,104,3.0,1.0,2,0,37,3,0,0,0,1,3,0,4,Tony Randazzo,"T.Corcoran (5-57), D.Miceli (2-H), B.Meadows (0-BL), S.McClung (2)"
133,134,134,Aug 31,@,CHW,"W,5-3",10.0,8,3,3,0,3,8,1,0,4.91,38,147,91,1.0,0.0,0,1,35,2,0,0,0,0,0,1,5,Jim Wolf,"J.Hammel (5-43), J.Switzer (1), S.Camp (1), R.Lugo (1-W), S.McClung (0-Sv)"
