,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
51,52,52,May 29,@,TBR,"L,3-5",8.0,6,5,5,0,4,16,1,1,4.17,35,128,86,5.0,2.0,0,0,30,0,0,1,0,0,0,0,4,Brian Gorman,"Z.Wheeler (5-69), S.Coonrod (2-L), J.Alvarado (1), A.Bradley (5)"
52,53,53,May 30,@,TBR,"L,2-6",8.0,9,6,5,1,4,10,2,0,4.2,35,145,99,3.0,2.0,1,0,31,3,0,0,0,0,0,1,5,Adrian Johnson,"Z.Eflin (5-40-L), R.Suarez (2), C.Brogdon (3), A.Bradley (0), B.Kintzler (5)"
53,54,54,May 31,@,CIN,"L,1-11",8.0,11,11,11,0,4,5,2,0,4.34,40,148,92,0.0,0.0,0,0,36,3,1,0,0,0,1,0,4,Ryan Additon,"V.Velasquez (5-25-L), C.Anderson (6), D.Hale (10), H.Neris (3)"
54,55,55,Jun 1,@,CIN,"W,17-3",9.0,9,3,3,0,3,3,1,0,4.31,34,139,86,2.0,0.0,1,0,31,1,0,0,0,0,0,5,4,Gabe Morales,"A.Nola (5-39-W), R.Suarez (1), A.Bradley (1), B.Kintzler (1)"
55,56,56,Jun 4,,WSN,"L,1-2",9.0,6,2,2,0,2,8,1,0,4.27,33,122,81,1.0,0.0,0,1,31,2,0,1,0,0,0,1,3,D.J. Reyburn,"Z.Wheeler (5-66-L), J.Alvarado (5), C.Brogdon (4)"
56,57,57,Jun 5,,WSN,"W,5-2",9.0,4,2,1,1,5,9,1,2,4.21,39,157,96,4.0,1.0,0,0,32,1,0,0,0,0,1,1,6,Ryan Blakney,"S.Howard (8-53), R.Suarez (3-W), A.Bradley (3-H), S.Coonrod (6-H), J.Alvarado (0-H), C.Brogdon (0-Sv)"
57,58,58,Jun 6,,WSN,"W,12-6",9.0,10,6,6,0,3,9,0,2,4.24,41,183,115,1.0,0.0,1,0,36,3,1,0,0,0,0,1,6,Brian O'Nora,"V.Velasquez (5-45), A.Bradley (0), B.Kintzler (4), S.Coonrod (0-W), C.Sanchez (99), H.Neris (5)"
58,59,59,Jun 8,,ATL,"L,5-9",9.0,12,9,6,3,4,7,3,0,4.27,41,154,100,2.0,2.0,0,1,37,2,0,0,0,0,0,2,6,Edwin Moscoso,"A.Nola (6-42), A.Bradley (1), J.Alvarado (2-H), C.Brogdon (2-BL), S.Coonrod (1), D.Hale (7)"
59,60,60,Jun 9,,ATL,"W,2-1",9.0,8,1,1,0,2,10,0,0,4.22,35,131,82,0.0,0.0,0,0,33,1,1,0,0,0,1,2,2,Joe West,"Z.Eflin (9-57), R.Suarez (3-W)"
60,61,61,Jun 10,,ATL,"W,4-3",10.0,5,3,1,2,4,15,1,0,4.16,38,162,108,0.0,0.0,1,0,34,0,0,0,0,0,0,0,3,Tony Randazzo,"Z.Wheeler (5-86), H.Neris (3-BSv), J.Alvarado (1-W)"
61,62,62,Jun 12,,NYY,"W,8-7",10.0,10,7,7,0,4,11,3,0,4.19,42,168,106,0.0,0.0,0,0,38,1,1,0,0,0,0,2,5,Chad Whitson,"V.Velasquez (5-51), S.Coonrod (3), R.Suarez (2), H.Neris (1-BSv), A.Bradley (3-W)"
62,63,63,Jun 13,,NYY,"W,7-0",9.0,4,0,0,0,1,11,0,0,4.13,31,121,89,0.0,0.0,0,0,30,2,0,0,0,0,0,1,3,Todd Tichenor,"A.Nola (4-81-W), C.Brogdon (4), E.De Los Santos (30)"
63,64,64,Jun 14,@,LAD,"L,1-3",8.0,3,3,3,0,1,7,2,0,4.12,28,122,78,0.0,0.0,0,0,27,0,0,0,0,0,0,0,3,Mike Estabrook,"S.Howard (8-49-L), C.Brogdon (0), B.Falter (49)"
64,65,65,Jun 15,@,LAD,"L,3-5",8.0,11,5,5,0,3,5,1,2,4.14,38,135,88,1.0,0.0,0,0,33,2,0,0,0,0,0,2,4,Ryan Wills,"Z.Eflin (5-43), S.Coonrod (2), R.Suarez (2-L), A.Bradley (2)"
65,66,66,Jun 16,@,LAD,"W,2-0",9.0,5,0,0,0,4,10,0,2,4.07,37,130,88,0.0,0.0,0,0,31,0,0,0,0,0,0,1,3,Manny Gonzalez,"Z.Wheeler (5-64-W), J.Alvarado (5-H), H.Neris (3-Sv)"
66,67,67,Jun 18,@,SFG,"L,3-5",8.0,6,5,4,1,4,8,1,0,4.08,35,149,97,0.0,0.0,2,0,31,2,1,0,0,0,1,0,3,Mark Ripperger,"V.Velasquez (5-38-L), B.Falter (3), C.Brogdon (3)"
67,68,68,Jun 19,@,SFG,"W,13-6",9.0,8,6,6,0,4,8,2,0,4.11,37,161,105,1.0,0.0,1,0,32,1,0,0,1,0,0,2,6,Dan Merzel,"A.Nola (5-19), R.Suarez (3-W), C.Brogdon (0-H), J.Alvarado (2), A.Bradley (3), D.Hale (10)"
68,69,69,Jun 20,@,SFG,"L,2-11",8.0,15,11,10,1,3,11,4,0,4.2,43,169,115,4.0,0.0,0,0,40,3,0,0,0,0,1,0,4,Greg Gibson,"Z.Eflin (4-29-L), S.Howard (5), H.Neris (3), D.Hale (0)"
69,70,70,Jun 22,,WSN,"L,2-3",9.0,9,3,3,0,2,10,0,1,4.18,39,161,104,2.0,0.0,2,0,36,2,0,0,0,0,0,0,6,Tim Timmons,"Z.Wheeler (5-38-L), B.Falter (3), C.Brogdon (2), R.Suarez (2), A.Bradley (2), J.Alvarado (2)"
70,71,71,Jun 23,,WSN,"L,12-13",9.0,12,13,13,0,8,9,2,0,4.31,44,195,114,5.0,5.0,0,0,35,2,0,0,1,0,0,2,6,Carlos Torres,"V.Velasquez (4-44), A.Bradley (0), S.Coonrod (7), D.Hale (2-BSv), J.Alvarado (0), H.Neris (2-BL)"
71,72,72,Jun 25(1),@,NYM,"L,1-2",7.0,4,2,0,2,3,14,0,2,4.26,32,136,92,3.0,0.0,2,0,27,2,0,1,0,0,2,0,3,Dan Bellino,"A.Nola (5-75), J.Alvarado (1-BSv), R.Suarez (2-L)"
72,73,73,Jun 25(2),@,NYM,"W,2-1",8.0,6,1,1,0,2,4,0,0,4.22,31,118,73,0.0,0.0,0,0,27,0,0,0,1,1,0,1,4,Jeremie Rehak,"M.Moore (35-62), C.Brogdon (2-H), A.Bradley (1-BW), H.Neris (1-Sv)"
73,74,74,Jun 26,@,NYM,"L,3-4",8.2,8,4,2,2,3,9,1,1,4.2,39,143,101,0.0,0.0,0,0,34,1,0,0,0,1,1,0,4,Doug Eddings,"Z.Eflin (5-61), R.Suarez (0-BSv), C.Brogdon (0), H.Neris (0-BL)"
74,75,75,Jun 27,@,NYM,"W,4-2",9.0,7,2,2,0,2,10,1,0,4.17,36,137,90,0.0,0.0,0,0,33,2,0,0,1,0,0,0,3,Ryan Additon,"Z.Wheeler (4-75-W), J.Alvarado (1), A.Bradley (1-Sv)"
75,76,76,Jun 28,@,CIN,"L,4-12",8.0,12,12,8,4,4,10,2,1,4.22,41,167,111,2.0,1.0,0,1,35,3,0,0,1,0,0,0,5,Quinn Wolcott,"S.Howard (7-41), B.Falter (5), N.Feliz (99-BL), E.De Los Santos (14), N.Maton (99)"
76,77,77,Jun 29,,MIA,"W,4-3",9.0,4,3,3,0,3,10,1,0,4.21,34,149,97,2.0,1.0,1,0,31,0,0,0,0,0,0,0,3,Mark Ripperger,"V.Velasquez (5-80-W), C.Brogdon (2), J.Alvarado (1-Sv)"
77,78,78,Jun 30,,MIA,"L,6-11",9.0,18,11,10,1,1,16,2,0,4.28,48,190,136,2.0,2.0,0,0,47,4,0,0,0,0,2,0,6,Phil Cuzzi,"A.Nola (4-29-L), N.Feliz (1), H.Neris (3), E.De Los Santos (1), C.Brogdon (0), A.Bradley (2)"
78,79,79,Jul 2,,SDP,"W,4-3",10.0,6,3,3,0,2,12,0,0,4.26,38,158,104,2.0,2.0,0,0,36,3,0,0,0,0,0,0,3,Chris Guccione,"Z.Wheeler (4-80), J.Alvarado (2-H), R.Suarez (5-BW)"
79,80,80,Jul 3,,SDP,"W,4-2",9.0,4,2,2,0,2,4,1,0,4.23,31,123,76,0.0,0.0,0,0,29,0,0,0,0,0,0,2,4,Adam Beck,"Z.Eflin (6-58-W), B.Falter (4-H), A.Bradley (2-H), R.Suarez (0-Sv)"
