,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
49,50,50,Jun 2,@,SDP,"W,10-5",44,35,10,11,2,1,3,10,7,0,6,1,0,1,0,1,2,0,0.266,0.348,0.472,0.821,7,14,R,J.Peavy(29)
50,51,51,Jun 3,@,SDP,"W,5-1",42,35,5,10,2,0,1,5,5,0,3,0,1,1,1,1,2,0,0.266,0.349,0.472,0.82,10,14,R,C.Young(50)
51,52,52,Jun 4,@,LAD,"W,3-0",39,31,3,7,3,0,0,3,5,3,7,0,2,1,0,0,1,0,0.265,0.348,0.469,0.817,9,9,L,C.Kershaw(54)
52,53,53,Jun 5,@,LAD,"L,3-4",41,36,3,11,2,0,0,3,3,1,8,0,2,0,1,0,0,1,0.266,0.348,0.467,0.815,11,14,L,E.Milton(41)
53,54,54,Jun 6,@,LAD,"L,2-3",45,39,2,6,1,0,0,2,4,1,8,0,2,0,0,1,0,0,0.264,0.346,0.461,0.807,7,19,R,H.Kuroda(70)
54,55,55,Jun 7,@,LAD,"W,7-2",40,34,7,9,1,0,3,7,4,0,6,0,1,1,0,0,0,0,0.264,0.346,0.463,0.809,6,12,L,R.Wolf(36)
55,56,56,Jun 9,@,NYM,"L,5-6",36,35,5,10,1,0,4,5,1,0,4,0,0,0,0,1,0,0,0.264,0.345,0.466,0.811,4,15,L,J.Santana(42)
56,57,57,Jun 10,@,NYM,"W,5-4",43,41,5,9,0,0,2,4,2,0,3,0,0,0,1,1,1,0,0.263,0.344,0.464,0.808,5,18,R,M.Pelfrey(49)
57,58,58,Jun 11,@,NYM,"W,6-3",42,39,6,9,2,0,1,6,2,0,9,0,0,1,1,0,0,0,0.263,0.342,0.462,0.804,6,15,R,T.Redding(59)
58,59,59,Jun 12,,BOS,"L,2-5",51,43,2,5,2,0,1,2,5,1,20,3,0,0,0,1,0,0,0.26,0.34,0.457,0.797,10,17,L,J.Lester(78)
59,60,60,Jun 13,,BOS,"L,6-11",41,40,6,13,2,0,3,6,1,0,8,0,0,0,0,0,0,0,0.261,0.34,0.46,0.8,8,17,R,D.Matsuzaka(34)
60,61,61,Jun 14,,BOS,"W,11-6",43,37,11,14,3,0,1,10,4,1,9,1,1,0,0,0,2,0,0.263,0.342,0.461,0.804,8,12,R,J.Beckett(29)
61,62,62,Jun 16,,TOR,"L,3-8",41,38,3,8,1,0,1,3,3,0,10,0,0,0,0,0,1,0,0.262,0.341,0.459,0.8,8,16,L,R.Romero(60)
62,63,63,Jun 17,,TOR,"L,1-7",34,31,1,6,0,0,1,1,3,0,12,0,0,0,0,2,0,0,0.261,0.34,0.456,0.796,6,13,R,S.Richmond(78)
63,64,64,Jun 18,,TOR,"L,7-8",43,36,7,12,1,0,4,7,6,0,9,0,0,1,0,0,0,2,0.262,0.341,0.46,0.801,9,17,L,B.Mills(31)
64,65,65,Jun 19,,BAL,"L,2-7",39,33,2,6,3,0,0,2,5,0,7,1,0,0,0,0,1,0,0.261,0.341,0.458,0.798,10,12,L,R.Hill(57)
65,66,66,Jun 20,,BAL,"L,5-6",35,34,5,8,2,0,1,5,1,0,4,0,0,0,0,1,0,0,0.261,0.34,0.456,0.796,3,17,R,B.Bergesen(47)
66,67,67,Jun 21,,BAL,"L,1-2",33,31,1,4,1,0,1,1,2,0,4,0,0,0,0,0,0,0,0.259,0.338,0.454,0.791,5,12,R,J.Guthrie(69)
67,68,68,Jun 23,@,TBR,"W,10-1",41,38,10,10,2,0,2,10,3,0,7,0,0,0,2,1,0,0,0.259,0.337,0.454,0.791,4,10,L,D.Price(19)
68,69,69,Jun 24,@,TBR,"L,1-7",34,29,1,4,0,0,1,1,4,0,7,1,0,0,0,2,0,0,0.258,0.336,0.452,0.788,6,11,R,M.Garza(76)
69,70,70,Jun 25,@,TBR,"L,4-10",35,33,4,8,2,0,0,4,1,0,10,1,0,0,0,1,0,0,0.257,0.336,0.45,0.785,4,10,R,A.Sonnanstine(46)
70,71,71,Jun 26,@,TOR,"L,1-6",31,28,1,3,0,0,0,1,2,0,8,0,0,1,0,1,1,0,0.256,0.334,0.446,0.78,3,10,L,R.Romero(79)
71,72,72,Jun 27,@,TOR,"W,10-0",45,39,10,14,3,0,3,10,4,1,9,1,0,1,0,1,0,0,0.257,0.335,0.449,0.784,8,10,L,B.Mills(19)
72,73,73,Jun 28,@,TOR,"W,5-4",43,33,5,10,1,1,0,5,9,0,9,0,0,1,0,0,0,1,0.258,0.337,0.448,0.785,11,10,L,B.Tallet(38)
73,74,74,Jun 30,@,ATL,"L,4-5",41,38,4,10,2,0,3,4,3,1,6,0,0,0,0,2,0,0,0.258,0.337,0.45,0.786,7,16,R,D.Lowe(51)
