,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
42,43,43,May 18,@,STL,"L,1-5",8.0,10,5,5,0,4,6,0,1,4.89,36,135,77,0.0,0.0,2,1,30,2,0,1,1,0,0,1,4,Greg Gibson,"B.Norris (4-34-L), S.Escalona (2), E.Del Rosario (2), J.Valdez (2)"
43,44,44,May 19,@,STL,"L,2-4",8.0,6,4,3,1,3,9,1,0,4.86,34,149,89,0.0,0.0,0,0,30,2,0,1,1,0,1,0,3,Todd Tichenor,"J.Happ (4-57-L), W.Lopez (2), J.Fulchino (1)"
44,45,45,May 20,@,TOR,"W,5-2",9.0,10,2,2,0,2,9,0,0,4.79,37,124,77,4.0,1.0,0,0,35,4,0,0,0,0,0,2,5,Brian Gorman,"A.Rodriguez (4-46), S.Escalona (1), E.Del Rosario (1), W.Lopez (0-W), M.Melancon (2-Sv)"
45,46,46,May 21,@,TOR,"L,5-7",8.0,10,7,6,1,0,2,3,0,4.83,33,115,73,0.0,0.0,1,0,33,1,0,0,0,0,1,1,3,Tony Randazzo,"B.Myers (4-38-L), S.Escalona (0), J.Valdez (2)"
46,47,47,May 22,@,TOR,"W,3-2",9.0,8,2,2,0,6,9,2,0,4.77,40,141,82,1.0,0.0,0,0,34,3,0,2,0,0,0,1,3,Dan Bellino,"W.Rodriguez (4-55-W), W.Lopez (1-H), M.Melancon (1-Sv)"
47,48,48,May 23,,LAD,"W,4-3",9.0,7,3,2,1,4,6,1,0,4.71,35,145,86,1.0,0.0,1,1,31,1,0,1,0,0,0,0,3,Bill Welke,"B.Norris (4-57), S.Escalona (1), J.Fulchino (3-W)"
48,49,49,May 24,,LAD,"L,4-5",9.0,6,5,1,4,3,11,2,0,4.63,37,157,97,0.0,0.0,0,0,34,1,0,1,0,0,1,0,4,Mike Estabrook,"J.Happ (4-51-L), E.Del Rosario (3), S.Escalona (0), W.Lopez (1)"
49,50,50,May 25,,LAD,"W,2-1",9.0,6,1,1,0,3,8,1,0,4.55,36,141,86,0.0,0.0,1,0,32,1,0,2,1,0,0,0,4,Jeff Nelson,"A.Rodriguez (4-64), W.Lopez (0), J.Fulchino (1), M.Melancon (2-W)"
50,51,51,May 27,,ARI,"L,6-7",9.0,11,7,6,1,5,6,2,1,4.58,43,163,95,1.0,1.0,1,0,37,1,0,0,0,0,0,1,5,Ted Barrett,"B.Myers (5-44), S.Escalona (2-H), W.Lopez (1-BL), J.Fulchino (1), E.Del Rosario (2)"
51,52,52,May 28,,ARI,"L,3-11",9.0,13,11,7,4,2,8,2,0,4.63,42,176,118,0.0,0.0,0,1,38,3,0,1,0,2,0,1,3,Brian Runge,"B.Norris (4-39-L), F.Rodriguez (99), J.Valdez (6)"
52,53,53,May 29,,ARI,"L,2-4",9.0,6,4,4,0,5,10,0,0,4.62,37,159,91,1.0,1.0,1,1,31,1,1,1,0,1,0,0,5,D.J. Reyburn,"J.Happ (4-68), W.Lopez (1-H), J.Fulchino (1-BL), S.Escalona (1), E.Del Rosario (1)"
53,54,54,May 30,@,CHC,"W,12-7",9.0,10,7,5,2,4,6,1,1,4.63,42,148,92,0.0,0.0,5,0,37,1,2,0,0,0,1,1,5,Mike Everitt,"A.Rodriguez (4-30), S.Escalona (0-W), E.Del Rosario (0-H), W.Lopez (0-H), M.Melancon (4)"
54,55,55,May 31,@,CHC,"W,7-3",9.0,7,3,3,0,1,5,0,0,4.6,36,117,77,4.0,1.0,0,0,32,5,1,1,3,0,0,0,5,Chris Guccione,"J.Lyles (99-63), S.Escalona (0), W.Lopez (0), F.Rodriguez (2-W), M.Melancon (0)"
55,56,56,Jun 1,@,CHC,"W,3-1",9.0,3,1,1,0,3,5,1,1,4.53,34,145,88,1.0,0.0,0,0,29,0,0,0,1,0,1,1,4,Cory Blaser,"B.Myers (4-63-W), S.Escalona (0-H), E.Del Rosario (1-H), M.Melancon (0-Sv)"
56,57,57,Jun 2,@,SDP,"W,7-4",9.0,6,4,4,0,3,9,0,0,4.52,36,150,93,2.0,2.0,1,0,31,1,0,0,0,2,0,0,4,Gerry Davis,"B.Norris (4-48-W), J.Fulchino (3), W.Lopez (1-H), M.Melancon (0-Sv)"
57,58,58,Jun 3,@,SDP,"L,1-3",8.0,7,3,3,0,4,5,1,0,4.5,33,147,84,0.0,0.0,1,1,28,1,0,0,0,0,0,0,2,Greg Gibson,"J.Happ (4-48-L), F.Rodriguez (2)"
58,59,59,Jun 4,@,SDP,"L,3-6",8.0,7,6,5,1,4,4,0,1,4.52,36,140,86,1.0,0.0,0,0,30,3,0,0,0,0,0,1,3,Todd Tichenor,"A.Rodriguez (4-49-L), E.Del Rosario (2), J.Valdez (6)"
59,60,60,Jun 5,@,SDP,"L,2-7",8.0,10,7,6,1,4,9,0,2,4.55,40,179,109,4.0,2.0,2,0,33,2,1,0,1,0,0,0,6,Sam Holbrook,"J.Lyles (4-38-L), S.Escalona (3), F.Rodriguez (1), J.Fulchino (2), W.Lopez (2), M.Melancon (2)"
60,61,61,Jun 7,,STL,"L,4-7",9.0,9,7,7,0,2,8,2,0,4.6,38,128,94,0.0,0.0,0,0,36,2,0,1,0,0,0,0,4,Bill Miller,"B.Myers (5-43-L), S.Escalona (1), E.Del Rosario (2), F.Rodriguez (1)"
61,62,62,Jun 8,,STL,"W,4-1",9.0,2,1,1,0,5,2,1,0,4.54,31,115,63,0.0,0.0,0,0,26,1,0,0,0,0,0,3,2,James Hoye,"B.Norris (5-73-W), M.Melancon (2-Sv)"
62,63,63,Jun 9,,STL,"L,2-9",9.0,11,9,9,0,3,12,2,0,4.61,42,168,106,5.0,3.0,1,0,38,3,0,0,1,0,1,0,5,Tom Hallion,"J.Happ (5-35-L), W.Lopez (3), S.Escalona (1), J.Fulchino (3), F.Rodriguez (1)"
63,64,64,Jun 10,,ATL,"L,4-11",9.0,14,11,11,0,4,9,4,0,4.71,45,162,100,1.0,1.0,3,0,41,2,0,0,0,0,0,0,6,Rob Drake,"A.Rodriguez (5-29-L), E.Del Rosario (2), S.Escalona (0), J.Fulchino (0), B.Lyon (36), M.Melancon (1)"
64,65,65,Jun 11,,ATL,"L,3-6",10.0,14,6,6,0,3,10,2,0,4.72,45,182,115,3.0,1.0,1,1,41,4,0,0,1,0,1,2,6,Gary Darling,"J.Lyles (5-52), S.Escalona (0), W.Lopez (1), M.Melancon (0), B.Lyon (0-L), F.Rodriguez (1)"
65,66,66,Jun 12,,ATL,"L,1-4",9.0,5,4,4,0,2,10,2,0,4.71,34,139,86,0.0,0.0,1,0,32,0,0,0,0,0,1,1,2,Paul Emmel,"B.Myers (4-56-L), F.Rodriguez (0)"
66,67,67,Jun 13,,ATL,"W,8-3",9.0,6,3,3,0,5,7,1,1,4.69,38,141,89,0.0,0.0,0,0,32,4,0,0,0,0,0,1,4,Bruce Dreckman,"W.Rodriguez (21-69-W), W.Lopez (1), S.Escalona (1), B.Lyon (1)"
67,68,68,Jun 14,,PIT,"L,0-1",9.0,6,1,1,0,5,11,0,0,4.63,37,148,85,1.0,0.0,2,1,31,0,0,2,1,0,0,0,4,Fieldin Culbreth,"B.Norris (5-68-L), E.Del Rosario (3), S.Escalona (0), F.Rodriguez (1)"
68,69,69,Jun 15,,PIT,"L,3-7",9.0,14,7,6,1,5,11,1,0,4.65,47,192,117,1.0,0.0,1,0,40,4,1,1,1,1,0,0,5,Gary Cederstrom,"J.Happ (5-50), E.Del Rosario (0-BL), F.Rodriguez (0), A.Rodriguez (4), M.Melancon (3)"
69,70,70,Jun 16,,PIT,"L,4-5",9.0,7,5,3,2,1,11,1,1,4.63,35,157,108,2.0,2.0,1,0,33,1,0,0,0,0,1,1,4,Adrian Johnson,"J.Lyles (4-52-L), S.Escalona (1), W.Lopez (2), F.Abad (30)"
70,71,71,Jun 17,@,LAD,"W,7-3",9.0,4,3,2,1,1,6,1,0,4.59,32,98,66,,,1,0,30,0,0,0,0,1,1,1,1,Mike Estabrook,B.Myers (4-74-W)
71,72,72,Jun 18,@,LAD,"W,7-0",9.0,10,0,0,0,1,7,0,0,4.52,36,133,88,0.0,0.0,0,0,35,1,0,1,0,0,1,1,4,Bill Welke,"W.Rodriguez (4-63-W), F.Abad (1), W.Lopez (1), F.Rodriguez (2)"
72,73,73,Jun 19,@,LAD,"L,0-1",8.0,3,1,1,0,2,5,1,0,4.48,28,122,76,2.0,0.0,1,0,25,0,0,0,1,0,0,1,3,Jeff Nelson,"B.Norris (4-74), S.Escalona (2), W.Lopez (0-L)"
73,74,74,Jun 20,@,TEX,"L,3-8",8.0,12,8,6,2,1,6,1,0,4.51,38,156,101,1.0,0.0,3,0,36,2,1,0,0,1,1,0,3,Eric Cooper,"J.Happ (4-20-L), A.Rodriguez (4), M.Melancon (4)"
74,75,75,Jun 21,@,TEX,"L,4-5",10.0,11,5,5,0,2,9,4,1,4.51,43,142,90,4.0,0.0,0,0,40,0,1,0,0,0,0,0,5,Mark Ripperger,"J.Lyles (4-55), S.Escalona (1-BSv), F.Rodriguez (2), F.Abad (2), E.Del Rosario (5-L)"
75,76,76,Jun 22,@,TEX,"W,5-3",9.0,7,3,3,0,5,7,1,0,4.49,38,145,81,0.0,0.0,1,1,33,2,0,1,0,0,0,0,3,Tim Timmons,"B.Myers (4-56), W.Lopez (2), M.Melancon (1-W)"
76,77,77,Jun 24,,TBR,"L,1-5",9.0,8,5,5,0,2,9,2,0,4.5,36,152,96,0.0,0.0,2,0,34,1,0,0,0,0,0,1,3,Brian Gorman,"W.Rodriguez (5-43-L), F.Rodriguez (2), A.Rodriguez (3)"
77,78,78,Jun 25,,TBR,"L,2-7",9.0,13,7,7,0,5,9,1,0,4.53,44,174,106,2.0,2.0,0,0,37,5,0,2,2,0,1,0,4,Jim Wolf,"B.Norris (5-45-L), F.Abad (3), E.Del Rosario (3), S.Escalona (3)"
78,79,79,Jun 26,,TBR,"L,10-14",9.0,19,14,14,0,4,13,3,0,4.65,50,202,121,3.0,2.0,0,0,46,5,0,0,0,0,0,0,4,Tony Randazzo,"J.Happ (5-34), W.Lopez (3-BL), M.Melancon (3-BSv), S.Escalona (0)"
79,80,80,Jun 28,,TEX,"L,3-7",9.0,12,7,7,0,2,2,3,0,4.68,40,146,89,0.0,0.0,0,0,38,2,2,0,0,0,0,0,3,Brian Knight,"J.Lyles (6-32-L), E.Del Rosario (2), A.Rodriguez (3)"
80,81,81,Jun 29,,TEX,"L,2-3",9.0,6,3,3,0,1,6,2,0,4.66,33,130,92,0.0,0.0,0,0,32,2,0,0,0,0,0,1,2,Bob Davidson,"B.Myers (6-56-L), W.Lopez (2)"
81,82,82,Jun 30,,TEX,"W,7-0",9.0,4,0,0,0,3,5,0,0,4.6,31,134,78,0.0,0.0,2,0,28,0,0,0,0,0,0,3,4,Todd Tichenor,"W.Rodriguez (5-70-W), D.Carpenter (99), F.Abad (4), M.Melancon (3)"
82,83,83,Jul 1,,BOS,"L,5-7",9.0,8,7,7,0,9,12,1,1,4.63,43,187,113,10.0,4.0,0,0,33,2,0,0,0,0,0,2,6,Laz Diaz,"B.Norris (5-54), S.Escalona (4-L), W.Lopez (1-BSv), F.Abad (0), E.Del Rosario (2), D.Carpenter (0)"
83,84,84,Jul 2,,BOS,"L,4-10",9.0,13,10,10,0,3,5,2,0,4.7,41,165,91,0.0,0.0,0,0,37,3,0,0,0,1,0,2,4,Cory Blaser,"J.Happ (5-40-L), W.Lopez (0), F.Abad (0), A.Rodriguez (3)"
84,85,85,Jul 3,,BOS,"L,1-2",9.0,6,2,1,1,10,5,0,0,4.65,41,174,93,1.0,0.0,2,0,31,1,0,1,0,0,1,3,5,Scott Barry,"J.Lyles (4-58), D.Carpenter (1), S.Escalona (1), W.Lopez (0), M.Melancon (2-L)"
85,86,86,Jul 4,@,PIT,"L,3-5",8.0,14,5,4,1,2,2,0,0,4.65,38,139,95,0.0,0.0,2,0,34,3,1,1,2,0,1,1,3,Jim Wolf,"B.Myers (4-29-L), S.Escalona (0), E.Del Rosario (2)"
86,87,87,Jul 5,@,PIT,"L,1-5",8.0,9,5,5,0,3,7,1,0,4.66,35,145,97,0.0,0.0,0,1,30,2,0,0,1,1,0,0,3,John Tumpane,"W.Rodriguez (4-40-L), F.Rodriguez (10), A.Rodriguez (2)"
87,88,88,Jul 6,@,PIT,"W,8-2",9.0,7,2,2,0,2,8,0,0,4.63,34,133,87,0.0,0.0,1,0,31,0,0,0,1,0,0,1,3,Ron Kulpa,"B.Norris (4-56-W), W.Lopez (2-H), D.Carpenter (2)"
88,89,89,Jul 7,@,FLA,"L,0-5",8.0,8,5,5,0,8,10,1,0,4.64,38,162,95,1.0,1.0,2,1,28,2,0,2,2,0,0,0,3,Dan Iassogna,"J.Happ (4-40-L), E.Del Rosario (2), M.Melancon (3)"
89,90,90,Jul 8,@,FLA,"L,3-6",8.0,10,6,6,0,4,4,1,1,4.66,38,151,84,0.0,0.0,1,0,32,2,0,0,0,1,0,0,3,Dale Scott,"J.Lyles (4-38-L), F.Rodriguez (2), S.Escalona (3)"
90,91,91,Jul 9,@,FLA,"L,1-6",8.0,7,6,5,1,4,5,1,1,4.67,36,141,88,1.0,0.0,1,0,31,1,1,0,0,0,1,1,4,Jerry Meals,"B.Myers (4-33-L), W.Lopez (2), E.Del Rosario (1), A.Rodriguez (3)"
