,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
61,62,62,Jun 10,,LAA,"W,6-1",38,33,6,9,1,0,0,6,4,0,5,0,0,1,1,0,2,0,0.262,0.323,0.384,0.707,8,9,R,E.Santana(36)
62,63,63,Jun 11,@,SFG,"L,2-6",35,33,2,9,1,1,0,2,1,0,9,0,1,0,0,2,1,0,0.262,0.322,0.384,0.706,6,15,R,T.Lincecum(66)
63,64,64,Jun 12,@,SFG,"L,4-5",42,36,4,9,1,0,2,4,6,0,9,0,0,0,0,0,0,0,0.261,0.323,0.385,0.708,11,15,L,B.Zito(61)
64,65,65,Jun 13,@,SFG,"L,2-6",39,36,2,10,2,0,0,2,3,0,4,0,0,0,1,0,1,0,0.262,0.323,0.384,0.707,10,16,R,M.Cain(60)
65,66,66,Jun 15,@,CHC,"W,9-5",44,39,9,13,2,1,0,4,4,0,5,0,1,0,2,2,0,0,0.263,0.324,0.385,0.709,8,15,R,C.Zambrano(45)
66,67,67,Jun 16,@,CHC,"L,2-6",36,32,2,9,0,0,0,2,2,0,10,0,1,1,0,2,0,0,0.263,0.324,0.383,0.708,7,13,R,R.Dempster(55)
67,68,68,Jun 17,@,CHC,"L,2-3",37,34,2,8,2,0,1,2,2,0,6,0,1,0,0,0,2,0,0.263,0.324,0.383,0.707,8,16,R,R.Wells(60)
68,69,69,Jun 18,@,STL,"L,4-6",37,35,4,10,3,0,0,4,1,0,6,1,0,0,0,1,0,1,0.263,0.324,0.383,0.707,6,13,R,C.Carpenter(45)
69,70,70,Jun 19,@,STL,"L,3-4",36,32,3,8,2,0,0,2,2,0,6,1,1,0,0,1,2,0,0.263,0.324,0.382,0.706,6,13,R,A.Wainwright(73)
70,71,71,Jun 20,@,STL,"W,3-2",37,33,3,11,3,0,1,3,2,0,3,0,1,1,0,0,0,1,0.264,0.324,0.384,0.708,7,16,R,J.Suppan(43)
71,72,72,Jun 21,,CIN,"L,4-6",43,36,4,7,1,0,1,4,7,0,6,0,0,0,0,0,1,0,0.263,0.324,0.383,0.707,9,9,R,M.Leake(56)
72,73,73,Jun 22,,CIN,"L,2-4",32,32,2,7,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0.262,0.323,0.382,0.705,3,10,R,B.Arroyo(65)
73,74,74,Jun 23,,CIN,"L,0-3",35,32,0,7,1,0,0,0,2,0,6,1,0,0,0,2,0,0,0.262,0.322,0.38,0.703,8,9,R,J.Cueto(65)
74,75,75,Jun 25,,PIT,"W,14-4",46,39,14,17,3,2,0,12,4,1,3,0,0,3,1,0,1,0,0.264,0.325,0.384,0.708,8,13,R,B.Lincoln(39)
75,76,76,Jun 26,,PIT,"W,5-0",35,31,5,8,3,0,1,5,4,0,3,0,0,0,0,0,2,1,0.264,0.325,0.385,0.709,6,9,R,D.McCutchen(42)
76,77,77,Jun 27,,PIT,"W,3-2",32,28,3,3,0,0,1,2,4,0,7,0,0,0,1,0,0,0,0.263,0.324,0.383,0.706,5,9,R,R.Ohlendorf(63)
77,78,78,Jun 29,@,BAL,"W,4-2",41,37,4,11,1,1,0,4,2,0,4,1,1,0,1,1,4,0,0.263,0.324,0.383,0.707,10,10,L,B.Matusz(48)
78,79,79,Jun 30,@,BAL,"L,6-9",39,35,6,10,0,0,1,4,3,0,6,0,1,0,1,2,0,0,0.263,0.324,0.383,0.707,6,12,R,K.Millwood(29)
79,80,80,Jul 1,@,BAL,"W,8-1",46,40,8,15,3,0,0,8,5,0,6,1,0,0,1,3,1,0,0.265,0.326,0.384,0.71,11,10,R,J.Arrieta(42)
80,81,81,Jul 2,@,CLE,"W,3-0",38,33,3,6,2,0,0,3,5,0,10,0,0,0,1,1,0,0,0.264,0.326,0.382,0.708,8,10,R,M.Talbot(49)
81,82,82,Jul 3,@,CLE,"L,4-5",43,38,4,8,3,1,0,4,5,0,3,0,0,0,2,1,1,0,0.263,0.325,0.381,0.707,9,10,R,J.Westbrook(52)
82,83,83,Jul 4,@,CLE,"W,3-1",36,30,3,7,1,0,1,3,5,1,4,0,1,0,0,2,1,0,0.263,0.326,0.381,0.707,6,10,R,R.Hernandez(51)
83,84,84,Jul 5,,NYY,"L,1-3",32,29,1,3,0,1,0,1,2,0,4,0,0,1,0,0,0,0,0.261,0.324,0.379,0.703,4,9,R,J.Vazquez(67)
84,85,85,Jul 6,,NYY,"L,1-6",34,31,1,7,1,0,0,1,3,0,12,0,0,0,0,1,1,1,0.261,0.324,0.378,0.701,6,10,L,C.Sabathia(68)
85,86,86,Jul 7,,NYY,"L,2-6",33,31,2,6,0,0,0,2,2,0,3,0,0,0,0,2,1,0,0.26,0.323,0.376,0.699,4,9,R,A.Burnett(60)
86,87,87,Jul 9,,LAA,"L,5-6",41,41,5,11,4,1,1,4,0,0,8,0,0,0,0,0,0,0,0.26,0.322,0.377,0.699,6,11,R,J.Pineiro(52)
87,88,88,Jul 10,,LAA,"W,15-1",44,40,15,16,4,1,3,14,3,1,3,1,0,0,0,0,1,0,0.262,0.324,0.383,0.707,5,12,L,S.Kazmir(-8)
88,89,89,Jul 11,,LAA,"W,5-2",34,33,5,9,2,0,1,5,1,0,11,0,0,0,0,0,2,0,0.262,0.324,0.383,0.707,5,9,R,J.Weaver(44)
89,90,90,Jul 16,@,KCR,"W,5-1",38,31,5,7,2,0,0,4,5,0,3,0,1,1,1,1,2,1,0.262,0.324,0.382,0.706,6,9,R,Z.Greinke(49)
90,91,91,Jul 17,@,KCR,"W,6-5",42,41,6,14,5,0,0,6,1,0,7,0,0,0,1,1,2,0,0.263,0.324,0.383,0.707,9,10,L,B.Chen(38)
91,92,92,Jul 18,@,KCR,"W,9-6",41,32,9,10,1,0,3,9,6,0,3,1,0,2,2,0,2,3,0.264,0.325,0.386,0.711,5,9,R,B.Bannister(37)
92,93,93,Jul 19,,BOS,"L,1-2",33,30,1,3,1,0,1,1,3,0,8,0,0,0,0,0,1,0,0.262,0.324,0.384,0.708,5,9,R,D.Matsuzaka(70)
93,94,94,Jul 20,,BOS,"W,5-4",41,33,5,6,2,0,0,4,5,1,9,2,0,1,0,1,3,0,0.261,0.324,0.383,0.706,7,10,R,T.Wakefield(55)
94,95,95,Jul 21,,BOS,"W,6-4",39,34,6,12,2,1,2,6,5,0,4,0,0,0,2,1,0,1,0.262,0.325,0.386,0.71,9,10,R,C.Buchholz(29)
95,96,96,Jul 23,,CHW,"L,1-5",31,31,1,4,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0.261,0.323,0.384,0.707,3,9,L,M.Buehrle(77)
96,97,97,Jul 24,,CHW,"W,10-2",45,34,10,13,3,0,3,10,9,0,6,0,1,1,0,0,2,1,0.262,0.325,0.388,0.713,11,10,R,F.Garcia(21)
97,98,98,Jul 25,,CHW,"W,6-4",37,32,6,9,0,0,0,5,4,0,6,0,1,0,0,0,4,0,0.262,0.326,0.387,0.712,7,10,R,D.Hudson(35)
98,99,99,Jul 27,@,TEX,"L,1-3",36,35,1,6,0,0,0,1,0,0,14,0,1,0,0,0,1,0,0.261,0.324,0.384,0.709,5,12,L,C.Lee(88)
