,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
106,107,107,Aug 5,@,OAK,"W,7-3",42,39,7,11,2,0,1,7,2,1,8,1,0,0,0,2,0,0,0.255,0.309,0.421,0.73,5,9,R,K.Graveman(47)
107,108,108,Aug 7,@,LAA,"L,4-8",38,37,4,12,2,0,2,4,1,0,5,0,0,0,0,0,0,0,0.255,0.309,0.422,0.731,7,10,L,A.Heaney(34)
108,109,109,Aug 8,@,LAA,"W,5-0",38,34,5,11,4,0,2,5,2,0,9,0,0,2,1,1,1,1,0.256,0.31,0.424,0.733,6,10,R,G.Richards(52)
109,110,110,Aug 9,@,LAA,"L,4-5",42,40,4,9,1,0,2,4,1,0,12,1,0,0,0,2,0,0,0.256,0.309,0.423,0.733,5,9,R,J.Weaver(58)
110,111,111,Aug 10,@,SEA,"W,3-2",34,33,3,7,2,0,2,3,1,0,7,0,0,0,0,1,0,0,0.255,0.309,0.424,0.732,4,10,L,V.Nuno(54)
111,112,112,Aug 11,@,SEA,"L,5-6",40,36,5,7,1,0,2,5,3,0,10,0,1,0,0,0,0,0,0.255,0.308,0.423,0.732,5,10,R,T.Walker(59)
112,113,113,Aug 12,@,SEA,"L,0-3",29,26,0,0,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0.253,0.307,0.421,0.727,2,9,R,H.Iwakuma(91)
113,114,114,Aug 14,,OAK,"W,8-6",55,51,8,16,2,0,3,8,2,0,10,1,0,1,0,1,0,0,0.254,0.307,0.422,0.729,10,10,L,B.Mills(41)
114,115,115,Aug 15,,OAK,"W,4-3",31,29,4,6,0,0,3,4,1,0,6,1,0,0,0,2,0,0,0.253,0.307,0.423,0.729,1,9,R,C.Bassitt(65)
115,116,116,Aug 16,,OAK,"W,18-2",51,48,18,26,7,0,4,18,3,0,8,0,0,0,0,1,0,0,0.257,0.31,0.429,0.739,9,13,R,K.Graveman(23)
116,117,117,Aug 17,,OAK,"W,4-2",36,34,4,7,1,0,1,4,2,0,7,0,0,0,3,0,0,0,0.256,0.309,0.428,0.738,8,9,R,S.Gray(48)
117,118,118,Aug 18,,NYM,"L,3-5",37,33,3,6,1,0,1,3,4,0,7,0,0,0,1,0,0,0,0.256,0.309,0.427,0.736,7,11,R,J.deGrom(70)
118,119,119,Aug 19,,NYM,"W,5-4",35,33,5,10,3,0,3,5,2,0,9,0,0,0,0,1,3,0,0.256,0.309,0.429,0.738,6,9,R,N.Syndergaard(43)
119,120,120,Aug 20,,MIN,"L,2-15",37,35,2,10,1,0,0,2,2,0,9,0,0,0,0,2,0,0,0.256,0.31,0.428,0.738,8,13,R,T.Duffey(59)
120,121,121,Aug 21,,MIN,"L,3-4",32,31,3,5,0,0,1,3,1,0,8,0,0,0,0,0,0,1,0.256,0.309,0.427,0.735,2,9,L,T.Milone(49)
121,122,122,Aug 22,,MIN,"L,2-3",38,31,2,7,2,0,0,2,4,1,6,0,2,1,0,0,0,0,0.255,0.309,0.426,0.734,9,9,R,K.Gibson(47)
122,123,123,Aug 23,,MIN,"L,3-4",51,48,3,13,2,0,0,3,3,0,10,0,0,0,0,1,0,0,0.256,0.309,0.424,0.733,12,13,R,M.Pelfrey(36)
123,124,124,Aug 24,@,KCR,"L,3-8",30,30,3,5,2,0,1,3,0,0,8,0,0,0,0,1,0,0,0.255,0.308,0.424,0.731,0,10,R,K.Medlen(56)
124,125,125,Aug 25,@,KCR,"L,2-3",37,34,2,7,1,0,0,2,2,0,9,1,0,0,0,0,1,0,0.255,0.307,0.422,0.73,8,10,L,D.Duffy(54)
125,126,126,Aug 26,@,KCR,"W,8-5",39,38,8,13,1,0,5,8,1,0,11,0,0,0,0,0,1,1,0.255,0.308,0.425,0.733,4,10,R,J.Cueto(34)
126,127,127,Aug 27,@,KCR,"L,3-5",38,34,3,6,2,0,1,3,4,0,14,0,0,0,1,0,0,0,0.255,0.307,0.424,0.732,8,10,R,Y.Ventura(75)
127,128,128,Aug 28,@,TEX,"L,1-4",33,29,1,3,1,0,0,1,4,0,12,0,0,0,0,1,0,0,0.254,0.307,0.423,0.729,5,9,L,C.Hamels(80)
128,129,129,Aug 29,@,TEX,"L,3-4",37,35,3,9,1,0,1,3,1,0,7,0,0,1,0,0,0,0,0.254,0.307,0.422,0.729,7,10,L,M.Perez(51)
129,130,130,Aug 30,@,TEX,"L,0-6",31,30,0,3,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0.253,0.305,0.42,0.726,4,9,L,D.Holland(92)
130,131,131,Aug 31,,TBR,"L,3-6",41,36,3,8,1,0,0,3,5,0,10,0,0,0,2,1,0,0,0.252,0.305,0.419,0.724,11,9,R,C.Archer(67)
131,132,132,Sep 1,,TBR,"L,2-11",33,32,2,6,2,0,1,2,1,0,14,0,0,0,0,1,1,0,0.252,0.305,0.418,0.723,4,12,L,D.Smyly(78)
