,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
35,36,36,36,May 10,,TOR,"W,5-0",9.0,1,0,0,0,0,5,0,0,3.76,28,118,79,,,0,0,28,1,0,0,0,0,0,0,1,Alan Porter,J.Lester (4-90-W)
36,37,37,37,May 11,,TOR,"L,2-3",9.0,8,3,3,0,3,6,1,0,3.74,35,122,81,0.0,0.0,0,1,32,0,0,0,0,0,0,2,2,Greg Gibson,"C.Buchholz (4-63), J.Tazawa (2-L)"
37,38,38,38,May 12,,TOR,"L,4-12",9.0,12,12,12,0,3,8,5,0,3.96,41,162,101,2.0,2.0,2,0,37,2,0,0,0,1,0,1,5,Hunter Wendelstedt,"R.Dempster (4-34-L), A.Miller (3), C.Mortensen (5), C.Breslow (2), J.De La Torre (99)"
38,39,39,39,May 14,@,TBR,"L,3-5",8.0,11,5,5,0,2,5,0,0,4.0,36,132,83,3.0,0.0,1,1,33,4,0,0,1,0,0,0,5,Rob Drake,"J.Lackey (4-27-L), A.Miller (1), C.Mortensen (1), C.Breslow (1), A.Wilson (6)"
39,40,40,40,May 15,@,TBR,"W,9-2",9.0,9,2,2,0,1,8,0,1,3.95,38,152,102,0.0,0.0,1,0,36,1,1,0,0,0,0,0,3,Sam Holbrook,"J.Lester (4-58-W), K.Uehara (5), J.De La Torre (2)"
40,41,41,41,May 16,@,TBR,"W,4-3",9.0,7,3,3,0,8,10,1,0,3.92,42,168,98,4.0,2.0,0,0,34,0,0,0,0,0,0,0,5,Joe West,"F.Doubront (7-54), C.Mortensen (1), A.Miller (1), C.Breslow (1), J.Tazawa (4-W)"
41,42,42,42,May 17,@,MIN,"W,3-2",10.0,4,2,2,0,3,14,1,0,3.87,37,150,99,0.0,0.0,0,0,34,1,0,0,0,0,0,0,4,Eric Cooper,"C.Buchholz (5-67), A.Miller (0), A.Wilson (2-W), K.Uehara (1-Sv)"
42,43,43,43,May 18,@,MIN,"W,12-5",9.0,12,5,5,0,8,4,0,0,3.89,45,190,103,3.0,0.0,2,0,37,3,0,0,0,0,0,1,4,Paul Schrieber,"R.Dempster (5-24), C.Mortensen (1), C.Breslow (1-W), A.Wilson (0)"
43,44,44,44,May 19,@,MIN,"W,5-1",9.0,5,1,0,1,1,11,0,1,3.8,34,133,84,0.0,0.0,0,0,32,2,0,0,0,0,0,0,4,Chad Fairchild,"J.Lackey (4-73-W), A.Miller (1-H), K.Uehara (1-H), J.Tazawa (2)"
44,45,45,45,May 20,@,CHW,"L,4-6",8.0,8,6,5,1,4,2,1,0,3.84,36,140,87,0.0,0.0,2,0,32,4,0,0,0,0,1,1,3,Alfonso Marquez,"J.Lester (4-35-L), C.Mortensen (1), C.Breslow (1)"
45,46,46,46,May 21,@,CHW,"L,1-3",8.0,7,3,3,0,3,5,1,0,3.83,32,114,74,2.0,0.0,0,0,29,2,0,0,0,0,0,2,3,Chris Conroy,"F.Doubront (4-55-L), A.Wilson (2), A.Miller (1)"
46,47,47,47,May 22,@,CHW,"W,6-2",9.0,6,2,2,0,3,7,1,0,3.79,33,133,87,0.0,0.0,0,2,30,0,0,0,0,0,0,1,3,Mike DiMuro,"C.Buchholz (4-64-W), K.Uehara (2-H), A.Bailey (23)"
47,48,48,48,May 23,,CLE,"L,3-12",9.0,16,12,11,1,8,8,0,0,3.94,50,200,124,3.0,3.0,1,0,42,4,1,0,0,0,0,1,6,Phil Cuzzi,"R.Dempster (4-33-L), C.Mortensen (2), A.Wilson (1), C.Breslow (2), J.Tazawa (3), A.Miller (1)"
48,49,49,49,May 24,,CLE,"W,8-1",9.0,4,1,0,1,3,9,0,0,3.86,33,145,95,0.0,0.0,3,0,30,1,0,0,0,0,0,1,3,Tom Hallion,"J.Lackey (4-76-W), K.Uehara (1), A.Aceves (30)"
49,50,50,50,May 25,,CLE,"W,7-4",9.0,11,4,4,0,1,11,0,1,3.87,39,153,103,0.0,0.0,2,0,37,3,0,0,0,0,0,0,3,Ron Kulpa,"J.Lester (4-48), J.Tazawa (1-W), A.Bailey (2-Sv)"
50,51,51,51,May 26,,CLE,"W,6-5",9.0,7,5,3,2,3,9,2,0,3.85,35,155,97,0.0,0.0,2,1,31,1,0,0,0,1,1,0,3,Chris Guccione,"F.Doubront (4-56), A.Wilson (2), C.Breslow (2-W)"
51,52,52,52,May 27,,PHI,"W,9-3",9.0,11,3,3,0,4,7,2,0,3.83,40,163,106,1.0,1.0,0,0,36,2,0,0,0,0,1,2,3,CB Bucknor,"A.Aceves (2-55-W), C.Mortensen (3), A.Miller (3)"
52,53,53,53,May 28,,PHI,"L,1-3",9.0,9,3,3,0,3,8,2,0,3.82,38,129,80,0.0,0.0,1,0,34,0,0,0,1,0,0,1,3,Todd Tichenor,"R.Dempster (4-58-L), C.Breslow (1), J.Tazawa (2)"
53,54,54,54,May 29,@,PHI,"L,3-4",8.0,8,4,4,0,5,7,4,0,3.83,36,136,82,3.0,0.0,4,0,31,0,0,0,0,0,0,1,3,Dale Scott,"J.Lackey (4-50-L), A.Miller (1), K.Uehara (4)"
54,55,55,55,May 30,@,PHI,"W,9-2",9.0,6,2,2,0,2,8,1,1,3.79,34,135,94,0.0,0.0,0,1,31,1,0,0,0,0,0,1,5,Bill Miller,"F.Morales (99-51-W), C.Breslow (1-H), C.Mortensen (2), J.Tazawa (1), A.Bailey (4)"
