,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
72,74,73,73,Jun 17,,BOS,"L,0-3",9.0,7,3,3,0,7,8,1,0,3.79,40,183,100,0.0,0.0,6,1,33,1,0,0,0,0,0,0,4,Brian Knight,"J.Moyer (4-50-L), R.Madson (1), R.Seanez (3), C.Condrey (3)"
73,75,74,74,Jun 18,,BOS,"L,4-7",9.0,13,7,7,0,3,12,2,1,3.83,44,168,108,0.0,0.0,0,0,40,4,0,1,0,0,0,0,6,Hunter Wendelstedt,"K.Kendrick (4-25-L), C.Condrey (0), C.Durbin (1), R.Seanez (0), J.Romero (2), B.Lidge (5)"
74,76,75,75,Jun 20,,LAA,"L,1-7",9.0,17,7,7,0,7,4,1,1,3.87,50,168,92,2.0,2.0,0,0,42,6,0,3,0,0,1,3,4,Wally Bell,"A.Eaton (5-17-L), R.Madson (2), C.Condrey (1), J.Romero (1)"
75,77,76,76,Jun 21,,LAA,"L,2-6",9.0,7,6,4,2,2,8,3,1,3.88,39,146,94,2.0,0.0,3,0,36,1,0,1,0,0,1,0,3,Paul Schrieber,"B.Myers (5-56-L), J.Romero (0), C.Durbin (2)"
76,78,77,77,Jun 22,,LAA,"L,2-3",9.0,9,3,3,0,2,5,1,0,3.86,36,132,88,0.0,0.0,0,0,34,1,0,1,0,0,0,1,3,Kerwin Danley,"C.Hamels (5-57-L), R.Madson (1), B.Lidge (3)"
77,79,78,78,Jun 24,@,OAK,"L,2-5",8.0,6,5,5,0,2,12,2,0,3.88,31,137,88,1.0,0.0,0,0,29,1,0,0,0,0,0,1,4,Jeff Nelson,"J.Moyer (6-60-L), C.Durbin (2), J.Romero (2), R.Madson (1)"
78,80,79,79,Jun 25,@,OAK,"W,4-0",9.0,4,0,0,0,2,5,0,0,3.84,33,129,80,0.0,0.0,0,0,31,1,0,0,0,0,0,0,2,Adrian Johnson,"K.Kendrick (6-77-W), J.Romero (0)"
79,81,80,80,Jun 26,@,OAK,"L,0-5",8.0,8,5,4,1,4,7,1,0,3.84,35,129,81,0.0,0.0,0,1,31,4,0,0,0,0,1,0,2,Tim Tschida,"A.Eaton (5-56-L), T.Gordon (10)"
80,82,81,81,Jun 27,@,TEX,"L,7-8",8.0,12,8,8,0,6,7,3,1,3.9,41,173,104,6.0,2.0,1,0,33,4,0,0,0,1,0,2,5,Bill Miller,"B.Myers (5-24), C.Condrey (6-L), R.Madson (2), J.Romero (1), R.Seanez (8)"
81,83,82,82,Jun 28,@,TEX,"W,8-6",9.0,12,6,5,1,3,11,1,0,3.91,40,159,104,3.0,1.0,0,0,36,2,0,0,0,0,0,2,4,Jerry Meals,"C.Hamels (5-55-W), C.Durbin (3), J.Romero (0-H), B.Lidge (5-Sv)"
