,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
76,78,77,77,Jun 29,,TEX,"W,9-7",42,34,9,10,0,0,4,8,7,0,3,0,0,1,0,1,2,0,0.249,0.311,0.393,0.704,8,9,R,N.Martinez(50)
77,79,78,78,Jun 30,,TEX,"W,2-1",36,29,2,5,0,0,1,1,6,0,9,0,1,0,0,0,1,1,0.248,0.311,0.392,0.703,8,11,R,A.Griffin(65)
78,81,79,79,Jul 1,@,SDP,"L,6-7",38,33,6,7,2,0,1,5,2,0,9,2,0,0,0,1,1,0,0.248,0.311,0.391,0.702,5,16,R,C.Rea(62)
79,82,80,80,Jul 2,@,SDP,"L,1-2",33,32,1,6,2,0,0,1,1,0,7,0,0,0,0,1,0,0,0.247,0.31,0.39,0.699,5,13,L,D.Pomeranz(70)
80,83,81,81,Jul 3,@,SDP,"W,6-3",42,37,6,10,1,0,3,5,4,1,6,1,0,0,1,1,2,0,0.247,0.31,0.392,0.702,9,15,R,A.Cashner(58)
81,84,82,82,Jul 4,@,CHW,"L,2-8",40,37,2,8,3,0,1,2,2,0,10,0,0,0,2,0,0,0,0.247,0.31,0.392,0.701,11,9,R,J.Shields(55)
82,85,83,83,Jul 5,@,CHW,"W,9-0",50,45,9,20,7,0,2,8,3,0,6,0,0,1,1,1,0,0,0.25,0.312,0.397,0.709,14,10,L,C.Rodon(22)
83,86,84,84,Jul 6,@,CHW,"L,0-5",35,34,0,8,1,0,0,0,1,0,6,0,0,0,0,0,1,0,0.25,0.312,0.395,0.707,8,9,R,M.Gonzalez(69)
84,87,85,85,Jul 7,@,CLE,"W,5-4",41,36,5,11,0,0,1,5,4,0,9,0,0,1,0,0,0,1,0.251,0.312,0.395,0.708,9,10,R,T.Bauer(35)
85,88,86,86,Jul 8,@,CLE,"L,2-10",33,33,2,7,3,0,1,2,0,0,9,0,0,0,0,1,0,0,0.25,0.311,0.395,0.707,4,12,R,C.Kluber(76)
86,89,87,87,Jul 9,@,CLE,"W,7-6",51,46,7,14,3,1,1,7,5,1,12,0,0,0,0,1,0,0,0.251,0.312,0.397,0.709,11,12,R,D.Salazar(32)
87,90,88,88,Jul 10,@,CLE,"W,11-7",47,41,11,13,4,0,1,9,3,0,8,1,0,2,3,0,0,0,0.252,0.313,0.398,0.711,9,10,R,C.Carrasco(41)
88,91,89,89,Jul 15,,BOS,"L,3-5",33,31,3,4,0,0,0,3,1,0,6,1,0,0,0,0,0,0,0.251,0.312,0.395,0.707,3,9,R,S.Wright(57)
89,92,90,90,Jul 16,,BOS,"L,2-5",33,31,2,5,1,0,2,2,2,0,3,0,0,0,0,1,0,0,0.25,0.311,0.395,0.706,4,9,L,E.Rodriguez(64)
90,93,91,91,Jul 17,,BOS,"W,3-1",38,35,3,11,3,0,0,3,2,0,2,1,0,0,0,0,1,0,0.25,0.311,0.395,0.706,11,10,L,D.Price(35)
91,94,92,92,Jul 18,,BAL,"W,2-1",32,29,2,7,2,0,1,2,2,0,6,0,0,1,0,0,0,1,0.25,0.311,0.395,0.706,6,10,R,K.Gausman(59)
92,95,93,93,Jul 19,,BAL,"W,7-1",36,27,7,7,1,0,2,7,7,1,5,0,1,0,0,2,2,0,0.25,0.312,0.396,0.708,5,11,R,V.Worley(44)
93,96,94,94,Jul 20,,BAL,"W,5-0",33,27,5,6,0,2,2,5,4,0,6,0,0,2,0,1,0,0,0.25,0.312,0.398,0.71,4,9,R,Y.Gallardo(52)
94,97,95,95,Jul 21,,BAL,"L,1-4",32,30,1,5,1,0,0,1,2,0,8,0,0,0,0,2,0,0,0.249,0.311,0.396,0.707,4,10,R,C.Tillman(70)
95,98,96,96,Jul 22,,SFG,"W,3-2",36,32,3,8,1,0,0,2,4,0,6,0,0,0,0,0,0,0,0.249,0.311,0.395,0.706,9,12,L,M.Bumgarner(58)
96,99,97,97,Jul 23,,SFG,"L,1-2",48,43,1,9,0,0,0,0,4,1,12,0,1,0,0,0,0,0,0.249,0.311,0.393,0.703,11,9,R,J.Cueto(66)
