,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
61,62,62,Jun 12,@,CHW,"W,3-1",38,33,3,11,1,0,1,3,3,1,10,1,1,0,0,0,0,2,0.268,0.317,0.401,0.718,8,10,L,C.Rodon(55)
62,63,63,Jun 13,,CLE,"W,2-1",34,33,2,11,0,1,1,2,1,0,9,0,0,0,0,1,0,1,0.269,0.318,0.402,0.72,8,9,R,C.Carrasco(51)
63,64,64,Jun 14,,CLE,"W,3-2",33,32,3,9,1,0,2,3,0,0,6,0,1,0,0,0,0,0,0.27,0.317,0.404,0.721,6,9,R,J.Tomlin(64)
64,65,65,Jun 15,,CLE,"W,9-4",40,35,9,10,3,0,1,8,3,1,10,0,2,0,3,0,0,0,0.27,0.318,0.405,0.722,7,10,R,C.Kluber(31)
65,66,66,Jun 16,,DET,"L,4-10",38,35,4,10,2,1,1,4,1,0,9,2,0,0,0,1,0,1,0.27,0.318,0.406,0.724,7,9,R,J.Verlander(51)
66,67,67,Jun 17,,DET,"W,10-3",43,36,10,14,2,0,2,10,6,0,7,0,1,0,0,1,1,0,0.272,0.321,0.409,0.73,9,12,R,M.Fulmer(56)
67,68,68,Jun 18,,DET,"W,16-5",47,43,16,21,7,0,0,15,4,1,3,0,0,0,0,1,2,0,0.276,0.325,0.414,0.738,7,12,L,M.Boyd(18)
68,69,69,Jun 19,,DET,"W,2-1",44,40,2,7,2,0,0,2,2,2,8,1,1,0,0,1,0,1,0.274,0.323,0.41,0.734,5,10,R,J.Zimmermann(75)
69,70,70,Jun 21,@,NYM,"L,1-2",35,34,1,7,1,0,0,1,1,0,11,0,0,0,1,0,0,1,0.273,0.322,0.408,0.73,7,14,R,B.Colon(51)
70,71,71,Jun 22,@,NYM,"L,3-4",35,34,3,9,1,0,1,3,0,0,6,0,1,0,0,1,1,0,0.273,0.321,0.408,0.729,5,13,R,N.Syndergaard(48)
71,72,72,Jun 24,,HOU,"L,4-13",38,35,4,10,2,1,2,4,3,0,2,0,0,0,1,2,0,0,0.273,0.321,0.41,0.731,7,12,L,D.Keuchel(39)
72,73,73,Jun 25,,HOU,"L,5-13",44,38,5,15,3,0,1,5,4,0,4,1,0,1,0,1,0,0,0.275,0.324,0.412,0.736,12,10,R,M.Fiers(33)
73,74,74,Jun 26,,HOU,"W,6-1",36,36,6,13,2,0,3,6,0,0,7,0,0,0,0,1,0,0,0.276,0.324,0.416,0.74,6,9,R,D.Fister(48)
74,75,75,Jun 27,,STL,"W,6-2",37,36,6,12,2,0,0,6,1,0,9,0,0,0,0,0,0,0,0.277,0.324,0.415,0.74,7,9,R,A.Wainwright(29)
75,76,76,Jun 28,,STL,"L,4-8",40,38,4,11,2,0,0,4,2,0,6,0,0,0,0,0,0,0,0.277,0.324,0.414,0.739,9,11,R,M.Wacha(43)
76,77,77,Jun 29,@,STL,"W,3-2",58,51,3,14,3,0,0,3,6,1,9,0,0,1,2,0,0,0,0.277,0.325,0.413,0.738,19,18,R,C.Martinez(58)
77,78,78,Jun 30,@,STL,"W,4-2",35,34,4,7,3,0,1,3,1,0,6,0,0,0,1,0,2,0,0.276,0.324,0.412,0.736,4,16,R,M.Leake(60)
78,79,79,Jul 1,@,PHI,"L,3-4",36,34,3,8,3,0,1,3,1,0,7,1,0,0,0,1,0,0,0.276,0.323,0.412,0.736,6,13,R,J.Hellickson(63)
79,80,80,Jul 2,@,PHI,"W,6-2",37,35,6,10,2,0,2,6,2,0,11,0,0,0,0,1,0,0,0.276,0.323,0.414,0.737,4,11,R,A.Nola(41)
80,81,81,Jul 3,@,PHI,"L,2-7",36,32,2,7,0,0,1,2,3,0,11,0,1,0,0,1,0,0,0.275,0.323,0.413,0.735,7,13,R,V.Velasquez(59)
81,82,82,Jul 4,@,TOR,"L,2-6",32,31,2,4,0,0,2,2,1,0,4,0,0,0,0,0,0,0,0.274,0.321,0.412,0.733,3,9,R,A.Sanchez(74)
82,83,83,Jul 5,@,TOR,"L,3-8",35,32,3,7,3,0,1,3,3,0,10,0,0,0,0,2,0,0,0.273,0.321,0.411,0.732,5,9,R,R.Dickey(64)
83,84,84,Jul 6,@,TOR,"L,2-4",31,30,2,4,0,1,1,2,1,0,7,0,0,0,0,1,0,0,0.272,0.319,0.41,0.729,2,9,R,M.Stroman(73)
84,85,85,Jul 7,,SEA,"W,4-3",32,30,4,9,2,0,0,4,1,0,3,1,0,0,0,4,0,0,0.272,0.319,0.41,0.729,3,10,L,J.Paxton(61)
85,86,86,Jul 8,,SEA,"L,2-3",34,31,2,6,1,0,1,2,3,0,9,0,0,0,0,1,1,0,0.271,0.319,0.409,0.728,5,9,R,H.Iwakuma(63)
86,87,87,Jul 9,,SEA,"W,5-3",37,35,5,12,3,0,1,5,2,0,6,0,0,0,0,1,0,0,0.272,0.319,0.41,0.73,8,9,L,W.Miley(34)
87,88,88,Jul 10,,SEA,"L,5-8",38,34,5,10,3,0,2,5,3,0,7,0,0,1,0,2,0,0,0.272,0.32,0.412,0.731,6,10,L,M.Montgomery(62)
88,89,89,Jul 15,@,DET,"L,2-4",35,32,2,5,2,0,0,1,2,0,12,1,0,0,0,0,0,0,0.271,0.319,0.41,0.728,6,9,R,J.Verlander(71)
89,90,90,Jul 16,@,DET,"W,8-4",44,36,8,11,2,0,0,7,7,0,4,1,0,0,0,2,1,0,0.271,0.32,0.409,0.729,9,9,R,M.Pelfrey(23)
90,91,91,Jul 17,@,DET,"L,2-4",34,32,2,6,1,0,0,2,1,0,6,0,1,0,0,0,0,0,0.271,0.319,0.407,0.726,5,9,R,M.Fulmer(66)
91,92,92,Jul 18,,CLE,"W,7-3",37,30,7,10,2,1,1,7,6,0,8,1,0,0,0,1,1,1,0.271,0.321,0.409,0.729,6,10,R,C.Kluber(72)
92,93,93,Jul 19,,CLE,"L,3-7",36,34,3,8,0,0,0,2,1,0,11,0,0,1,0,0,0,0,0.271,0.32,0.407,0.727,6,9,R,D.Salazar(54)
93,94,94,Jul 20,,CLE,"L,4-11",36,34,4,7,5,0,0,4,2,0,7,0,0,0,0,0,0,0,0.27,0.319,0.406,0.726,5,15,R,C.Carrasco(74)
94,95,95,Jul 22,,TEX,"W,3-1",33,31,3,8,0,1,1,3,2,0,12,0,0,0,0,1,3,0,0.27,0.319,0.407,0.726,6,9,R,Y.Darvish(58)
95,96,96,Jul 23,,TEX,"L,4-7",41,36,4,9,2,0,0,4,5,0,8,0,0,0,2,2,0,0,0.27,0.319,0.405,0.725,10,10,L,C.Hamels(57)
96,97,97,Jul 24,,TEX,"L,1-2",35,33,1,7,2,0,1,1,2,0,6,0,0,0,0,0,0,1,0.269,0.319,0.405,0.724,7,12,R,A.Griffin(56)
