,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
50,51,51,51,May 30,,LAA,"W,5-4",9.0,10,4,3,1,2,3,1,0,3.41,39,121,84,5.0,2.0,1,0,37,1,0,0,0,0,2,2,3,Tim McClelland,"M.Buehrle (5-52), D.Marte (4-BSv), C.Politte (0-W)"
51,52,52,52,May 31,,LAA,"W,5-4",9.0,9,4,4,0,3,4,1,0,3.42,36,136,83,2.0,0.0,2,0,33,2,0,0,0,0,0,2,4,Chuck Meriwether,"F.Garcia (5-45), N.Cotts (1-H), D.Marte (0-BSv), C.Politte (0-W)"
52,54,53,53,Jun 1,,LAA,"L,7-10",9.0,13,10,8,2,6,4,1,0,3.51,47,179,104,2.0,2.0,1,0,40,2,0,0,1,0,2,1,4,Mike Everitt,"J.Contreras (5-51), K.Walker (4-BL), L.Vizcaino (4), D.Hermanson (6)"
53,55,54,54,Jun 3,,CLE,"W,6-4",9.0,7,4,4,0,2,6,1,4,3.52,37,134,86,0.0,0.0,0,0,31,1,0,0,0,0,0,2,3,John Hirschbeck,"O.Hernandez (17-46-W), N.Cotts (2-H), D.Hermanson (1-Sv)"
54,56,55,55,Jun 4,,CLE,"W,6-5",9.0,12,5,5,0,1,5,1,0,3.54,39,140,86,1.0,1.0,0,0,36,2,1,0,1,1,0,1,3,Kerwin Danley,"J.Garland (5-43-W), D.Marte (3-H), D.Hermanson (0-Sv)"
55,57,56,56,Jun 5,,CLE,"L,4-6",12.0,12,6,4,2,5,12,2,0,3.53,52,208,130,7.0,1.0,1,0,46,1,0,2,0,1,1,2,6,Jim Reynolds,"M.Buehrle (5-50), N.Cotts (1), C.Politte (4), D.Marte (0), D.Hermanson (0-L), L.Vizcaino (3)"
56,58,57,57,Jun 6,@,COL,"W,9-3",9.0,2,3,3,0,1,11,1,1,3.52,31,119,74,0.0,0.0,0,0,29,0,0,0,0,0,0,0,2,Jerry Layne,"F.Garcia (5-76-W), S.Takatsu (7)"
57,59,58,58,Jun 7,@,COL,"W,2-1",9.0,5,1,1,0,2,11,0,0,3.48,34,140,89,0.0,0.0,1,0,32,1,0,1,0,0,0,0,3,Paul Emmel,"J.Contreras (5-62-W), N.Cotts (1-H), D.Hermanson (1-Sv)"
58,60,59,59,Jun 8,@,COL,"W,15-5",9.0,8,5,5,0,5,11,1,0,3.5,40,177,107,1.0,0.0,2,0,34,1,0,1,1,0,0,0,5,Tom Hallion,"O.Hernandez (4-47-W), D.Marte (2-H), C.Politte (2-H), L.Vizcaino (2), S.Takatsu (1)"
59,61,60,60,Jun 10,@,SDP,"W,4-2",9.0,7,2,1,1,1,4,1,1,3.46,33,137,86,0.0,0.0,0,1,31,2,0,0,0,0,0,1,3,Jim Joyce,"J.Garland (5-64-W), N.Cotts (2-H), D.Hermanson (2-Sv)"
60,62,61,61,Jun 11,@,SDP,"L,1-2",8.1,11,2,2,0,2,7,1,0,3.44,37,137,91,1.0,0.0,0,0,35,2,0,2,0,0,0,1,3,Laz Diaz,"M.Buehrle (5-70), C.Politte (2-H), D.Hermanson (0-BL)"
61,63,62,62,Jun 12,@,SDP,"W,8-5",10.0,10,5,5,0,2,3,1,1,3.46,43,162,101,1.0,0.0,0,0,39,2,0,0,0,1,0,0,4,Dana DeMuth,"F.Garcia (5-33), N.Cotts (1), L.Vizcaino (3), C.Politte (0-W)"
62,64,63,63,Jun 13,,ARI,"L,1-8",9.0,11,8,8,0,3,6,4,0,3.53,41,157,92,1.0,0.0,0,0,37,2,0,0,0,1,0,0,3,Gerry Davis,"J.Contreras (5-23-L), L.Vizcaino (0), S.Takatsu (4)"
63,65,64,64,Jun 14,,ARI,"L,4-10",9.0,13,10,9,1,4,7,2,0,3.62,45,157,113,5.0,1.0,0,0,40,4,0,0,0,1,1,0,5,Doug Eddings,"O.Hernandez (5-24-L), L.Vizcaino (0), N.Cotts (1), D.Marte (5), S.Takatsu (0)"
64,66,65,65,Jun 15,,ARI,"W,12-6",9.0,7,6,6,0,3,8,3,1,3.66,38,141,91,1.0,0.0,0,0,34,0,0,0,0,0,0,0,3,Bruce Dreckman,"J.Garland (4-37-W), N.Cotts (0), C.Politte (2)"
65,67,66,66,Jun 17,,LAD,"W,6-0",9.0,8,0,0,0,0,6,0,0,3.6,32,114,79,,,0,1,32,0,0,0,0,0,0,2,1,Eric Cooper,M.Buehrle (5-77-W)
66,68,67,67,Jun 18,,LAD,"W,5-3",9.0,7,3,3,0,7,3,1,0,3.59,38,139,80,0.0,0.0,0,2,31,1,0,0,0,0,0,1,2,Fieldin Culbreth,"F.Garcia (5-54), C.Politte (2-W)"
67,69,68,68,Jun 19,,LAD,"W,4-3",9.0,7,3,3,0,5,7,0,0,3.58,37,139,83,2.0,0.0,2,0,31,1,0,0,1,0,0,2,4,Marvin Hudson,"J.Contreras (5-51), D.Marte (4), C.Politte (0-W), D.Hermanson (7-Sv)"
68,70,69,69,Jun 20,,KCR,"W,11-8",9.0,10,8,8,0,6,4,2,0,3.65,40,177,108,2.0,0.0,0,0,34,4,0,0,0,0,0,3,5,Jerry Meals,"B.McCarthy (23-22), L.Vizcaino (5), N.Cotts (4-W), S.Takatsu (5-H), D.Hermanson (0-Sv)"
69,71,70,70,Jun 21,,KCR,"W,5-1",9.0,4,1,1,0,1,3,1,1,3.61,33,111,75,0.0,0.0,0,0,31,0,0,0,0,0,0,0,2,Mike Winters,"J.Garland (5-72-W), D.Marte (1)"
70,72,71,71,Jun 22,,KCR,"W,5-1",9.0,5,1,0,1,1,8,0,0,3.56,31,115,83,0.0,0.0,0,0,30,1,0,0,0,0,0,1,2,Bruce Froemming,"M.Buehrle (4-75-W), S.Takatsu (1)"
71,73,72,72,Jun 24,,CHC,"W,12-2",9.0,5,2,2,0,2,10,2,0,3.54,33,119,78,0.0,0.0,1,0,31,1,0,0,0,0,0,1,3,Greg Gibson,"F.Garcia (5-74-W), N.Cotts (3), L.Vizcaino (3)"
72,74,73,73,Jun 25,,CHC,"L,2-6",9.0,10,6,6,0,4,8,1,3,3.57,42,166,97,1.0,1.0,0,0,35,2,0,1,0,0,0,1,4,Lance Barksdale,"J.Contreras (5-34-L), N.Cotts (0), C.Politte (5), D.Marte (3)"
73,75,74,74,Jun 26,,CHC,"L,0-2",9.0,5,2,1,1,2,5,1,0,3.54,32,117,78,1.0,0.0,1,0,28,0,0,0,1,1,1,3,3,Angel Hernandez,"J.Garland (4-68-L), D.Marte (0), C.Politte (0)"
74,76,75,75,Jun 28,@,DET,"W,2-1",9.0,9,1,1,0,0,6,0,0,3.5,35,142,96,0.0,0.0,1,0,35,1,1,0,0,0,0,0,3,Larry Vanover,"M.Buehrle (5-60-W), C.Politte (1-H), D.Hermanson (7-Sv)"
75,77,76,76,Jun 29,@,DET,"W,4-3",13.0,15,3,3,0,3,8,1,0,3.47,56,194,127,3.0,1.0,0,0,50,1,1,1,2,1,0,1,5,Jim Wolf,"B.McCarthy (8-54), N.Cotts (3-BSv), C.Politte (0), L.Vizcaino (4), S.Takatsu (6-W)"
76,78,77,77,Jun 30,@,DET,"W,6-1",9.0,5,1,0,1,1,8,0,0,3.43,34,96,69,,,0,0,32,1,0,0,1,0,1,0,1,Sam Holbrook,F.Garcia (5-82-W)
77,80,78,78,Jul 1,@,OAK,"L,2-6",8.0,7,6,6,0,10,6,0,1,3.47,42,178,100,9.0,4.0,0,0,31,4,0,0,0,0,0,0,5,Paul Emmel,"J.Contreras (5-34-L), K.Walker (29), L.Vizcaino (1), S.Takatsu (1), N.Cotts (1)"
78,81,79,79,Jul 2,@,OAK,"W,5-3",9.0,5,3,3,0,1,1,0,1,3.46,33,122,85,0.0,0.0,0,0,30,1,0,0,0,1,0,1,3,Ed Montague,"J.Garland (5-55-W), C.Politte (2-H), D.Hermanson (3-Sv)"
79,82,80,80,Jul 3,@,OAK,"L,2-7",8.0,16,7,4,3,2,3,0,0,3.47,40,130,85,2.0,2.0,0,0,38,2,0,0,0,0,1,2,3,Jerry Layne,"M.Buehrle (4-24-L), L.Vizcaino (1), K.Walker (1)"
80,83,81,81,Jul 4,,TBD,"W,10-8",9.0,14,8,8,0,1,6,3,1,3.53,42,143,102,3.0,0.0,1,0,40,2,1,0,0,0,0,0,5,Tim Tschida,"B.McCarthy (4-24), L.Vizcaino (0-W), K.Walker (0), S.Takatsu (2-H), D.Hermanson (1-Sv)"
81,84,82,82,Jul 5,,TBD,"W,6-4",9.0,8,4,4,0,2,4,1,0,3.53,36,123,87,0.0,0.0,1,0,34,2,0,0,0,0,0,1,4,Ron Kulpa,"F.Garcia (4-47), N.Cotts (3), C.Politte (2-W), D.Hermanson (0-Sv)"
82,85,83,83,Jul 6,,TBD,"W,7-2",9.0,7,2,2,0,5,4,2,0,3.52,38,127,76,1.0,0.0,1,0,33,1,0,0,0,0,0,0,4,Dan Iassogna,"J.Contreras (4-50-W), N.Cotts (0), S.Takatsu (1), B.Jenks (99)"
83,86,84,84,Jul 8,,OAK,"L,2-4",9.0,13,4,4,0,1,6,0,0,3.52,40,172,117,2.0,1.0,1,0,39,6,0,0,0,0,0,1,5,Dana DeMuth,"J.Garland (5-40-L), L.Vizcaino (3), N.Cotts (1), C.Politte (2), K.Walker (3)"
84,87,85,85,Jul 9,,OAK,"L,1-10",9.0,11,10,7,3,4,4,2,0,3.56,43,159,98,4.0,3.0,1,0,38,3,0,0,1,0,2,1,4,Troy Fullwood,"M.Buehrle (5-52-L), B.Jenks (2), S.Takatsu (2), K.Walker (0)"
85,88,86,86,Jul 10,,OAK,"L,8-9",11.0,15,9,9,0,8,7,3,0,3.62,53,215,125,3.0,0.0,0,0,44,4,1,2,1,0,0,2,5,Marty Foster,"F.Garcia (4-39), N.Cotts (1-BSv), C.Politte (1), D.Hermanson (4), L.Vizcaino (1-L)"
86,89,87,87,Jul 14,@,CLE,"W,1-0",9.0,4,0,0,0,3,11,0,0,3.57,33,130,84,0.0,0.0,0,0,30,2,0,0,0,0,0,1,4,Gerry Davis,"J.Contreras (7-75-W), C.Politte (3-H), D.Marte (17-H), D.Hermanson (3-Sv)"
87,90,88,88,Jul 15,@,CLE,"W,7-1",9.0,6,1,1,0,3,6,0,0,3.55,34,124,81,0.0,0.0,0,0,31,1,0,0,0,0,0,2,3,Doug Eddings,"F.Garcia (4-62-W), N.Cotts (4), L.Vizcaino (4)"
88,91,89,89,Jul 16,@,CLE,"W,7-5",9.0,6,5,5,0,3,7,0,2,3.56,38,157,98,5.0,2.0,0,0,33,2,0,0,0,0,0,0,5,Bruce Dreckman,"M.Buehrle (6-69-W), N.Cotts (0), S.Takatsu (6), L.Vizcaino (0), D.Marte (1-Sv)"
89,92,90,90,Jul 17,@,CLE,"W,4-0",9.0,8,0,0,0,3,2,0,1,3.52,37,148,95,0.0,0.0,0,0,33,1,0,0,0,0,0,2,3,Bill Hohn,"J.Garland (8-58-W), N.Cotts (0), C.Politte (2)"
90,93,91,91,Jul 18,,DET,"W,7-5",9.0,7,5,5,0,3,5,2,0,3.54,35,131,79,0.0,0.0,2,0,31,1,0,0,0,1,0,1,3,Mike Reilly,"O.Hernandez (33-44), L.Vizcaino (1-W), C.Politte (0-Sv)"
91,94,92,92,Jul 19,,DET,"L,1-7",9.0,12,7,7,0,0,11,1,0,3.58,39,140,100,1.0,0.0,0,0,39,4,0,0,0,0,0,0,3,Bob Davidson,"J.Contreras (4-29-L), B.Jenks (9), N.Cotts (1)"
92,95,93,93,Jul 20,,DET,"L,6-8",9.0,15,8,8,0,4,7,2,0,3.62,43,138,86,4.0,3.0,0,0,39,1,0,0,0,0,0,1,3,Paul Schrieber,"F.Garcia (4-36-L), C.Politte (1), N.Cotts (0)"
93,96,94,94,Jul 21,,BOS,"L,5-6",9.0,14,6,3,3,4,3,1,0,3.62,43,153,100,6.0,1.0,0,0,38,4,0,1,0,1,1,2,5,Paul Nauert,"M.Buehrle (4-34), C.Politte (0), D.Marte (4), L.Vizcaino (2-L), N.Cotts (0)"
94,97,95,95,Jul 22,,BOS,"W,8-4",9.0,9,4,4,0,5,7,2,0,3.62,40,164,110,1.0,0.0,0,0,35,0,0,0,0,0,0,1,4,Mark Wegner,"J.Garland (4-54-W), D.Marte (0), B.Jenks (2), D.Hermanson (7)"
95,98,96,96,Jul 23,,BOS,"L,0-3",9.0,5,3,3,0,3,6,2,0,3.61,35,140,85,2.0,0.0,0,0,32,0,0,0,0,0,0,0,4,Larry Poncino,"O.Hernandez (4-58-L), N.Cotts (1), C.Politte (1), D.Marte (0)"
96,99,97,97,Jul 24,,BOS,"W,6-4",9.0,10,4,4,0,6,9,2,0,3.62,42,192,115,6.0,1.0,0,0,35,1,0,0,0,1,0,0,6,Tom Hallion,"J.Contreras (4-45-W), L.Vizcaino (2), N.Cotts (0-H), C.Politte (0-H), D.Marte (0-H), D.Hermanson (1-Sv)"
97,100,98,98,Jul 25,@,KCR,"W,14-6",9.0,16,6,6,0,1,10,1,0,3.64,41,147,98,0.0,0.0,1,0,39,4,0,0,0,1,0,2,3,Tim McClelland,"F.Garcia (4-35-W), B.Jenks (2), L.Vizcaino (0)"
98,101,99,99,Jul 26,@,KCR,"L,1-7",8.0,8,7,7,0,3,2,0,0,3.68,36,129,85,0.0,0.0,2,0,32,3,0,1,0,1,0,1,2,Mike Everitt,"M.Buehrle (4-28-L), L.Vizcaino (0)"
