,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
75,77,76,76,Jun 22,,MIA,"L,3-5",36,32,3,7,1,0,2,3,4,0,9,0,0,0,0,1,0,0,0.242,0.321,0.414,0.735,6,18,R,E.Hernandez(51)
76,78,77,77,Jun 23,,MIA,"L,4-6",36,29,4,4,1,0,0,4,5,0,10,0,0,2,0,0,0,0,0.24,0.32,0.412,0.732,5,16,R,J.Yamamoto(58)
77,79,78,78,Jun 24,,NYM,"W,13-7",47,43,13,19,3,1,4,13,4,1,2,0,0,0,0,0,2,0,0.244,0.323,0.418,0.741,10,15,L,S.Matz(13)
78,80,79,79,Jun 25,,NYM,"W,7-5",37,33,7,8,1,0,4,7,3,0,7,1,0,0,1,0,0,0,0.244,0.323,0.421,0.744,6,14,R,W.Lockett(44)
79,81,80,80,Jun 26,,NYM,"W,5-4",42,37,5,9,4,0,1,5,5,2,15,0,0,0,0,0,0,0,0.244,0.323,0.421,0.744,10,17,L,J.Vargas(67)
80,82,81,81,Jun 27,,NYM,"W,6-3",38,30,6,6,0,0,3,6,5,0,10,1,2,0,1,0,0,0,0.243,0.323,0.422,0.745,7,16,R,Z.Wheeler(69)
81,83,82,82,Jun 28,@,MIA,"L,2-6",34,31,2,4,2,0,1,2,2,0,11,1,0,0,0,0,0,0,0.242,0.322,0.421,0.743,5,13,R,E.Hernandez(60)
82,84,83,83,Jun 29,@,MIA,"L,6-9",40,34,6,7,1,0,1,6,4,0,7,1,0,1,1,0,0,0,0.242,0.322,0.42,0.741,7,14,R,J.Yamamoto(46)
83,85,84,84,Jun 30,@,MIA,"W,13-6",47,42,13,17,2,0,2,10,4,0,9,0,0,1,0,0,1,1,0.244,0.323,0.422,0.746,7,16,R,T.Richards(44)
84,87,85,85,Jul 2,@,ATL,"W,2-0",36,33,2,7,2,0,0,2,3,0,4,0,0,0,0,1,0,0,0.244,0.323,0.42,0.743,7,12,L,D.Keuchel(60)
85,88,86,86,Jul 3,@,ATL,"L,2-9",34,30,2,6,1,0,1,2,3,0,9,0,1,0,0,1,0,0,0.243,0.322,0.42,0.742,5,13,R,B.Wilson(57)
86,89,87,87,Jul 4,@,ATL,"L,6-12",42,37,6,12,1,0,1,6,4,0,9,1,0,0,0,2,1,0,0.244,0.323,0.42,0.743,9,16,R,M.Soroka(34)
87,90,88,88,Jul 5,@,NYM,"W,7-2",41,36,7,9,4,0,1,7,5,0,13,0,0,0,0,0,3,0,0.244,0.324,0.42,0.744,7,17,R,J.deGrom(70)
88,91,89,89,Jul 6,@,NYM,"L,5-6",42,38,5,12,1,0,2,5,3,0,7,1,0,0,0,1,2,0,0.245,0.324,0.421,0.745,10,14,R,N.Syndergaard(37)
89,92,90,90,Jul 7,@,NYM,"W,8-3",41,38,8,13,2,0,3,8,2,1,10,1,0,0,0,1,1,0,0.246,0.325,0.424,0.749,6,13,R,Z.Wheeler(32)
90,93,91,91,Jul 12,,WSN,"L,0-4",36,34,0,8,1,0,0,0,2,0,10,0,0,0,0,1,0,0,0.246,0.325,0.422,0.747,9,16,R,S.Strasburg(63)
91,94,92,92,Jul 13,,WSN,"L,3-4",36,32,3,7,3,0,1,3,3,0,11,0,0,1,0,0,2,1,0.246,0.324,0.422,0.746,6,15,L,P.Corbin(56)
92,95,93,93,Jul 14,,WSN,"W,4-3",34,32,4,7,2,0,2,4,2,1,7,0,0,0,0,0,0,0,0.246,0.324,0.422,0.746,5,16,R,A.Sanchez(48)
93,96,94,94,Jul 15,,LAD,"L,2-16",39,34,2,7,2,1,1,2,2,0,10,1,0,1,1,0,0,0,0.245,0.323,0.422,0.745,10,16,L,C.Kershaw(65)
94,97,95,95,Jul 16,,LAD,"W,9-8",39,35,9,8,2,0,3,9,4,0,9,0,0,0,2,0,0,0,0.245,0.323,0.423,0.746,5,17,R,W.Buehler(52)
95,98,96,96,Jul 17,,LAD,"L,2-7",36,30,2,2,0,0,0,2,6,1,10,0,0,0,2,0,0,1,0.243,0.322,0.42,0.742,7,18,R,K.Maeda(57)
96,99,97,97,Jul 18,,LAD,"W,7-6",37,32,7,10,2,0,1,7,1,0,9,2,0,2,1,1,1,0,0.244,0.322,0.421,0.743,6,15,R,R.Stripling(52)
97,100,98,98,Jul 19,@,PIT,"W,6-1",46,41,6,15,3,0,1,5,5,0,9,0,0,0,0,1,0,0,0.246,0.324,0.422,0.745,13,14,R,J.Lyles(57)
98,101,99,99,Jul 20,@,PIT,"L,1-5",33,29,1,3,0,0,0,1,3,0,11,1,0,0,0,2,0,0,0.244,0.323,0.419,0.742,5,14,R,J.Musgrove(72)
99,102,100,100,Jul 21,@,PIT,"W,2-1",42,38,2,6,2,0,1,2,2,0,8,2,0,0,0,1,0,0,0.243,0.322,0.418,0.739,7,17,R,D.Agrazal(65)
100,103,101,101,Jul 23,@,DET,"W,3-2",59,54,3,9,2,1,1,3,4,1,18,0,1,0,1,0,0,0,0.242,0.32,0.416,0.736,11,11,L,M.Boyd(60)
