,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
100,103,101,101,Jul 23,,TOR,"W,5-4",9.0,9,4,4,0,1,11,1,0,3.75,34,137,84,3.0,0.0,0,2,33,3,1,0,0,0,1,2,4,Tony Randazzo,"M.Harrison (5-50), Y.Tateyama (2), M.Lowe (5), D.Oliver (3-W)"
101,104,102,102,Jul 24,,TOR,"L,0-3",9.0,8,3,3,0,2,8,0,0,3.75,36,126,87,1.0,0.0,0,0,34,3,0,0,0,0,0,0,2,Brian Gorman,"A.Ogando (4-52-L), T.Hunter (3)"
102,105,103,103,Jul 25,,MIN,"W,20-6",9.0,11,6,4,2,2,4,1,0,3.75,41,158,106,0.0,0.0,0,0,39,3,0,0,0,0,3,3,4,Mike Winters,"D.Holland (4-64-W), S.Feldman (2), A.Rhodes (2), N.Feliz (7)"
103,106,104,104,Jul 26,,MIN,"L,8-9",9.0,13,9,8,1,7,6,0,0,3.79,48,171,105,5.0,1.0,3,0,40,4,0,0,1,0,1,0,6,Mike Everitt,"C.Wilson (4-25), T.Hunter (1), Y.Tateyama (2-H), D.Oliver (2-H), N.Feliz (0-BL), M.Lowe (2)"
104,107,105,105,Jul 27,,MIN,"L,2-7",9.0,12,7,4,3,5,8,2,0,3.79,44,164,105,4.0,0.0,1,0,39,3,0,2,0,0,1,0,4,Chris Guccione,"C.Lewis (4-45-L), D.Oliver (0), M.Lowe (0), Y.Tateyama (0)"
105,108,106,106,Jul 28,,MIN,"W,4-1",9.0,8,1,1,0,1,4,0,0,3.77,35,141,84,2.0,0.0,0,0,34,2,0,0,0,0,0,1,4,Mike Muchlinski,"M.Harrison (4-59-W), Y.Tateyama (0-H), A.Rhodes (2-H), N.Feliz (1-Sv)"
106,109,107,107,Jul 29,@,TOR,"L,2-3",8.0,5,3,3,0,4,5,1,0,3.76,33,135,82,2.0,0.0,0,0,29,1,0,0,0,0,0,0,2,Lance Barrett,"A.Ogando (4-49-L), T.Hunter (2)"
107,110,108,108,Jul 30,@,TOR,"W,3-0",9.0,4,0,0,0,1,5,0,0,3.73,31,95,69,,,0,0,30,0,0,0,0,0,0,1,1,Brian Runge,D.Holland (4-83-W)
108,111,109,109,Jul 31,@,TOR,"L,3-7",8.0,7,7,5,2,3,6,1,0,3.74,33,122,74,1.0,0.0,1,1,30,2,0,0,0,0,1,1,5,Marvin Hudson,"C.Wilson (4-22-L), Y.Tateyama (2), A.Rhodes (2), K.Uehara (1), S.Feldman (5)"
109,113,110,110,Aug 2,@,DET,"L,5-6",8.0,14,6,5,1,5,9,2,0,3.76,42,161,97,3.0,2.0,1,0,36,1,0,2,1,0,2,3,4,Kerwin Danley,"C.Lewis (5-24), Y.Tateyama (1), D.Oliver (5), M.Adams (4-L)"
110,114,111,111,Aug 3,@,DET,"L,4-5",8.0,10,5,5,0,4,5,2,0,3.77,35,143,85,0.0,0.0,0,0,30,2,0,0,1,0,1,3,3,John Tumpane,"M.Harrison (5-38-L), M.Lowe (6), K.Uehara (2)"
111,115,112,112,Aug 4,@,DET,"W,5-2",9.0,9,2,2,0,0,9,0,0,3.76,35,129,94,4.0,0.0,0,0,35,0,0,0,0,0,0,1,5,Doug Eddings,"A.Ogando (5-56-W), D.Oliver (1-H), K.Uehara (0-H), M.Adams (1-H), N.Feliz (6-Sv)"
112,116,113,113,Aug 5,,CLE,"W,8-7",11.0,11,7,5,2,4,8,2,2,3.76,46,192,119,3.0,0.0,1,3,40,1,0,0,0,0,1,2,6,Jim Wolf,"D.Holland (5-25), S.Feldman (4), Y.Tateyama (2), M.Lowe (1), M.Adams (0), N.Feliz (0-W)"
113,117,114,114,Aug 6,,CLE,"L,5-7",9.0,10,7,6,1,3,10,1,0,3.78,40,165,105,3.0,3.0,0,0,36,4,0,0,1,0,1,0,5,Derryl Cousins,"C.Wilson (5-61), D.Oliver (1), K.Uehara (1-H), N.Feliz (0-BL), Y.Tateyama (0)"
114,118,115,115,Aug 7,,CLE,"W,5-3",9.0,5,3,3,0,2,5,1,0,3.77,34,132,85,0.0,0.0,1,0,31,0,1,0,0,1,0,0,3,D.J. Reyburn,"C.Lewis (4-58), D.Oliver (0-W), M.Adams (1-Sv)"
115,119,116,116,Aug 8,,SEA,"W,9-2",9.0,6,2,2,0,0,7,0,0,3.76,32,120,75,0.0,0.0,0,0,32,4,0,0,0,0,1,2,3,Paul Schrieber,"M.Harrison (4-65-W), M.Lowe (2), D.O'Day (32)"
116,120,117,117,Aug 9,,SEA,"W,7-6",9.0,11,6,6,0,4,9,0,0,3.78,40,166,105,1.0,0.0,1,0,35,3,1,0,0,1,0,1,6,Chad Fairchild,"A.Ogando (4-16), Y.Tateyama (2), M.Lowe (0), D.Oliver (1), M.Adams (1), N.Feliz (2-W)"
117,121,118,118,Aug 10,,SEA,"L,3-4",9.0,11,4,3,1,6,10,1,0,3.77,44,161,96,0.0,0.0,1,0,38,2,0,1,0,0,1,1,4,Joe West,"D.Holland (4-50), K.Uehara (3-L), M.Adams (0), N.Feliz (0)"
118,122,119,119,Aug 12,@,OAK,"W,9-1",9.0,5,1,1,0,4,11,0,0,3.75,36,165,102,0.0,0.0,0,0,32,3,0,0,0,0,0,0,4,Brian Runge,"C.Wilson (5-64-W), Y.Tateyama (2), M.Lowe (2), S.Feldman (6)"
119,123,120,120,Aug 13,@,OAK,"W,7-1",9.0,5,1,1,0,1,12,0,0,3.73,33,154,102,2.0,1.0,1,0,32,3,1,0,0,0,0,0,5,Marvin Hudson,"C.Lewis (5-71-W), D.Oliver (3), K.Uehara (2-H), M.Adams (2), N.Feliz (2)"
120,124,121,121,Aug 14,@,OAK,"W,7-6",9.0,8,6,4,2,3,9,0,0,3.73,40,164,108,4.0,2.0,0,0,37,2,0,0,0,0,2,0,5,John Tumpane,"M.Harrison (5-39), D.Oliver (0-BSv), Y.Tateyama (1), M.Adams (0-W), N.Feliz (0-Sv)"
121,125,122,122,Aug 15,@,LAA,"W,8-4",9.0,9,4,4,0,3,6,1,0,3.73,38,138,90,0.0,0.0,0,0,35,2,0,0,0,0,1,2,3,Adrian Johnson,"A.Ogando (5-41-W), K.Uehara (1), M.Lowe (2)"
122,126,123,123,Aug 16,@,LAA,"W,7-3",9.0,9,3,3,0,1,7,0,0,3.72,33,121,80,1.0,0.0,0,1,32,3,0,0,0,0,0,2,2,Ted Barrett,"D.Holland (5-60-W), N.Feliz (1)"
123,127,124,124,Aug 17,@,LAA,"W,4-3",9.0,7,3,2,1,1,7,1,0,3.71,35,134,92,0.0,0.0,0,1,34,1,1,0,0,0,1,0,3,Fieldin Culbreth,"C.Wilson (4-66-W), K.Uehara (1-H), N.Feliz (0-Sv)"
124,128,125,125,Aug 18,@,LAA,"L,1-2",8.0,6,2,2,0,2,9,1,0,3.7,32,128,85,0.0,0.0,1,0,30,1,0,0,0,0,0,0,3,Lance Barksdale,"C.Lewis (4-74), M.Lowe (2-H), M.Adams (3-BL)"
125,129,126,126,Aug 19,@,CHW,"W,7-4",9.0,4,4,3,1,4,9,0,0,3.69,36,138,81,2.0,0.0,1,0,30,1,1,0,1,1,0,0,4,Jeff Nelson,"M.Harrison (4-42), Y.Tateyama (4-W), M.Adams (0-H), N.Feliz (1-Sv)"
126,130,127,127,Aug 20,@,CHW,"L,2-3",8.0,8,3,3,0,1,6,0,0,3.69,33,121,77,1.0,0.0,0,0,31,2,0,0,1,0,0,0,3,Vic Carapazza,"A.Ogando (4-61), K.Uehara (2-L), D.Oliver (5)"
127,131,128,128,Aug 21,@,CHW,"L,0-10",8.0,16,10,10,0,3,6,2,1,3.74,44,171,107,2.0,1.0,1,0,40,2,0,0,0,0,0,0,2,Marty Foster,"D.Holland (4-25-L), S.Feldman (8)"
128,132,129,129,Aug 22,,BOS,"W,4-0",9.0,4,0,0,0,4,7,0,0,3.71,34,147,93,2.0,0.0,0,0,30,0,0,0,0,0,0,1,4,Paul Nauert,"C.Wilson (4-68-W), K.Uehara (1-H), M.Adams (2), N.Feliz (2)"
129,133,130,130,Aug 23,,BOS,"L,5-11",9.0,14,11,11,0,3,3,2,0,3.77,44,162,103,2.0,2.0,1,0,38,5,0,2,1,2,0,0,4,Doug Eddings,"C.Lewis (4-26-L), D.Oliver (2), M.Lowe (4), Y.Tateyama (3)"
130,134,131,131,Aug 24,,BOS,"L,2-13",9.0,16,13,13,0,2,9,3,0,3.84,44,163,113,0.0,0.0,1,0,40,3,0,0,1,1,0,0,4,Dana DeMuth,"M.Harrison (4-20-L), Y.Tateyama (0), D.O'Day (15), M.Lowe (0)"
131,135,132,132,Aug 25,,BOS,"L,0-6",9.0,9,6,6,0,2,9,4,0,3.86,37,141,90,0.0,0.0,0,0,35,1,0,0,0,0,0,1,3,Kerwin Danley,"A.Ogando (4-30-L), S.Feldman (3), M.Adams (2)"
132,136,133,133,Aug 26,,LAA,"W,11-7",9.0,14,7,7,0,2,7,2,0,3.88,40,164,107,1.0,0.0,0,1,38,2,0,0,0,0,0,2,3,Ron Kulpa,"D.Holland (4-58-W), Y.Tateyama (1), M.Lowe (1)"
133,137,134,134,Aug 27,,LAA,"L,4-8",9.0,13,8,8,0,3,4,5,0,3.91,42,158,95,0.0,0.0,1,0,39,2,1,0,0,0,1,0,5,Derryl Cousins,"C.Wilson (4-24-L), D.Oliver (3), K.Uehara (4), M.Adams (1), N.Feliz (4)"
134,138,135,135,Aug 28,,LAA,"W,9-5",9.0,9,5,5,0,1,6,1,1,3.92,36,144,96,0.0,0.0,1,2,34,3,1,0,0,0,0,0,4,Jim Wolf,"C.Lewis (4-38), D.Oliver (0-W), M.Adams (0-H), N.Feliz (0)"
135,139,136,136,Aug 30,,TBR,"W,2-0",9.0,3,0,0,0,2,5,0,0,3.89,30,121,75,0.0,0.0,0,2,28,0,0,0,0,0,0,1,5,Laz Diaz,"S.Feldman (4-71-W), M.Lowe (3-H), D.Oliver (1-H), M.Adams (1-H), N.Feliz (1-Sv)"
136,140,137,137,Aug 31,,TBR,"L,1-4",9.0,6,4,4,0,3,5,1,1,3.89,37,144,87,2.0,0.0,1,0,33,0,0,0,0,0,0,0,6,John Hirschbeck,"A.Ogando (5-37-L), Y.Tateyama (4), M.Harrison (6), K.Uehara (3), M.Lowe (0), M.Hamburger (99)"
137,142,138,138,Sep 1,,TBR,"W,7-2",9.0,4,2,2,0,2,12,1,1,3.88,33,144,91,4.0,1.0,0,0,30,0,0,0,0,0,0,1,5,Wally Bell,"C.Wilson (4-67-W), K.Uehara (0-H), D.Oliver (1-H), M.Adams (1), N.Feliz (1)"
138,143,139,139,Sep 2,@,BOS,"W,10-0",9.0,2,0,0,0,0,8,0,0,3.85,28,117,74,0.0,0.0,0,1,28,0,0,0,0,0,0,0,3,Rob Drake,"D.Holland (6-79-W), M.Valdez (99), M.Gonzalez (3)"
139,144,140,140,Sep 3,@,BOS,"L,7-12",8.0,16,12,12,0,6,8,2,1,3.91,46,201,118,1.0,1.0,1,0,39,4,0,2,0,0,0,0,6,Gary Darling,"C.Lewis (5-30-L), Y.Tateyama (2), M.Valdez (0), M.Hamburger (2), M.Lowe (2), D.Oliver (1)"
140,145,141,141,Sep 4,@,BOS,"W,11-4",9.0,9,4,4,0,3,6,0,0,3.91,38,152,89,0.0,0.0,0,0,34,3,0,0,0,1,0,1,3,Bruce Dreckman,"M.Harrison (3-58-W), M.Gonzalez (1), K.Uehara (2)"
141,146,142,142,Sep 5,@,TBR,"L,1-5",8.0,6,5,5,0,6,5,2,0,3.93,35,161,93,0.0,0.0,2,1,29,1,0,0,0,0,1,1,4,Joe West,"S.Feldman (5-41-L), M.Hamburger (1), M.Valdez (1), A.Ogando (4)"
142,147,143,143,Sep 6,@,TBR,"W,8-0",9.0,5,0,0,0,3,6,0,0,3.9,31,117,73,,,0,0,28,0,0,0,0,0,0,4,1,Paul Schrieber,C.Wilson (4-80-W)
143,148,144,144,Sep 7,@,TBR,"L,4-5",9.0,7,5,4,1,3,11,2,0,3.9,37,132,84,1.0,0.0,0,0,34,2,0,0,0,0,0,0,5,Angel Campos,"D.Holland (4-54), K.Uehara (2), M.Adams (5), D.Oliver (3), M.Lowe (3-L)"
144,149,145,145,Sep 9,,OAK,"W,13-4",9.0,6,4,4,0,1,10,2,0,3.9,34,129,90,1.0,1.0,0,0,33,0,0,0,0,0,0,0,3,Tom Hallion,"C.Lewis (5-62-W), M.Adams (1), N.Feliz (7)"
145,150,146,146,Sep 10,,OAK,"L,7-8",9.0,11,8,6,2,3,8,1,1,3.91,42,163,95,6.0,3.0,1,1,36,2,1,0,1,1,1,0,7,Bill Miller,"A.Ogando (4-41-L), M.Gonzalez (5), Y.Tateyama (6), M.Hamburger (4), D.Oliver (2), M.Adams (0), N.Feliz (0)"
146,151,147,147,Sep 11,,OAK,"W,8-1",9.0,6,1,1,0,1,13,1,0,3.89,34,132,91,0.0,0.0,0,0,33,0,0,0,0,0,1,1,2,James Hoye,"C.Wilson (4-82-W), K.Uehara (3)"
147,152,148,148,Sep 13,,CLE,"W,10-4",9.0,9,4,4,0,1,7,2,1,3.89,38,160,102,1.0,1.0,0,0,36,3,0,0,0,0,0,0,4,Laz Diaz,"M.Harrison (8-44-W), M.Gonzalez (2-H), M.Lowe (5), M.Kirkman (73)"
148,153,149,149,Sep 14,,CLE,"W,9-1",9.0,6,1,1,0,3,10,1,0,3.87,35,141,89,0.0,0.0,0,0,32,1,0,0,0,0,0,1,3,Wally Bell,"D.Holland (6-64-W), M.Valdez (8), D.O'Day (20)"
149,154,150,150,Sep 15,,CLE,"W,7-4",9.0,10,4,4,0,3,6,0,0,3.88,38,157,103,0.0,0.0,0,0,35,4,0,0,0,0,0,2,4,Mike DiMuro,"A.Ogando (4-70-W), D.Oliver (4), M.Adams (4), N.Feliz (4)"
150,155,151,151,Sep 16,@,SEA,"L,0-4",8.0,6,4,1,3,2,9,1,1,3.86,33,134,81,0.0,0.0,0,0,30,0,0,0,0,0,1,1,3,Larry Vanover,"C.Wilson (4-57-L), M.Lowe (2), S.Feldman (10)"
151,156,152,152,Sep 17,@,SEA,"W,7-6",9.0,8,6,6,0,1,13,1,0,3.87,36,140,97,1.0,0.0,0,0,35,2,0,0,0,0,0,0,5,Brian Gorman,"C.Lewis (7-35-W), D.Oliver (1-H), M.Gonzalez (3-H), M.Adams (1-H), N.Feliz (1-Sv)"
152,157,153,153,Sep 18,@,SEA,"W,3-0",9.0,6,0,0,0,2,14,0,0,3.85,35,139,95,3.0,0.0,0,0,33,1,0,0,0,0,1,1,4,Dan Bellino,"M.Harrison (4-69-W), K.Uehara (6-H), M.Adams (0-H), N.Feliz (0-Sv)"
153,158,154,154,Sep 20,@,OAK,"W,7-2",9.0,3,2,2,0,3,7,2,0,3.84,32,134,80,0.0,0.0,0,0,29,0,0,0,0,0,0,1,3,Todd Tichenor,"D.Holland (5-73-W), M.Lowe (3), M.Kirkman (6)"
154,159,155,155,Sep 21,@,OAK,"W,3-2",9.0,5,2,2,0,4,11,0,0,3.82,34,161,101,0.0,0.0,2,1,30,1,0,0,0,0,0,1,4,Gerry Davis,"C.Wilson (4-59), K.Uehara (2-W), M.Adams (2-H), N.Feliz (2-Sv)"
155,160,156,156,Sep 22,@,OAK,"L,3-4",8.0,6,4,4,0,2,8,1,0,3.83,31,129,82,3.0,1.0,1,0,29,3,0,0,0,0,0,1,4,Greg Gibson,"C.Lewis (4-58), D.Oliver (4-BSv), K.Uehara (0), M.Adams (0-L)"
156,161,157,157,Sep 23,,SEA,"W,5-3",9.0,4,3,3,0,3,3,0,0,3.82,34,127,81,0.0,0.0,0,0,29,0,0,0,0,2,0,0,5,Dana DeMuth,"M.Harrison (4-53-W), D.Oliver (0-H), K.Uehara (0-H), M.Adams (0-H), N.Feliz (1-Sv)"
157,162,158,158,Sep 24,,SEA,"W,7-3",9.0,5,3,3,0,1,9,0,1,3.82,33,132,85,0.0,0.0,2,0,30,1,0,0,0,1,0,1,5,Kerwin Danley,"A.Ogando (8-58), S.Feldman (7-W), Y.Tateyama (13), D.O'Day (9), M.Kirkman (3)"
158,163,159,159,Sep 25,,SEA,"W,12-5",9.0,10,5,5,0,2,12,4,0,3.82,39,148,102,0.0,0.0,0,0,37,1,0,0,0,0,0,0,5,Doug Eddings,"D.Holland (4-51-W), D.O'Day (0-H), M.Kirkman (0-H), M.Gonzalez (7), M.Valdez (10)"
159,164,160,160,Sep 26,@,LAA,"W,4-3",9.0,8,3,2,1,5,8,0,0,3.81,39,172,106,4.0,1.0,2,0,34,1,0,0,0,0,0,0,6,Gary Darling,"C.Wilson (4-50), M.Hamburger (15-W), D.Oliver (2), K.Uehara (2-H), M.Adams (2-H), N.Feliz (2-Sv)"
160,165,161,161,Sep 27,@,LAA,"W,10-3",9.0,7,3,3,0,2,8,0,0,3.81,36,126,82,0.0,0.0,2,0,33,1,1,0,0,1,1,1,4,Bruce Dreckman,"C.Lewis (4-62-W), M.Gonzalez (1), Y.Tateyama (2), A.Ogando (2)"
161,166,162,162,Sep 28,@,LAA,"W,3-1",9.0,8,1,1,0,1,7,0,0,3.79,36,141,94,0.0,0.0,0,0,33,2,0,0,1,1,0,0,4,Paul Emmel,"M.Harrison (4-61), K.Uehara (1), M.Adams (1-W), N.Feliz (1-Sv)"
