,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
65,67,66,66,Jun 11,@,SEA,"L,0-4",30,30,0,2,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0.242,0.298,0.389,0.688,3,9,R,A.Harang(93)
66,68,67,67,Jun 12,@,SEA,"W,6-1",40,33,6,8,3,0,0,6,6,2,7,0,1,0,0,0,1,1,0.242,0.299,0.389,0.688,7,11,R,J.Bonderman(79)
67,69,68,68,Jun 14,,CHW,"W,2-1",32,31,2,6,0,0,0,1,1,0,14,0,0,0,1,0,3,0,0.241,0.298,0.386,0.684,6,9,L,C.Sale(79)
68,70,69,69,Jun 15,,CHW,"W,4-3",30,28,4,6,3,0,2,4,1,0,7,1,0,0,0,1,0,1,0.241,0.298,0.388,0.685,2,9,L,J.Danks(50)
69,71,70,70,Jun 16,,CHW,"W,5-4",35,31,5,7,2,0,1,5,4,0,10,0,0,0,1,0,1,1,0.241,0.298,0.388,0.686,6,10,L,H.Santiago(50)
70,72,71,71,Jun 17,,CHW,"L,2-4",38,35,2,8,2,0,0,2,3,1,12,0,0,0,0,0,4,0,0.241,0.298,0.386,0.684,9,9,L,J.Quintana(48)
71,73,72,72,Jun 18,,MIL,"W,10-1",41,34,10,8,1,0,2,10,3,0,8,1,1,1,2,0,0,0,0.241,0.298,0.387,0.685,7,10,R,A.Figaro(36)
72,74,73,73,Jun 19,,MIL,"L,1-3",36,33,1,10,0,0,0,1,2,0,10,0,0,1,0,0,3,1,0.241,0.298,0.386,0.684,8,9,R,K.Lohse(59)
73,75,74,74,Jun 20,,MIL,"W,7-4",42,39,7,9,4,0,2,7,2,0,10,1,0,0,1,0,0,0,0.241,0.298,0.387,0.686,7,11,R,Y.Gallardo(65)
74,76,75,75,Jun 21,@,CHC,"L,1-3",32,30,1,4,1,0,1,1,2,0,9,0,0,0,1,2,0,0,0.24,0.297,0.386,0.683,4,14,R,M.Garza(76)
75,77,76,76,Jun 22,@,CHC,"W,4-3",36,30,4,6,2,0,1,4,2,0,7,1,3,0,1,1,1,0,0.24,0.297,0.386,0.682,5,13,L,T.Wood(54)
76,78,77,77,Jun 23,@,CHC,"L,6-14",41,40,6,13,5,0,0,4,1,0,6,0,0,0,1,1,0,0,0.241,0.297,0.387,0.684,8,14,R,J.Samardzija(50)
77,79,78,78,Jun 25,,STL,"L,5-13",36,31,5,6,2,1,1,5,3,0,5,0,1,1,0,0,0,0,0.24,0.297,0.387,0.684,4,11,R,J.Westbrook(49)
78,80,79,79,Jun 26,,STL,"W,4-3",34,30,4,5,1,0,0,4,4,0,5,0,0,0,0,0,0,0,0.239,0.296,0.385,0.681,6,10,R,L.Lynn(53)
79,81,80,80,Jun 28,,LAA,"L,2-4",36,29,2,7,1,0,1,2,5,0,6,1,0,1,0,1,1,2,0.24,0.297,0.385,0.682,7,12,R,J.Williams(59)
80,82,81,81,Jun 29,,LAA,"L,2-7",33,31,2,4,1,0,1,2,2,0,10,0,0,0,0,0,0,0,0.238,0.296,0.383,0.679,4,9,R,J.Blanton(67)
81,83,82,82,Jun 30,,LAA,"L,1-3",35,31,1,5,0,0,0,0,4,0,12,0,0,0,0,1,1,0,0.237,0.296,0.381,0.676,7,10,L,C.Wilson(76)
82,85,83,83,Jul 1,,TBR,"L,0-12",30,27,0,2,0,0,0,0,3,0,11,0,0,0,0,2,0,0,0.236,0.294,0.378,0.672,3,12,L,M.Moore(79)
83,86,84,84,Jul 2,,TBR,"L,0-8",30,29,0,4,0,0,0,0,0,0,12,1,0,0,0,1,0,1,0.235,0.293,0.375,0.668,3,10,L,D.Price(81)
84,87,85,85,Jul 3,,TBR,"W,4-1",30,29,4,7,2,0,2,4,0,0,3,0,1,0,0,0,0,1,0.235,0.292,0.377,0.669,2,10,R,R.Hernandez(53)
85,88,86,86,Jul 4,,TBR,"L,5-7",45,35,5,5,0,0,2,5,8,0,11,1,0,1,0,2,3,0,0.234,0.293,0.376,0.669,7,11,R,C.Archer(62)
86,89,87,87,Jul 5,@,TEX,"L,5-10",37,35,5,10,3,0,0,4,2,0,10,0,0,0,1,2,1,0,0.234,0.293,0.376,0.669,5,10,R,N.Tepesch(45)
87,90,88,88,Jul 6,@,TEX,"W,9-5",44,38,9,11,2,0,3,9,5,1,10,1,0,0,0,0,1,0,0.235,0.294,0.379,0.673,8,10,R,Y.Darvish(42)
88,91,89,89,Jul 7,@,TEX,"L,4-5",34,32,4,8,0,0,1,3,2,0,9,0,0,0,0,0,2,2,0.235,0.294,0.378,0.673,3,11,R,J.Grimm(36)
89,92,90,90,Jul 9,@,STL,"L,5-9",40,35,5,8,1,0,0,5,4,0,12,1,0,0,0,0,0,0,0.235,0.295,0.377,0.672,8,14,R,A.Wainwright(71)
90,93,91,91,Jul 10,@,STL,"L,4-5",43,37,4,10,1,0,1,4,6,0,11,0,0,0,2,2,0,0,0.236,0.296,0.377,0.673,12,15,R,S.Miller(45)
91,94,92,92,Jul 12,@,TBR,"W,2-1",32,32,2,8,1,0,0,2,0,0,3,0,0,0,0,2,0,1,0.236,0.295,0.376,0.671,3,9,L,D.Price(66)
