,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
43,44,44,44,May 24,,LAD,"L,4-9",9.0,9,9,9,0,7,9,4,1,5.15,44,185,109,3.0,0.0,0,0,36,0,0,0,0,0,0,0,6,Adrian Johnson,"J.Gray (5-23-L), V.Arano (3), J.Rogers (1), C.Edwards (3), K.Finnegan (1), P.Espino (0)"
44,45,45,45,May 25,,LAD,"W,1-0",9.0,6,0,0,0,4,9,0,0,5.03,36,149,91,0.0,0.0,2,0,32,2,0,1,0,0,0,1,4,Ryan Blakney,"E.Fedde (4-69-W), C.Edwards (0-H), K.Finnegan (0-H), T.Rainey (2-Sv)"
45,46,46,46,May 26,,COL,"W,7-3",9.0,8,3,3,0,2,4,0,0,4.98,36,113,73,1.0,0.0,1,0,34,2,1,0,0,0,1,3,4,Sean Barber,"P.Corbin (4-48-W), V.Arano (1-H), T.Rainey (0-H), S.Cishek (3)"
46,47,47,47,May 28(1),,COL,"W,13-7",9.0,12,7,7,0,2,7,1,0,5.03,41,168,112,2.0,1.0,1,0,38,1,0,0,0,1,0,0,4,Larry Vanover,"A.Sanchez (5-20), E.Ramírez (4-W), C.Edwards (2), V.Arano (1)"
47,48,48,48,May 28(2),,COL,"L,2-3",9.0,10,3,1,2,3,5,0,1,4.94,41,133,92,0.0,0.0,0,0,36,0,0,0,1,0,1,0,3,David Rackley,"J.Adon (4-57), K.Finnegan (2-L), S.Cishek (1)"
48,49,49,49,May 29,,COL,"W,6-5",9.0,10,5,5,0,4,9,1,0,4.94,40,162,109,2.0,0.0,0,0,36,2,0,0,0,0,0,1,5,Junior Valentine,"J.Gray (4-56-W), C.Edwards (0-H), A.Machado (28), K.Finnegan (0-H), T.Rainey (2-Sv)"
49,50,50,50,May 30,@,NYM,"L,5-13",8.0,16,13,13,0,4,2,3,0,5.12,43,180,117,3.0,0.0,1,0,39,1,0,0,0,0,0,1,5,Nick Mahrley,"E.Fedde (4-13-L), A.Machado (0), A.Voth (6), P.Espino (5), J.Rogers (5)"
50,51,51,51,May 31,@,NYM,"L,0-10",8.0,17,10,10,0,2,12,2,1,5.23,44,182,118,3.0,3.0,0,0,41,1,0,1,0,0,0,0,5,Will Little,"P.Corbin (4-15-L), E.Ramírez (2), F.Perez (30), J.Weems (99), S.Cishek (2)"
51,53,52,52,Jun 1,@,NYM,"L,0-5",8.0,8,5,5,0,5,3,0,1,5.24,37,125,71,4.0,1.0,0,0,30,1,0,0,0,1,0,1,7,Jordan Baker,"E.Lee (99-44-L), V.Arano (3), C.Edwards (2), S.Cishek (0), K.Finnegan (2), J.Weems (0), J.Rogers (1)"
52,54,53,53,Jun 2,@,CIN,"L,1-8",8.0,10,8,8,0,5,5,3,0,5.3,37,139,81,2.0,1.0,1,1,31,0,0,0,0,1,1,2,4,Andy Fletcher,"J.Adon (4-44-L), E.Ramírez (1), J.Rogers (0), P.Espino (2)"
