,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
69,71,70,70,Jun 19,@,TOR,"W,10-1",9.0,6,1,1,0,1,8,0,0,3.63,33,117,84,0.0,0.0,0,0,32,2,0,0,0,0,0,1,3,Chris Guccione,"B.Penny (5-65-W), R.Seanez (1), M.Hendrickson (1)"
70,72,71,71,Jun 20,@,TOR,"L,1-12",8.0,10,12,12,0,3,5,3,0,3.76,38,152,94,0.0,0.0,0,0,35,4,0,0,0,0,1,0,5,Eric Cooper,"H.Kuo (7-10-L), B.Tomko (2), J.Beimel (3), J.Broxton (2), T.Saito (4)"
71,73,72,72,Jun 21,@,TOR,"W,8-4",9.0,5,4,4,0,6,7,1,0,3.76,38,153,93,4.0,1.0,0,0,30,2,0,1,0,2,0,0,5,Jeff Kellogg,"C.Billingsley (4-48), M.Hendrickson (1), R.Seanez (1-W), J.Broxton (0), T.Saito (0)"
72,74,73,73,Jun 22,@,TBD,"W,6-3",9.0,7,3,3,0,1,9,1,0,3.75,35,145,95,0.0,0.0,0,0,34,1,1,0,0,0,1,0,4,Dale Scott,"D.Lowe (6-56-W), R.Seanez (0-H), J.Beimel (1-H), T.Saito (0-Sv)"
73,75,74,74,Jun 23,@,TBD,"L,3-4",8.0,10,4,4,0,2,6,2,0,3.76,35,128,81,2.0,0.0,1,0,30,3,0,0,1,2,0,1,2,Dan Iassogna,"R.Wolf (5-41-L), B.Tomko (2)"
74,76,75,75,Jun 24,@,TBD,"L,4-9",8.0,11,9,8,1,3,10,1,0,3.82,38,154,97,2.0,2.0,0,0,34,2,0,0,1,0,1,1,5,Adam Dowdy,"H.Kuo (3-55-L), R.Seanez (1), J.Beimel (1), B.Tomko (0), M.Hendrickson (2)"
75,77,76,76,Jun 25,@,ARI,"W,8-1",9.0,5,1,1,0,2,4,0,0,3.78,33,120,84,0.0,0.0,0,0,30,1,0,0,1,0,0,1,2,Derryl Cousins,"B.Penny (5-72-W), J.Broxton (3)"
76,78,77,77,Jun 26,@,ARI,"W,6-5",10.0,8,5,5,0,3,8,3,1,3.79,43,156,98,0.0,0.0,0,0,39,0,1,0,0,0,1,0,5,Kerwin Danley,"C.Billingsley (4-33), R.Seanez (1), M.Hendrickson (1), J.Broxton (0-W), T.Saito (3-Sv)"
77,79,78,78,Jun 27,@,ARI,"L,0-2",8.0,6,2,1,1,3,6,0,1,3.76,34,136,80,1.0,0.0,0,0,27,2,1,1,2,1,1,0,3,Doug Eddings,"D.Lowe (4-59-L), J.Beimel (2), R.Seanez (0)"
78,80,79,79,Jun 28,@,ARI,"W,9-5",9.0,9,5,5,0,7,7,0,0,3.78,42,151,84,5.0,2.0,0,0,34,4,0,0,0,1,0,1,3,Dana DeMuth,"R.Wolf (4-50-W), B.Tomko (3), T.Saito (1-Sv)"
