,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
35,36,36,May 16,@,CLE,"L,4-6",8.1,11,6,6,0,3,6,3,1,5.78,40,146,90,3.0,1.0,0,0,35,2,0,0,0,1,0,0,4,Greg Gibson,"S.Elarton (5-45), E.Dessens (1-H), A.Burgos (1-BL), A.Sisco (1)"
36,37,37,May 17,@,CLE,"L,0-5",8.0,3,5,4,1,7,3,1,0,5.74,33,140,73,0.0,0.0,2,0,26,0,0,0,0,0,0,2,3,Paul Nauert,"J.Affeldt (7-43-L), J.Nelson (25), A.Sisco (0)"
37,38,38,May 18,@,CLE,"L,5-6",8.0,11,6,6,0,4,8,1,1,5.77,38,123,77,1.0,0.0,0,0,33,3,0,0,0,0,0,0,3,Charlie Reliford,"R.Hernandez (5-25-L), J.Gobble (3), A.Burgos (1)"
38,39,39,May 19,,STL,"L,6-9",9.0,12,9,9,0,3,2,1,1,5.86,42,147,86,1.0,1.0,0,0,37,2,1,0,1,0,1,2,4,Sam Holbrook,"M.Redman (5-23-L), J.Peralta (5), J.Nelson (1), M.Wood (4)"
39,40,40,May 20,,STL,"L,2-4",9.0,9,4,4,0,2,6,1,1,5.81,38,152,91,2.0,0.0,1,1,35,2,0,1,0,0,0,0,4,Randy Marsh,"D.Bautista (5-61-L), A.Burgos (1), J.Nelson (0), E.Dessens (3)"
40,41,41,May 21,,STL,"L,3-10",9.0,12,10,10,0,7,3,3,0,5.91,44,155,87,3.0,3.0,0,1,36,1,0,1,1,0,0,1,4,Angel Hernandez,"S.Elarton (4-40-L), A.Sisco (3), M.Wood (1), J.Gobble (2)"
41,42,42,May 22,,DET,"L,0-8",9.0,14,8,8,0,3,4,2,0,5.97,43,147,98,0.0,0.0,0,0,40,2,0,0,0,0,0,1,4,Brian O'Nora,"J.Affeldt (4-18-L), J.Nelson (1), A.Sisco (0), J.Peralta (2)"
42,43,43,May 23,,DET,"L,5-8",9.0,17,8,8,0,4,9,1,0,6.02,45,170,112,3.0,1.0,1,1,41,3,0,0,0,0,0,2,4,Phil Cuzzi,"R.Hernandez (4-45), A.Burgos (2-H), E.Dessens (2-BL), J.Peralta (0)"
43,44,44,May 24,,DET,"L,3-6",9.0,7,6,4,2,3,6,3,1,5.97,38,151,94,3.0,0.0,0,0,34,0,0,0,0,0,1,1,4,Jerry Crawford,"J.Gobble (2-55-L), M.Wood (2), J.Oviedo (99), J.Nelson (1)"
44,45,45,May 25,,DET,"L,8-13",9.0,15,13,12,1,7,6,4,1,6.11,50,171,96,7.0,3.0,0,0,42,1,1,1,0,0,1,1,5,Chuck Meriwether,"D.Bautista (4-31), B.Keppel (99), A.Burgos (1-BSv), E.Dessens (1-L), A.Sisco (2)"
45,46,46,May 26,@,NYY,"W,7-6",9.0,12,6,5,1,2,2,0,0,6.08,40,149,97,6.0,1.0,1,0,38,3,0,0,0,0,0,1,5,Mike Reilly,"S.Elarton (4-40-W), J.Gobble (1-H), J.Peralta (2-H), J.Nelson (1-H), A.Sisco (0-Sv)"
46,47,47,May 27,@,NYY,"L,4-15",8.0,16,15,15,0,4,3,3,0,6.3,43,161,88,1.0,1.0,0,0,39,4,0,1,0,0,0,1,3,Jeff Kellogg,"J.Affeldt (4-4-L), M.Wood (2), J.Nelson (0)"
47,48,48,May 28,@,NYY,"L,5-6",8.0,10,6,6,0,2,6,1,0,6.31,34,146,91,1.0,0.0,0,1,31,1,0,1,0,1,0,1,5,Jerry Meals,"R.Hernandez (4-19-L), B.Keppel (2), A.Sisco (1), J.Peralta (1), E.Dessens (2)"
48,49,49,May 29,@,OAK,"W,6-4",9.0,9,4,3,1,4,3,2,0,6.24,40,171,106,3.0,1.0,0,0,36,0,0,0,0,0,1,1,5,Joe Brinkman,"S.Etherton (99-49-W), M.Wood (1-H), J.Gobble (2-H), J.Peralta (0-H), A.Burgos (3-Sv)"
49,50,50,May 30,@,OAK,"W,8-7",10.0,11,7,7,0,7,8,3,0,6.24,48,190,113,2.0,1.0,1,0,41,3,0,1,0,0,0,0,5,Jeff Nelson,"D.Bautista (4-24), A.Sisco (1), J.Nelson (2), E.Dessens (1-W), A.Burgos (0-Sv)"
