,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
42,43,43,43,May 19,@,LAA,"L,2-6",37,34,2,7,2,0,1,2,3,0,7,0,0,0,0,0,1,0,0.264,0.337,0.371,0.708,8,9,R,J.Weaver(60)
43,44,44,44,May 20,@,LAA,"L,1-4",32,29,1,5,1,0,0,1,2,0,7,1,0,0,0,3,0,0,0.262,0.335,0.368,0.703,4,10,R,K.Escobar(79)
44,45,45,45,May 21,,MIL,"L,5-9",38,34,5,7,1,0,2,5,3,0,3,1,0,0,0,0,1,0,0.261,0.334,0.369,0.703,6,15,R,J.Suppan(43)
45,46,46,46,May 22,,MIL,"W,3-2",29,28,3,4,1,0,1,3,1,0,5,0,0,0,0,0,2,0,0.258,0.331,0.368,0.699,2,13,R,B.Sheets(59)
46,47,47,47,May 23,,MIL,"W,5-1",38,31,5,12,3,0,0,5,4,0,4,1,1,1,1,1,2,2,0.261,0.334,0.37,0.704,9,14,L,C.Capuano(34)
47,48,48,48,May 25,,CHC,"W,9-8",39,32,9,12,3,0,1,8,6,0,3,0,0,1,0,2,0,1,0.263,0.337,0.374,0.71,6,18,L,T.Lilly(29)
48,49,49,49,May 26,,CHC,"L,2-4",36,35,2,10,1,0,1,2,1,0,10,0,0,0,0,2,0,0,0.264,0.336,0.374,0.71,7,16,R,C.Zambrano(62)
49,50,50,50,May 27,,CHC,"W,2-1",38,32,2,4,0,0,1,2,5,1,4,1,0,0,0,0,1,1,0.261,0.335,0.371,0.706,6,18,L,R.Hill(67)
50,51,51,51,May 29,@,WSN,"W,10-0",42,40,10,16,5,1,1,9,1,1,3,0,1,0,1,2,0,0,0.264,0.336,0.378,0.714,5,14,R,J.Simontacchi(28)
51,52,52,52,May 30,@,WSN,"W,5-0",37,35,5,8,3,0,1,5,2,0,4,0,0,0,1,1,0,0,0.264,0.335,0.378,0.713,5,13,L,M.Bacsik(48)
52,53,53,53,May 31,@,WSN,"L,4-11",37,33,4,8,3,0,1,4,3,0,4,0,0,1,0,0,0,1,0.263,0.334,0.379,0.713,6,17,L,M.Bowie(50)
53,55,54,54,Jun 1,@,PIT,"W,5-4",37,35,5,8,4,0,1,5,2,0,4,0,0,0,0,0,1,0,0.263,0.333,0.38,0.713,5,15,L,Z.Duke(37)
54,56,55,55,Jun 2,@,PIT,"L,1-3",35,32,1,6,2,0,0,1,2,0,6,1,0,0,0,1,0,0,0.261,0.332,0.378,0.71,7,13,R,I.Snell(70)
55,57,56,56,Jun 3,@,PIT,"W,5-4",40,37,5,11,2,0,1,5,3,0,3,0,0,0,0,1,0,0,0.262,0.332,0.379,0.711,8,17,L,T.Gorzelanny(48)
