,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
58,59,59,Jun 6,@,TOR,"W,6-3",46,39,6,12,3,0,2,5,7,0,8,0,0,0,1,1,1,0,0.268,0.339,0.428,0.766,13,10,L,S.Matz(30)
59,60,60,Jun 8,@,BOS,"W,7-1",43,35,7,11,3,0,2,7,7,1,10,1,0,0,0,3,0,0,0.268,0.34,0.43,0.771,9,10,L,M.Perez(19)
60,61,61,Jun 9,@,BOS,"W,8-3",47,42,8,17,7,0,2,8,4,0,8,0,0,1,0,0,0,0,0.271,0.343,0.436,0.778,12,10,R,N.Eovaldi(29)
61,62,62,Jun 10,@,BOS,"L,8-12",39,35,8,10,2,0,2,8,4,0,9,0,0,0,0,1,0,0,0.271,0.343,0.437,0.78,4,9,L,E.Rodriguez(30)
62,63,63,Jun 11,@,MIN,"W,6-4",40,36,6,11,2,0,2,6,2,0,11,1,0,1,0,1,1,0,0.272,0.343,0.439,0.782,7,9,R,B.Ober(51)
63,64,64,Jun 12,@,MIN,"L,2-5",33,31,2,5,0,0,2,2,2,0,10,0,0,0,1,2,0,0,0.27,0.341,0.437,0.779,4,9,R,J.Berrios(66)
64,65,65,Jun 13,@,MIN,"W,14-3",51,43,14,20,7,0,3,14,4,0,6,0,0,4,0,0,2,0,0.274,0.344,0.445,0.789,10,12,R,M.Pineda(38)
65,66,66,Jun 15,,TEX,"W,6-3",37,33,6,9,0,0,2,6,3,0,9,0,0,1,0,1,0,0,0.274,0.344,0.445,0.789,5,10,R,K.Gibson(56)
66,67,67,Jun 16,,TEX,"W,8-4",39,35,8,12,2,0,6,8,3,0,6,1,0,0,0,1,0,0,0.275,0.345,0.452,0.797,7,10,R,J.Lyles(30)
67,68,68,Jun 17,,CHW,"W,10-2",39,32,10,8,1,0,3,10,5,0,7,1,0,1,0,0,1,0,0.275,0.345,0.454,0.799,5,12,R,D.Cease(28)
68,69,69,Jun 18,,CHW,"W,2-1",32,29,2,5,1,0,0,2,3,0,10,0,0,0,0,1,0,0,0.274,0.344,0.451,0.794,5,9,L,C.Rodon(72)
69,70,70,Jun 19,,CHW,"W,7-3",36,34,7,11,3,0,1,6,2,0,8,0,0,0,0,1,1,0,0.274,0.344,0.451,0.795,5,9,R,L.Lynn(27)
70,71,71,Jun 20,,CHW,"W,8-2",44,36,8,14,2,1,1,8,7,0,9,1,0,0,0,1,0,1,0.276,0.346,0.453,0.8,12,9,L,D.Keuchel(25)
71,72,72,Jun 21,@,BAL,"W,10-2",47,37,10,13,3,0,1,10,8,0,12,0,0,2,1,2,0,0,0.277,0.348,0.454,0.802,10,12,L,K.Akin(31)
72,73,73,Jun 22,@,BAL,"W,3-1",38,33,3,8,1,0,1,3,4,0,10,0,0,1,0,1,0,0,0.277,0.348,0.453,0.801,8,9,R,J.Lopez(59)
73,74,74,Jun 23,@,BAL,"W,13-0",49,43,13,17,3,0,4,13,6,0,5,0,0,0,0,0,0,1,0.279,0.35,0.458,0.808,9,13,R,T.Eshelman(22)
74,75,75,Jun 24,@,DET,"W,12-3",53,45,12,18,2,0,1,12,6,0,7,2,0,0,2,2,1,0,0.281,0.352,0.459,0.811,14,11,R,J.Urena(24)
75,76,76,Jun 26 (1),@,DET,"L,1-3",29,27,1,6,0,0,0,1,2,0,7,0,0,0,0,0,0,0,0.28,0.351,0.456,0.808,7,9,R,C.Mize(59)
76,77,77,Jun 26 (2),@,DET,"W,3-2",27,24,3,5,1,0,2,3,3,0,4,0,0,0,0,1,0,0,0.279,0.351,0.457,0.808,3,9,R,W.Peralta(56)
77,78,78,Jun 27,@,DET,"L,1-2",38,29,1,3,0,0,0,1,5,0,11,2,1,1,0,2,1,0,0.278,0.35,0.453,0.803,8,9,L,T.Skubal(77)
78,79,79,Jun 28,,BAL,"L,7-9",47,34,7,10,2,0,0,7,10,0,6,1,0,2,0,1,0,0,0.278,0.351,0.452,0.803,13,11,R,T.Eshelman(40)
79,80,80,Jun 29,,BAL,"L,3-13",42,30,3,7,0,0,0,3,9,0,5,2,0,1,0,1,2,1,0.277,0.352,0.449,0.802,12,9,R,T.Lakins(46)
80,81,81,Jun 30,,BAL,"L,2-5",34,31,2,5,0,0,0,2,3,0,8,0,0,0,0,1,0,0,0.276,0.351,0.446,0.797,5,9,R,M.Harvey(48)
81,82,82,Jul 1,@,CLE,"W,7-2",39,32,7,7,2,0,3,7,5,0,4,0,1,1,0,1,0,0,0.275,0.351,0.448,0.798,5,10,R,J.Mejia(29)
82,83,83,Jul 2,@,CLE,"W,6-3",39,35,6,9,3,0,0,6,3,0,11,0,0,1,0,1,1,0,0.275,0.35,0.446,0.797,6,9,L,S.Hentges(23)
83,84,84,Jul 3,@,CLE,"W,3-2",39,31,3,7,1,0,2,3,8,0,6,0,0,0,0,3,1,0,0.275,0.351,0.446,0.797,9,9,R,E.Morgan(46)
84,85,85,Jul 4,@,CLE,"W,4-3",42,38,4,7,1,0,1,3,4,0,9,0,0,0,0,0,0,0,0.273,0.35,0.444,0.794,9,9,R,C.Quantrill(45)
85,86,86,Jul 6,,OAK,"W,9-6",39,36,9,12,1,0,2,9,3,1,9,0,0,0,0,0,0,0,0.274,0.35,0.445,0.795,6,9,R,C.Bassitt(28)
86,87,87,Jul 7,,OAK,"W,4-3",29,29,4,4,0,0,2,4,0,0,7,0,0,0,2,1,0,0,0.273,0.348,0.444,0.792,1,9,L,S.Manaea(58)
