,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
35,36,36,May 11,,ARI,"L,5-6",10.0,8,6,6,0,8,9,2,0,4.42,44,174,100,0.0,0.0,2,0,36,1,0,1,0,0,0,2,5,Paul Schrieber,"D.Coggin (11-30), C.Politte (3), J.Santiago (6), R.Bottalico (2), J.Mesa (1-L)"
36,37,37,May 12,,ARI,"W,3-1",9.0,4,1,0,1,0,10,0,1,4.3,32,105,69,0.0,0.0,0,1,30,0,0,0,1,0,1,0,4,Jim Reynolds,"T.Adams (4-69-W), C.Silva (3-H), R.Cormier (2-H), J.Mesa (0-Sv)"
37,38,38,May 13,@,HOU,"L,3-17",8.0,20,17,15,2,4,7,0,0,4.6,49,180,109,4.0,4.0,0,1,45,8,1,0,0,0,2,0,6,Derryl Cousins,"B.Duckworth (4-33-L), C.Politte (1), J.Santiago (1), C.Silva (0), H.Mercado (5), T.Perez (99)"
38,39,39,May 14,@,HOU,"L,1-5",8.0,7,5,5,0,4,4,1,2,4.62,36,131,73,0.0,0.0,0,0,29,2,1,3,1,0,0,1,2,Marty Foster,"R.Wolf (4-60-L), R.Bottalico (2)"
39,40,40,May 15,@,HOU,"L,2-6",8.0,12,6,6,0,2,7,1,1,4.67,36,117,78,2.0,0.0,0,0,33,4,0,1,0,0,0,3,4,Andy Fletcher,"V.Padilla (4-34-L), C.Silva (1), R.Cormier (2), J.Santiago (1)"
40,41,41,May 16,@,ARI,"L,2-4",8.0,7,4,3,1,5,7,0,0,4.64,36,143,82,6.0,2.0,0,0,29,2,0,1,0,1,0,1,6,Larry Poncino,"D.Coggin (4-60), C.Silva (0), H.Mercado (2), J.Santiago (0-L), R.Cormier (0), C.Politte (2)"
41,42,42,May 17,@,ARI,"L,9-12",8.0,13,12,9,3,3,5,3,1,4.76,41,163,97,3.0,0.0,0,0,37,2,1,0,0,0,1,1,6,Tony Randazzo,"T.Adams (4-37), C.Silva (0), H.Mercado (0-H), J.Santiago (0-H), R.Cormier (0-BL), C.Politte (0)"
42,43,43,May 18,@,ARI,"L,4-5",8.1,8,5,5,0,7,4,3,1,4.78,38,141,82,0.0,0.0,0,1,29,2,0,0,1,0,0,1,3,Bruce Froemming,"B.Duckworth (4-46), R.Bottalico (3), J.Mesa (5-L)"
43,44,44,May 19,@,ARI,"W,4-3",9.0,8,3,3,0,5,6,1,0,4.73,39,140,85,0.0,0.0,0,0,32,2,0,0,2,0,0,1,4,Ed Rapuano,"R.Wolf (4-53-W), C.Silva (1-H), R.Bottalico (0-H), J.Mesa (0-Sv)"
44,45,45,May 21,,NYM,"W,4-0",9.0,3,0,0,0,3,5,0,0,4.63,29,118,78,0.0,0.0,0,1,26,0,0,0,0,0,0,3,2,Tim Timmons,"V.Padilla (5-78-W), J.Mesa (1)"
45,46,46,May 22,,NYM,"W,5-2",9.0,13,2,1,1,1,5,1,0,4.54,38,131,88,0.0,0.0,0,0,37,1,0,0,0,0,0,1,4,Steve Rippley,"T.Adams (4-51-W), H.Mercado (4-H), R.Bottalico (2-H), J.Mesa (0-Sv)"
46,47,47,May 23,,NYM,"L,0-1",9.0,7,1,1,0,3,5,0,2,4.47,38,146,88,0.0,0.0,0,0,33,2,0,0,0,0,0,0,2,Gary Darling,"B.Duckworth (4-74), J.Mesa (0-L)"
47,48,48,May 24,@,MON,"L,1-4",8.0,10,4,4,0,3,3,0,0,4.47,35,127,80,3.0,3.0,0,0,31,4,0,1,1,0,0,1,2,Hunter Wendelstedt,"R.Wolf (4-40-L), C.Silva (4)"
48,49,49,May 25,@,MON,"L,9-13",9.0,14,13,12,1,6,7,1,0,4.63,47,181,114,1.0,0.0,0,0,40,4,0,0,1,0,0,0,6,Mike DiMuro,"D.Coggin (8-30), J.Santiago (7), R.Bottalico (2-BSv), R.Cormier (7), J.Mesa (1-BSv), H.Mercado (2-L)"
49,50,50,May 26,@,MON,"L,5-6",8.0,12,6,6,0,1,3,0,0,4.67,34,127,84,0.0,0.0,1,1,33,3,0,0,0,0,0,2,2,Ed Montague,"V.Padilla (4-32-L), C.Silva (1)"
50,51,51,May 28,@,NYM,"W,5-3",9.0,11,3,3,0,4,5,1,0,4.63,41,144,83,1.0,0.0,0,0,37,1,0,0,0,0,1,2,6,Tim McClelland,"T.Adams (5-46), R.Cormier (2-W), J.Santiago (2-H), D.Plesac (5-H), R.Bottalico (2-H), J.Mesa (2-Sv)"
51,52,52,May 29,@,NYM,"L,3-4",8.0,8,4,4,0,2,6,1,1,4.63,35,143,93,0.0,0.0,1,0,32,1,0,0,0,0,0,0,3,Chuck Meriwether,"R.Wolf (4-48), J.Santiago (0-L), R.Cormier (0)"
52,53,53,May 31,,MON,"L,7-8",9.0,8,8,8,0,5,5,2,1,4.69,40,145,86,2.0,0.0,0,0,33,2,0,1,1,0,0,2,4,Gary Cederstrom,"B.Duckworth (7-24-L), D.Coggin (5), J.Santiago (1), R.Cormier (1)"
53,54,54,Jun 1,,MON,"W,8-4",9.0,10,4,4,0,3,3,1,2,4.68,41,137,86,4.0,2.0,0,0,34,2,0,0,1,1,0,1,5,Brian O'Nora,"V.Padilla (5-55-W), D.Plesac (3), R.Bottalico (3-H), R.Cormier (0-H), J.Mesa (3)"
54,55,55,Jun 2,,MON,"W,18-3",9.0,8,3,2,1,5,11,0,0,4.63,38,166,102,0.0,0.0,0,1,33,2,0,0,0,0,0,1,4,Alfonso Marquez,"R.Person (33-60-W), D.Coggin (1), H.Mercado (7), J.Santiago (1)"
55,56,56,Jun 4,,FLA,"L,0-5",9.0,7,5,5,0,7,7,0,2,4.64,41,163,87,4.0,2.0,1,1,31,2,0,0,0,1,0,2,5,Gerry Davis,"T.Adams (6-32-L), J.Santiago (1), H.Mercado (1), D.Coggin (1), R.Cormier (2)"
56,57,57,Jun 5,,FLA,"L,1-2",9.0,10,2,2,0,2,12,1,0,4.59,38,136,93,1.0,0.0,0,0,36,1,0,0,0,0,0,0,3,Greg Gibson,"R.Wolf (6-63-L), R.Bottalico (3), D.Plesac (3)"
57,58,58,Jun 7,@,DET,"W,11-1",9.0,8,1,1,0,1,4,0,0,4.53,36,124,85,0.0,0.0,0,0,35,1,1,0,0,0,0,0,3,Ron Kulpa,"V.Padilla (5-63-W), J.Santiago (2), D.Plesac (1)"
58,59,59,Jun 8,@,DET,"W,2-1",9.0,5,1,1,0,1,5,0,1,4.47,33,108,71,0.0,0.0,0,0,30,1,0,0,1,0,0,1,3,Jim Joyce,"R.Person (5-69-W), R.Bottalico (2-H), J.Mesa (6-Sv)"
59,60,60,Jun 9,@,DET,"W,7-5",9.0,10,5,2,3,0,9,0,0,4.42,38,148,99,1.0,0.0,3,0,36,2,0,0,0,2,1,1,5,Dale Scott,"B.Duckworth (8-54-W), J.Santiago (1-H), D.Plesac (1-H), R.Bottalico (0-H), J.Mesa (0-Sv)"
60,61,61,Jun 10,@,CLE,"W,3-1",9.0,6,1,1,0,4,3,0,0,4.37,36,139,80,2.0,0.0,0,0,32,0,0,0,0,0,0,1,5,Chris Guccione,"T.Adams (5-59-W), J.Santiago (0-H), D.Plesac (0-H), R.Bottalico (0-H), J.Mesa (0-Sv)"
61,62,62,Jun 11,@,CLE,"L,1-5",8.0,7,5,5,0,3,6,1,0,4.38,34,117,74,0.0,0.0,0,0,31,1,0,0,0,0,0,0,2,Richard Shulock,"R.Wolf (5-33-L), D.Coggin (6)"
62,63,63,Jun 12,@,CLE,"W,7-3",9.0,11,3,3,0,4,7,0,1,4.36,41,178,108,0.0,0.0,1,0,35,2,0,1,0,1,0,2,4,Mike Everitt,"V.Padilla (4-45-W), D.Plesac (1-H), R.Bottalico (1-H), J.Mesa (1)"
63,64,64,Jun 14,,BAL,"L,3-7",9.0,9,7,7,0,5,7,0,1,4.4,41,160,101,3.0,1.0,1,0,35,4,1,0,0,0,0,2,6,Eric Cooper,"R.Person (5-54), J.Santiago (3), R.Cormier (9), R.Bottalico (1-L), C.Silva (18), D.Coggin (2)"
64,65,65,Jun 15,,BAL,"W,4-3",10.0,6,3,3,0,3,12,1,0,4.37,39,162,105,2.0,2.0,1,0,36,1,0,0,0,0,0,0,5,Mike Reilly,"B.Duckworth (5-63), D.Plesac (2-BSv), J.Santiago (0), J.Mesa (2), R.Cormier (0-W)"
65,66,66,Jun 16,,BAL,"L,2-4",9.0,5,4,3,1,4,9,0,0,4.35,35,129,78,4.0,1.0,0,0,31,3,0,1,0,0,1,1,4,Jeff Kellogg,"T.Adams (5-62-L), C.Silva (1), D.Plesac (0), J.Santiago (0)"
66,67,67,Jun 18,,CHW,"L,3-6",12.0,7,6,4,2,13,7,0,0,4.32,56,247,136,4.0,1.0,1,0,41,0,1,0,1,1,1,1,6,Paul Schrieber,"R.Wolf (6-65), J.Santiago (1-H), R.Bottalico (3-H), R.Cormier (2-H), J.Mesa (2-BSv), D.Coggin (3-L)"
