,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
60,62,61,61,Jun 11,@,DET,"L,2-6",36,30,2,5,2,0,0,2,5,0,6,0,1,0,0,1,1,0,0.237,0.306,0.361,0.667,7,9,R,J.Verlander(60)
61,63,62,62,Jun 12,@,DET,"L,3-4",39,37,3,9,3,0,1,3,2,0,10,0,0,0,0,1,1,1,0.237,0.306,0.361,0.667,6,10,R,J.Bonderman(62)
62,64,63,63,Jun 13,@,DET,"L,3-4",35,33,3,7,2,0,1,3,1,0,0,0,0,1,0,0,0,0,0.237,0.304,0.361,0.666,5,10,R,A.Galarraga(58)
63,65,64,64,Jun 15,,CHW,"L,4-6",40,37,4,10,3,0,0,4,3,0,7,0,0,0,0,0,3,0,0.237,0.305,0.361,0.666,9,14,R,F.Garcia(36)
64,66,65,65,Jun 16,,CHW,"L,2-7",32,29,2,5,1,0,1,2,3,0,6,0,0,0,0,2,0,0,0.236,0.304,0.361,0.665,3,13,L,J.Danks(69)
65,67,66,66,Jun 17,,CHW,"L,4-5",36,33,4,9,2,0,1,4,2,0,9,0,0,1,0,1,0,1,0.237,0.304,0.362,0.666,5,15,L,M.Buehrle(63)
66,68,67,67,Jun 18,,CLE,"L,3-4",33,32,3,6,2,0,0,3,1,0,9,0,0,0,0,0,0,1,0.236,0.303,0.36,0.663,3,13,R,R.Hernandez(56)
67,69,68,68,Jun 19,,CLE,"W,6-4",41,32,6,9,2,2,0,6,8,1,4,0,1,0,0,0,2,0,0.237,0.305,0.362,0.666,11,16,L,D.Huff(31)
68,70,69,69,Jun 20,,CLE,"W,5-3",36,28,5,8,0,0,0,4,3,0,9,0,4,1,2,1,0,0,0.237,0.305,0.361,0.666,7,15,R,J.Masterson(60)
69,71,70,70,Jun 22,@,TEX,"L,3-6",38,37,3,10,3,0,0,2,0,0,9,1,0,0,0,0,0,0,0.238,0.305,0.36,0.665,8,9,R,T.Hunter(50)
