,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
44,45,45,45,May 21,@,SDP,"W,10-2",9.0,8,2,2,0,2,6,0,0,3.16,34,129,85,0.0,0.0,0,0,32,1,0,0,0,0,0,3,2,Ed Hickox,"A.Wainwright (4-71-W), C.Martinez (2)"
45,46,46,46,May 22,@,SDP,"W,5-3",9.0,9,3,3,0,1,8,1,0,3.16,37,119,84,0.0,0.0,0,0,36,1,0,0,0,0,1,0,3,Jim Joyce,"T.Lyons (99-68-W), T.Rosenthal (2), E.Mujica (2)"
46,47,47,47,May 24,@,LAD,"W,7-0",9.0,3,0,0,0,1,11,0,0,3.09,29,113,76,0.0,0.0,0,1,28,1,0,0,0,0,0,1,4,Gerry Davis,"L.Lynn (5-76-W), R.Choate (7), S.Maness (4), M.Boggs (3)"
47,48,48,48,May 25,@,LAD,"L,3-5",8.0,10,5,4,1,7,10,1,1,3.12,42,169,98,2.0,0.0,0,0,34,4,0,2,0,0,1,1,6,Gary Cederstrom,"J.Gast (5-45), J.Kelly (6), C.Martinez (3), S.Maness (0-L), R.Choate (0), M.Boggs (0)"
48,49,49,49,May 26,@,LAD,"W,5-3",9.0,10,3,3,0,3,5,1,2,3.11,39,170,106,3.0,0.0,0,1,33,3,0,2,1,0,0,2,4,Lance Barksdale,"S.Miller (5-44), S.Maness (0-W), T.Rosenthal (3-H), E.Mujica (3-Sv)"
49,50,50,50,May 27,@,KCR,"W,6-3",9.0,13,3,3,0,0,6,0,1,3.11,38,119,86,0.0,0.0,0,0,37,1,0,0,0,0,0,1,2,Rob Drake,"A.Wainwright (5-51-W), E.Mujica (0-Sv)"
50,51,51,51,May 28,@,KCR,"W,4-1",9.0,2,1,1,0,1,8,0,0,3.07,30,115,75,0.0,0.0,0,0,29,1,0,0,0,0,0,0,3,Joe West,"T.Lyons (5-73-W), T.Rosenthal (1-H), E.Mujica (0-Sv)"
51,52,52,52,May 29,,KCR,"W,5-3",9.0,10,3,3,0,1,6,0,0,3.07,38,126,85,1.0,0.0,0,0,36,2,1,0,0,1,0,0,4,David Rackley,"L.Lynn (4-56), S.Maness (2), R.Choate (3-W), E.Mujica (0-Sv)"
52,53,53,53,May 30,,KCR,"L,2-4",9.0,4,4,3,1,3,6,1,1,3.07,35,127,85,4.0,1.0,1,0,31,2,0,2,0,0,1,1,6,Andy Fletcher,"M.Wacha (99-75), R.Choate (0-H), S.Maness (0-H), M.Boggs (4-BL), V.Marte (99), J.Kelly (4)"
53,55,54,54,Jun 1(1),,SFG,"W,8-0",9.0,7,0,0,0,2,8,0,0,3.01,36,134,91,0.0,0.0,0,0,34,1,0,0,0,0,0,0,3,Mike Everitt,"S.Miller (5-71-W), V.Marte (1), K.Butler (99)"
