,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
68,70,69,69,Jun 19,@,ARI,"L,8-10",46,39,8,10,1,0,2,8,4,0,7,2,0,1,0,0,0,0,0.267,0.335,0.439,0.774,8,16,L,D.Davis(18)
69,71,70,70,Jun 20,@,ARI,"L,4-7",38,35,4,9,2,2,1,4,2,0,12,1,0,0,1,2,1,0,0.267,0.335,0.44,0.775,7,13,R,M.Owings(42)
70,72,71,71,Jun 22,,LAD,"L,3-6",35,34,3,7,1,1,1,3,1,0,9,0,0,0,1,0,0,0,0.266,0.334,0.439,0.773,5,9,R,D.Lowe(56)
71,73,72,72,Jun 23,,LAD,"W,4-3",35,30,4,10,3,0,2,4,2,0,6,0,1,2,0,1,1,0,0.267,0.334,0.441,0.775,7,9,L,R.Wolf(41)
72,74,73,73,Jun 24,,LAD,"W,9-4",38,34,9,11,2,0,1,7,3,0,10,0,1,0,1,1,0,0,0.268,0.335,0.442,0.776,5,9,L,H.Kuo(55)
73,75,74,74,Jun 25,,CHW,"L,4-5",36,29,4,5,2,0,1,4,5,0,5,0,0,2,0,1,3,0,0.267,0.334,0.44,0.774,5,10,L,J.Danks(42)
74,76,75,75,Jun 26,,CHW,"L,1-6",36,33,1,6,1,0,1,1,2,0,4,1,0,0,2,2,0,0,0.266,0.333,0.439,0.772,8,9,R,J.Garland(64)
75,77,76,76,Jun 27,,CHW,"L,3-5",42,35,3,9,1,0,0,3,5,0,7,1,0,1,0,0,1,0,0.265,0.333,0.437,0.77,12,9,L,M.Buehrle(52)
76,78,77,77,Jun 28,,CHW,"L,1-5",36,33,1,7,1,0,0,1,3,0,10,0,0,0,0,1,0,0,0.265,0.333,0.434,0.767,8,9,R,J.Vazquez(66)
77,79,78,78,Jun 29,@,CLE,"L,1-2",34,32,1,6,0,0,0,1,2,0,9,0,0,0,0,0,0,0,0.264,0.331,0.431,0.763,6,10,R,J.Westbrook(68)
78,80,79,79,Jun 30,@,CLE,"L,6-8",38,37,6,9,1,0,2,6,0,0,9,0,0,1,2,0,0,0,0.264,0.33,0.431,0.762,5,9,L,C.Sabathia(63)
79,82,80,80,Jul 1,@,CLE,"L,2-3",33,30,2,6,1,0,1,2,2,0,9,0,0,1,0,0,0,2,0.263,0.329,0.43,0.76,4,10,L,C.Lee(77)
80,83,81,81,Jul 2,@,CLE,"L,2-10",37,32,2,4,0,0,0,2,4,0,11,1,0,0,1,0,1,0,0.261,0.328,0.427,0.755,8,14,R,R.Hernandez(64)
81,84,82,82,Jul 3,@,BOS,"L,1-4",32,30,1,5,1,0,1,1,1,0,10,1,0,0,0,1,1,1,0.26,0.327,0.425,0.753,4,9,R,D.Matsuzaka(82)
82,85,83,83,Jul 4,@,BOS,"L,5-7",39,36,5,9,2,0,1,5,3,0,8,0,0,0,0,0,1,0,0.26,0.327,0.425,0.752,7,10,R,T.Wakefield(43)
