,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
54,55,55,55,May 30,,WSN,"L,4-7",9.0,9,7,7,0,3,7,1,2,3.73,41,127,83,1.0,0.0,0,0,34,2,0,0,1,1,0,0,2,Derryl Cousins,"M.Owings (4-39-L), M.Scherzer (3)"
55,56,56,56,May 31,,WSN,"W,4-0",9.0,6,0,0,0,0,8,0,2,3.66,34,113,73,,,2,0,32,0,0,0,0,0,0,1,1,Angel Hernandez,B.Webb (4-83-W)
56,58,57,57,Jun 1,,WSN,"W,5-0",9.0,4,0,0,0,3,7,0,0,3.6,34,124,79,0.0,0.0,0,0,31,1,0,0,0,0,0,0,3,Eric Cooper,"D.Haren (4-71-W), C.Qualls (2), T.Pena (2)"
57,59,58,58,Jun 2,@,MIL,"L,3-4",8.0,7,4,2,2,3,4,1,0,3.57,34,121,78,2.0,2.0,1,0,29,1,0,0,1,1,2,1,4,Gerry Davis,"D.Davis (4-53), C.Qualls (0-BSv), D.Slaten (4-L), T.Pena (0)"
58,60,59,59,Jun 3,@,MIL,"L,1-7",8.0,9,7,6,1,1,10,3,0,3.62,35,132,94,1.0,1.0,1,0,33,1,0,0,0,1,1,0,3,Scott Barry,"R.Johnson (4-54-L), J.Cruz (5), M.Scherzer (3)"
59,61,60,60,Jun 4,@,MIL,"L,1-10",8.0,14,10,9,1,2,8,2,0,3.72,39,152,107,0.0,0.0,0,0,36,2,1,0,0,1,0,0,4,Bruce Dreckman,"M.Owings (4-27-L), E.Gonzalez (6), D.Slaten (1), B.Lyon (6)"
60,62,61,61,Jun 6,@,PIT,"W,3-1",9.0,6,1,1,0,0,4,0,1,3.68,35,124,84,0.0,0.0,1,0,33,1,0,0,1,0,1,0,3,Rob Drake,"B.Webb (5-70-W), T.Pena (3-H), B.Lyon (1-Sv)"
61,63,62,62,Jun 7,@,PIT,"W,4-3",9.0,6,3,3,0,2,7,2,0,3.66,34,117,66,0.0,0.0,0,1,31,3,0,0,1,0,0,0,3,Chad Fairchild,"D.Haren (5-60), J.Cruz (3-W), B.Lyon (0-Sv)"
62,64,63,63,Jun 8,@,PIT,"L,4-6",8.0,10,6,6,0,6,4,0,2,3.71,41,155,95,1.0,0.0,0,0,29,3,0,0,3,1,0,0,4,Jerry Meals,"D.Davis (5-23-L), M.Scherzer (4), C.Qualls (5), D.Slaten (3)"
63,65,64,64,Jun 9,@,PIT,"L,3-5",8.0,7,5,4,1,5,4,0,0,3.72,36,136,83,1.0,1.0,1,0,29,0,0,0,1,1,2,1,4,Jeff Kellogg,"R.Johnson (5-37-L), J.Cruz (1), T.Pena (2), D.Slaten (0)"
64,66,65,65,Jun 10,@,NYM,"W,9-5",9.0,11,5,4,1,3,3,1,1,3.72,40,139,86,2.0,0.0,0,1,35,1,0,0,1,0,0,1,6,Jim Joyce,"M.Owings (5-28), J.Cruz (0), D.Slaten (0), C.Qualls (1-W), T.Pena (0-H), B.Lyon (2)"
65,67,66,66,Jun 11,@,NYM,"L,3-5",12.2,8,5,1,4,3,10,1,0,3.66,49,180,122,0.0,0.0,0,2,46,0,0,0,0,0,2,1,6,Jeff Nelson,"B.Webb (4-55), M.Scherzer (2), J.Cruz (0), T.Pena (0), C.Qualls (0), E.Gonzalez (6-L)"
66,68,67,67,Jun 12,@,NYM,"W,5-4",10.0,11,4,4,0,4,7,1,2,3.66,45,189,120,3.0,0.0,0,0,38,3,0,1,1,0,0,1,4,Adrian Johnson,"D.Haren (4-59), D.Slaten (1), E.Gonzalez (0), B.Lyon (1-W)"
67,69,68,68,Jun 13,,KCR,"W,1-0",10.0,7,0,0,0,4,10,0,0,3.6,39,134,82,0.0,0.0,1,0,34,1,0,0,1,0,0,2,4,Lance Barksdale,"D.Davis (4-68), C.Qualls (1), T.Pena (1), B.Buckner (99-W)"
68,70,69,69,Jun 14,,KCR,"L,3-12",9.0,17,12,11,1,0,9,3,0,3.71,45,155,107,0.0,0.0,0,0,44,5,0,0,1,0,1,0,4,Doug Eddings,"R.Johnson (4-16-L), B.Buckner (0), E.Gonzalez (1), J.Cruz (2)"
69,71,70,70,Jun 15,,KCR,"L,3-8",9.0,14,8,8,0,4,7,1,1,3.77,45,162,102,4.0,1.0,0,0,40,4,0,1,0,0,0,0,4,Ted Barrett,"M.Owings (4-26-L), J.Cruz (0), L.Rosales (99), D.Slaten (2)"
70,72,71,71,Jun 17,,OAK,"L,1-15",9.0,15,15,15,0,9,13,6,0,3.93,49,193,114,0.0,0.0,2,0,39,5,0,1,0,1,0,1,5,Gary Darling,"B.Webb (5-12-L), E.Gonzalez (2), T.Pena (3), B.Lyon (4), D.Slaten (1)"
