,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
76,78,77,77,Jun 22,,TBD,"W,3-2",9.0,9,2,2,0,0,8,0,0,3.98,35,145,99,2.0,1.0,0,0,35,2,0,0,0,0,0,0,3,Jerry Meals,"C.Pavano (4-62-W), A.Almanza (1-H), B.Looper (1-Sv)"
77,79,78,78,Jun 24,@,NYM,"W,8-4",9.0,8,4,4,0,2,8,2,0,3.98,36,151,92,1.0,1.0,1,0,33,1,0,0,1,0,0,1,2,Mike Everitt,"B.Penny (5-46-W), M.Tejera (4-Sv)"
78,80,79,79,Jun 25,@,NYM,"L,3-6",8.0,10,6,6,0,3,2,1,0,4.01,38,138,85,0.0,0.0,0,0,31,0,0,2,2,2,1,0,3,Hunter Wendelstedt,"M.Redman (4-37-L), B.Neal (6), T.Phelps (5)"
79,81,80,80,Jun 26,@,NYM,"W,6-1",9.0,10,1,1,0,2,8,0,0,3.97,37,143,88,0.0,0.0,0,1,35,1,1,0,0,0,0,0,3,Larry Young,"D.Willis (4-60-W), A.Almanza (3), B.Looper (3)"
80,82,81,81,Jun 27,@,BOS,"L,8-25",8.0,28,25,25,0,7,7,3,1,4.24,57,252,158,4.0,3.0,0,0,46,8,1,0,0,3,0,1,5,Mark Carlson,"C.Pavano (4-14-L), M.Tejera (2), A.Levrault (8), K.Olsen (8), B.Neal (1)"
81,83,82,82,Jun 28,@,BOS,"W,10-9",9.0,15,9,9,0,6,4,1,1,4.3,46,182,99,1.0,1.0,0,0,39,6,1,0,0,0,0,1,3,Rob Drake,"T.Phelps (2-19), N.Bump (99-W), B.Looper (1-Sv)"
82,84,83,83,Jun 29,@,BOS,"L,7-11",8.0,12,11,11,0,4,3,6,0,4.39,40,155,98,0.0,0.0,0,0,36,1,1,0,0,0,0,0,3,Gerry Davis,"B.Penny (4-12-L), B.Neal (1), A.Almanza (2)"
83,85,84,84,Jun 30,,ATL,"W,8-1",9.0,5,1,1,0,1,2,0,0,4.35,33,119,73,,,0,0,32,1,0,0,0,0,1,1,1,Matt Hollowell,M.Redman (4-74-W)
84,87,85,85,Jul 1,,ATL,"W,20-1",9.0,4,1,0,1,2,12,0,0,4.3,32,133,91,0.0,0.0,0,0,30,1,0,0,0,0,0,1,4,Bill Hohn,"J.Beckett (54-69-W), M.Tejera (3), N.Bump (2), A.Almanza (1)"
85,88,86,86,Jul 2,,ATL,"L,1-2",13.0,11,2,2,0,3,7,1,0,4.25,51,182,115,0.0,0.0,0,0,47,1,0,0,1,0,0,1,4,Tim Timmons,"D.Willis (5-71), B.Looper (3), T.Phelps (3), A.Almanza (0-L)"
86,89,87,87,Jul 4,@,PHI,"W,2-1",9.0,6,1,1,0,8,9,0,0,4.21,41,148,87,3.0,1.0,0,0,32,1,0,1,1,0,0,0,3,Tim Tschida,"C.Pavano (6-67), T.Phelps (1-H), B.Looper (1-BW)"
87,90,88,88,Jul 5,@,PHI,"W,5-4",9.0,7,4,2,2,5,6,0,0,4.18,37,141,91,2.0,2.0,0,0,32,0,0,0,0,0,0,1,4,Jeff Nelson,"B.Penny (5-64-W), M.Tejera (3-H), N.Bump (3-H), B.Looper (0-Sv)"
