,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
52,53,53,53,May 29,,KCR,"W,7-6",37,35,7,10,2,0,4,7,2,0,7,0,0,0,0,0,0,1,0.258,0.326,0.424,0.75,4,12,L,D.Duffy(53)
53,54,54,54,May 30,@,TBR,"W,11-5",53,48,11,20,5,0,4,11,4,0,6,0,0,1,2,0,0,0,0.262,0.329,0.434,0.763,15,10,R,W.Davis(6)
54,55,55,55,May 31,@,TBR,"L,4-5",41,36,4,7,0,0,0,3,5,0,5,0,0,0,1,0,2,0,0.26,0.329,0.429,0.757,10,10,R,A.Cobb(53)
55,57,56,56,Jun 1,@,TBR,"W,3-0",35,33,3,6,2,0,0,3,1,0,8,1,0,0,0,0,5,0,0.259,0.327,0.426,0.753,5,9,L,D.Price(67)
56,58,57,57,Jun 2,@,CLE,"W,7-4",41,38,7,12,2,1,0,5,2,0,0,0,0,1,1,1,2,0,0.26,0.327,0.426,0.753,7,9,R,C.Carrasco(32)
57,59,58,58,Jun 3,@,CLE,"W,11-2",46,44,11,19,5,0,2,11,2,0,10,0,0,0,0,1,1,0,0.264,0.33,0.431,0.761,8,10,R,J.Masterson(43)
58,60,59,59,Jun 4,@,CLE,"W,4-0",35,33,4,8,1,0,2,4,2,0,4,0,0,0,0,1,0,1,0.264,0.329,0.432,0.761,4,9,R,R.Hernandez(44)
59,61,60,60,Jun 5,@,CLE,"W,2-0",38,33,2,9,0,0,2,2,4,1,7,0,1,0,0,2,2,0,0.264,0.33,0.432,0.762,9,10,R,M.Talbot(49)
60,62,61,61,Jun 6,,DET,"L,7-13",40,36,7,10,1,1,2,7,3,0,7,1,0,0,1,1,0,0,0.264,0.33,0.434,0.764,6,9,R,M.Scherzer(34)
61,63,62,62,Jun 7,,DET,"L,1-8",37,34,1,8,1,0,0,1,3,0,5,0,0,0,0,1,1,0,0.264,0.329,0.431,0.76,9,9,R,R.Porcello(57)
