,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
71,73,72,72,Jun 15,@,LAD,"W,6-3",37,35,6,8,1,0,2,3,2,0,8,0,0,0,1,0,1,0,0.257,0.309,0.404,0.713,4,16,R,J.Beckett(61)
72,74,73,73,Jun 16,,MIL,"L,3-9",36,34,3,11,0,0,0,3,0,0,9,1,1,0,0,3,0,0,0.257,0.31,0.403,0.712,6,13,R,W.Peralta(53)
73,75,74,74,Jun 17,,MIL,"L,5-7",40,35,5,7,1,0,1,5,3,0,7,2,0,0,1,0,0,0,0.257,0.309,0.402,0.711,8,13,R,K.Lohse(50)
74,76,75,75,Jun 18,,MIL,"W,4-3",35,35,4,9,2,2,0,4,0,0,5,0,0,0,1,1,2,0,0.257,0.309,0.402,0.711,5,10,R,M.Garza(59)
75,77,76,76,Jun 19,,MIL,"L,1-4",33,33,1,7,1,0,0,1,0,0,7,0,0,0,0,1,1,0,0.256,0.308,0.4,0.708,5,13,R,Y.Gallardo(67)
76,78,77,77,Jun 20,,SFG,"W,4-1",30,28,4,7,2,1,0,4,1,0,2,0,0,1,0,1,1,0,0.256,0.307,0.4,0.707,2,15,R,T.Lincecum(42)
77,79,78,78,Jun 21,,SFG,"L,4-6",39,35,4,9,5,0,0,4,4,0,6,0,0,0,0,0,0,0,0.256,0.308,0.4,0.707,8,15,R,R.Vogelsong(41)
78,80,79,79,Jun 22,,SFG,"L,1-4",31,29,1,3,0,0,0,1,2,0,8,0,0,0,1,1,0,0,0.254,0.306,0.397,0.703,3,14,L,M.Bumgarner(81)
79,81,80,80,Jun 24,,CLE,"W,9-8",68,57,9,19,2,0,1,9,9,3,12,1,1,0,0,1,1,0,0.256,0.309,0.397,0.706,19,22,R,J.Masterson(30)
80,82,81,81,Jun 25,,CLE,"L,1-6",32,29,1,5,1,0,0,1,3,0,10,0,0,0,0,2,0,1,0.255,0.308,0.395,0.703,4,11,R,C.Kluber(76)
81,83,82,82,Jun 27,@,SDP,"W,2-1",34,31,2,7,1,0,0,2,2,1,8,0,1,0,0,1,0,1,0.255,0.308,0.394,0.702,5,12,R,T.Ross(65)
82,84,83,83,Jun 28,@,SDP,"W,3-1",37,31,3,5,0,1,1,3,4,1,5,1,0,1,1,1,1,0,0.254,0.307,0.393,0.7,7,15,L,E.Stults(51)
83,85,84,84,Jun 29,@,SDP,"L,1-2",33,28,1,5,0,0,0,1,4,0,4,0,1,0,0,3,1,0,0.253,0.307,0.391,0.698,5,13,R,O.Despaigne(58)
