,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
75,77,76,76,Jun 25,,NYY,"L,5-8",9.0,7,8,8,0,12,5,0,1,5.11,46,182,96,2.0,2.0,0,0,33,2,0,0,0,0,0,1,3,Bill Welke,"R.Bell (4-20-L), A.Levine (0), J.Colome (0)"
76,78,77,77,Jun 26,,NYY,"L,3-4",9.0,7,4,4,0,4,4,2,2,5.09,37,136,72,0.0,0.0,0,0,31,0,0,0,0,0,0,2,2,Kerwin Danley,"J.Standridge (4-51-L), T.Harper (2)"
77,79,78,78,Jun 27,,ATL,"L,2-8",9.0,14,8,8,0,4,3,3,0,5.13,43,164,92,0.0,0.0,0,0,39,3,0,0,0,0,0,2,2,Lance Barksdale,"G.Gonzalez (4-23-L), C.Reyes (20)"
78,80,79,79,Jun 28,,ATL,"W,9-7",9.0,10,7,6,1,7,8,1,0,5.14,43,156,86,0.0,0.0,1,0,35,2,0,0,0,1,0,1,3,Joe West,"V.Zambrano (4-34-W), J.Colome (2-H), L.Carter (3-Sv)"
79,81,80,80,Jun 29,,ATL,"L,0-2",9.0,7,2,2,0,2,4,0,2,5.1,36,129,85,0.0,0.0,1,0,32,1,0,0,0,0,0,1,2,Jeff Kellogg,"J.Sosa (4-58-L), T.Harper (2)"
80,83,81,81,Jul 1,,BOS,"W,4-3",11.0,10,3,3,0,4,7,0,1,5.06,48,172,107,3.0,0.0,0,0,43,2,0,1,0,0,0,0,4,Mike DiMuro,"J.Standridge (4-53), A.Levine (5-H), J.Colome (2-H), L.Carter (2-BW)"
81,84,82,82,Jul 2,,BOS,"L,4-5",9.0,10,5,5,0,5,6,3,1,5.06,42,163,100,0.0,0.0,0,0,36,4,0,0,0,0,0,1,4,Mike Fichter,"R.Bell (6-44), J.Colome (0-L), A.Levine (0), B.Backe (7)"
82,85,83,83,Jul 3,,BOS,"W,6-5",10.0,6,5,5,0,5,8,4,2,5.05,43,171,107,0.0,0.0,0,0,36,1,0,0,0,0,0,0,4,Andy Fletcher,"G.Gonzalez (5-42), B.Backe (0), C.Reyes (5), T.Harper (3-W)"
83,86,84,84,Jul 4,,CHW,"W,4-3",9.0,5,3,1,2,6,5,1,0,5.01,36,142,78,0.0,0.0,2,1,30,0,0,0,0,0,1,1,2,Hunter Wendelstedt,"V.Zambrano (5-68), J.Colome (1-W)"
84,87,85,85,Jul 5,,CHW,"W,3-2",9.0,11,2,2,0,5,9,1,0,4.97,41,158,95,3.0,0.0,0,1,35,4,0,0,1,0,0,0,5,Larry Young,"J.Sosa (5-56-W), B.Backe (1-H), A.Levine (2-H), T.Harper (1-H), L.Carter (3-Sv)"
85,88,86,86,Jul 6,,CHW,"L,3-11",9.0,15,11,11,0,1,3,3,1,5.04,43,147,95,2.0,2.0,0,0,39,5,1,0,1,1,0,1,2,Jim Wolf,"J.Standridge (4-12-L), C.Reyes (2)"
86,89,87,87,Jul 8,@,OAK,"W,9-3",9.0,6,3,3,0,5,5,1,0,5.02,37,120,69,2.0,0.0,0,0,31,2,0,0,0,1,0,1,4,Gary Cederstrom,"R.Bell (5-52-W), B.Backe (2), B.Seay (75), T.Harper (2)"
87,90,88,88,Jul 9,@,OAK,"L,3-6",8.0,11,6,6,0,5,1,1,0,5.03,39,144,84,2.0,1.0,1,0,33,6,0,1,0,1,0,1,5,Mark Wegner,"J.Kennedy (38-50), A.Levine (3-H), J.Colome (4-BL), B.Seay (0), L.Carter (3)"
88,91,89,89,Jul 10,@,OAK,"L,2-5",8.0,12,5,4,1,4,1,0,0,5.03,38,137,88,2.0,0.0,0,0,33,1,0,0,0,1,1,3,3,Tim Welke,"J.Sosa (4-31-L), A.Levine (0), J.Colome (0)"
