,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
61,63,62,62,Jun 13,,FLA,"W,4-3",38,31,4,10,2,0,1,4,7,1,7,0,0,0,0,2,2,0,0.246,0.323,0.402,0.725,10,15,R,C.Smith(59)
62,64,63,63,Jun 14,,FLA,"L,1-8",34,31,1,4,3,1,0,1,3,0,7,0,0,0,1,1,0,0,0.245,0.321,0.401,0.722,6,13,R,R.Dempster(79)
63,65,64,64,Jun 16,,ATL,"W,2-1",29,26,2,4,0,0,1,2,2,0,5,0,1,0,0,0,1,1,0.244,0.32,0.399,0.719,3,12,L,T.Glavine(69)
64,66,65,65,Jun 17,,ATL,"W,9-3",40,37,9,16,6,0,1,9,3,1,4,0,0,0,0,2,0,0,0.247,0.322,0.404,0.726,7,13,L,T.Mulholland(20)
65,67,66,66,Jun 18,,ATL,"L,3-5",38,32,3,6,3,0,0,3,4,0,14,1,1,0,1,0,1,0,0.246,0.322,0.402,0.724,8,18,R,J.Burkett(66)
66,68,67,67,Jun 19,,ATL,"W,5-2",36,30,5,8,1,0,1,5,4,1,8,1,1,0,0,0,2,1,0.246,0.323,0.402,0.724,7,13,R,G.Maddux(66)
67,69,68,68,Jun 20,@,NYM,"W,3-2",41,33,3,7,1,0,1,3,6,0,8,0,1,1,0,1,0,1,0.246,0.323,0.401,0.723,8,17,L,M.Hampton(62)
68,70,69,69,Jun 21,@,NYM,"W,10-5",44,38,10,12,3,0,3,10,5,1,9,0,0,1,1,1,0,0,0.247,0.324,0.405,0.728,7,14,L,A.Leiter(45)
69,71,70,70,Jun 22,@,NYM,"L,4-5",39,36,4,8,0,0,1,4,2,0,6,0,0,1,2,0,1,0,0.246,0.323,0.403,0.726,8,13,L,G.Rusch(59)
70,72,71,71,Jun 23,@,MON,"W,13-6",48,44,13,17,5,1,2,13,3,1,13,1,0,0,0,0,0,0,0.249,0.325,0.408,0.733,8,14,R,J.Vazquez(21)
71,73,72,72,Jun 24,@,MON,"W,8-1",43,36,8,11,2,0,0,6,5,0,6,0,1,1,1,1,2,0,0.25,0.326,0.407,0.733,8,12,R,C.Pavano(54)
72,74,73,73,Jun 25,@,MON,"L,1-3",37,34,1,8,2,0,0,1,3,0,4,0,0,0,1,2,0,0,0.25,0.325,0.406,0.731,9,14,R,M.Johnson(68)
73,75,74,74,Jun 27,,MIL,"W,7-0",38,32,7,8,7,0,0,7,5,0,7,1,0,0,1,1,0,0,0.25,0.326,0.407,0.733,7,11,R,J.Haynes(44)
74,76,75,75,Jun 28,,MIL,"W,9-7",39,37,9,13,4,2,3,7,2,1,7,0,0,0,1,1,0,0,0.251,0.327,0.413,0.739,6,15,R,J.Snyder(47)
75,77,76,76,Jun 29,,MIL,"L,6-8",40,36,6,10,1,0,1,6,3,0,15,0,1,0,0,0,0,0,0.251,0.327,0.412,0.739,7,17,R,J.Bere(69)
76,78,77,77,Jun 30,,PIT,"L,3-8",39,35,3,11,3,0,0,3,2,0,5,1,1,0,0,1,1,0,0.252,0.327,0.412,0.739,9,13,R,K.Benson(47)
77,80,78,78,Jul 1,,PIT,"W,4-3",33,29,4,10,2,1,0,4,4,0,8,0,0,0,0,0,1,2,0.253,0.328,0.413,0.741,5,14,R,B.Arroyo(38)
78,81,79,79,Jul 2,,PIT,"W,9-1",43,39,9,15,3,0,2,9,4,0,2,0,0,0,0,0,0,0,0.255,0.33,0.416,0.746,10,13,R,T.Ritchie(16)
79,82,80,80,Jul 3,@,MIL,"W,5-3",39,34,5,10,2,0,0,4,3,0,4,0,0,2,2,2,1,1,0.256,0.33,0.415,0.745,7,13,R,J.Snyder(42)
80,83,81,81,Jul 4,@,MIL,"W,7-4",44,38,7,11,3,0,0,7,5,1,7,0,1,0,1,1,1,0,0.256,0.331,0.414,0.745,10,17,R,J.Bere(53)
81,84,82,82,Jul 5,@,MIL,"W,5-2",46,38,5,12,0,1,1,5,7,0,7,1,0,0,0,0,0,0,0.257,0.332,0.415,0.747,14,15,R,J.Wright(28)
82,85,83,83,Jul 6,@,MIL,"L,2-4",41,39,2,11,0,0,1,2,2,0,4,0,0,0,2,1,0,0,0.257,0.332,0.414,0.746,12,12,R,J.D'Amico(55)
83,86,84,84,Jul 7,,BAL,"L,1-2",38,34,1,8,3,0,0,1,3,0,10,0,1,0,0,0,2,0,0.257,0.331,0.413,0.744,10,12,R,M.Mussina(71)
84,87,85,85,Jul 8,,BAL,"W,13-4",45,39,13,15,6,0,0,13,5,0,7,0,0,1,2,1,0,0,0.259,0.333,0.415,0.748,8,14,R,J.Mercedes(16)
85,88,86,86,Jul 9,,BAL,"L,4-5",38,34,4,8,2,1,0,3,4,1,7,0,0,0,1,1,2,0,0.258,0.333,0.414,0.747,7,14,R,S.Erickson(41)
86,89,87,87,Jul 13,@,TOR,"W,8-5",40,37,8,11,5,0,2,8,3,1,5,0,0,0,0,0,0,1,0.259,0.333,0.416,0.749,5,10,R,C.Carpenter(29)
87,90,88,88,Jul 14,@,TOR,"L,2-3",37,31,2,6,2,0,0,2,4,0,7,0,2,0,0,0,0,0,0.258,0.333,0.415,0.747,8,10,R,K.Escobar(65)
88,91,89,89,Jul 15,@,TOR,"W,7-3",39,35,7,11,3,0,2,7,2,0,7,1,0,1,0,1,1,0,0.259,0.333,0.416,0.749,5,9,L,D.Wells(41)
89,92,90,90,Jul 16,@,NYY,"L,8-9",44,41,8,14,2,0,2,8,2,0,4,0,0,1,0,1,0,0,0.26,0.333,0.418,0.751,6,9,L,A.Pettitte(20)
90,93,91,91,Jul 17,@,NYY,"W,10-8",39,36,10,9,1,0,3,10,2,1,7,1,0,0,0,0,1,0,0.26,0.333,0.419,0.752,2,11,R,D.Cone(33)
91,94,92,92,Jul 18,@,NYY,"L,1-3",33,31,1,5,1,0,1,1,2,0,4,0,0,0,0,0,0,0,0.259,0.332,0.418,0.75,5,11,L,D.Neagle(69)
